INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Baltimore Studio of Hair Design,Baltimore,21201-3444,,PrivacySuppressed,PrivacySuppressed
Baltimore City Community College,Baltimore,21215-7893,,PrivacySuppressed,PrivacySuppressed
University of Baltimore,Baltimore,21201-5720,,0.541139241,0.56969697
Baltimore International College,Baltimore,21202-3230,,0.365853659,0.283783784
Bowie State University,Bowie,20715-9465,,0.237288136,0.197580645
Capitol Technology University,Laurel,20708,,0.314285714,0.270588235
Cecil College,North East,21901-1999,,PrivacySuppressed,PrivacySuppressed
College of Southern Maryland,La Plata,20646-0910,,PrivacySuppressed,PrivacySuppressed
Chesapeake College,Wye Mills,21679-0008,,PrivacySuppressed,PrivacySuppressed
Washington Adventist University,Takoma Park,20912,,0.37254902,0.218181818
Coppin State University,Baltimore,21216-3698,,0.113402062,0.090361446
Delmarva Beauty Academy,Salisbury,21804-6952,,PrivacySuppressed,PrivacySuppressed
North American Trade Schools,Baltimore,21244,,PrivacySuppressed,PrivacySuppressed
Frederick Community College,Frederick,21702-2964,,PrivacySuppressed,PrivacySuppressed
Frostburg State University,Frostburg,21532-1099,,0.382642998,0.355648536
Garrett College,McHenry,21541,,PrivacySuppressed,PrivacySuppressed
Goucher College,Baltimore,21204-2794,,0.136842105,0.21686747
Kaplan University-Hagerstown Campus,Hagerstown,21742,,0.513392857,0.342105263
Hagerstown Community College,Hagerstown,21742-6514,,PrivacySuppressed,PrivacySuppressed
Harford Community College,Bel Air,21015-1698,,PrivacySuppressed,PrivacySuppressed
Hood College,Frederick,21701,,PrivacySuppressed,PrivacySuppressed
Howard Community College,Columbia,21044-3197,,PrivacySuppressed,PrivacySuppressed
The Colorlab Academy of Hair,Bel Air,21014-3639,,PrivacySuppressed,PrivacySuppressed
Johns Hopkins University,Baltimore,21218-2688,,0.840909091,0.80866426
L'Academie de Cuisine,Gaithersburg,20877-1414,,PrivacySuppressed,PrivacySuppressed
Lincoln College of Technology-Columbia,Columbia,21046,,0.487804878,0.532905297
Loyola University Maryland,Baltimore,21210-2699,,0.792079208,0.70781893
Maryland Beauty Academy,Reisterstown,21136-2331,,PrivacySuppressed,PrivacySuppressed
University of Maryland-University College,Adelphi,20783-8010,,0.101645692,0.077077077
University of Maryland Baltimore,Baltimore,21201-1627,,0.76300578,0.859813084
University of Maryland-Baltimore County,Baltimore,21250,,0.415307403,0.321808511
University of Maryland-College Park,College Park,20742,,0.590145577,0.46062759
Maryland Institute College of Art,Baltimore,21217-4134,,0.185430464,0.166666667
University of Maryland Eastern Shore,Princess Anne,21853-1299,,0.279761905,0.205882353
Fortis Institute-Towson,Towson,21204-9840,,0.526603001,0.603448276
Montgomery Beauty School,Silver Spring,20901,,PrivacySuppressed,PrivacySuppressed
Montgomery College,Rockville,20850,,0.065237651,0.057618438
Morgan State University,Baltimore,21251-0001,,0.279041916,0.230055659
Mount St Mary's University,Emmitsburg,21727-7799,,0.530612245,0.574468085
Ner Israel Rabbinical College,Baltimore,21208,,PrivacySuppressed,PrivacySuppressed
Hair Academy Inc-New Carrollton,New Carrollton,20784,,PrivacySuppressed,PrivacySuppressed
Notre Dame of Maryland University,Baltimore,21210-2476,,PrivacySuppressed,PrivacySuppressed
Prince George's Community College,Largo,20774-2199,,PrivacySuppressed,PrivacySuppressed
Brightwood College-Baltimore,Baltimore,21227-1063,,0.571428571,0.550335571
Robert Paul Academy of Cosmetology Arts & Sciences,Timonium,21093,,PrivacySuppressed,PrivacySuppressed
Maryland Beauty Academy of Essex,Baltimore,21224,,PrivacySuppressed,PrivacySuppressed
St Mary's Seminary & University,Baltimore,21210-1994,,PrivacySuppressed,PrivacySuppressed
Salisbury University,Salisbury,21801-6862,,0.148251748,0.115308151
St Mary's College of Maryland,St. Mary's City,20686,,0.171270718,0.1875
Sojourner-Douglass College,Baltimore,21205-1898,,0.284313726,0.244186047
St John's College,Annapolis,21401,,0.608695652,0.4375
Brightwood College-Beltsville,Beltsville,20705,,0.350210971,0.32238806
Towson University,Towson,21252-0001,,0.104570637,0.045647558
Maryland University of Integrative Health,Laurel,20723,,,
Stevenson University,Stevenson,21153-0641,,0.512738854,0.420634921
Washington Bible College-Capital Bible Seminary,Lanham,207063599,,PrivacySuppressed,PrivacySuppressed
Washington College,Chestertown,21620-1438,,0.660130719,0.586206897
Washington Theological Union,Washington,20017,,,
McDaniel College,Westminster,21157,,0.693989071,0.546666667
Wor-Wic Community College,Salisbury,21804-7131,,PrivacySuppressed,PrivacySuppressed
American International College,Springfield,01109,,0.390625,0.192771084
Amherst College,Amherst,01002-5000,,0.689320388,0.734513274
Andover Newton Theological School,Newton Centre,02459-2243,,PrivacySuppressed,PrivacySuppressed
Anna Maria College,Paxton,01612-1198,,PrivacySuppressed,PrivacySuppressed
THE ART INSTITUTE OF BOSTON AT LESLEY UNIVERSITY,BOSTON,02215-259,,0.320574163,0.279569893
Assumption College,Worcester,01609-1296,,0.712460064,0.626373626
Atlantic Union College,South Lancaster,01561-1000,,0.317757009,0.097142857
Babson College,Wellesley,02457-0310,,0.857142857,0.811594203
Bancroft School of Massage Therapy,Worcester,01604,,PrivacySuppressed,PrivacySuppressed
Boston Baptist College,Boston,02136-4030,,PrivacySuppressed,PrivacySuppressed
Bay Path University,Longmeadow,01106,,PrivacySuppressed,PrivacySuppressed
Bay State College,Boston,02116,,0.4,0.322580645
Bay State School of Technology,Canton,02021-2358,,0.727272727,0.762237762
Becker College,Worcester,01609-2165,,PrivacySuppressed,PrivacySuppressed
Bentley University,Waltham,02452-4705,,0.716814159,0.628787879
Berklee College of Music,Boston,02215,,PrivacySuppressed,PrivacySuppressed
Berkshire Community College,Pittsfield,01201-5786,,0.22,0.166666667
Empire Beauty School-Boston,Boston,02111,,PrivacySuppressed,PrivacySuppressed
Boston Architectural College,Boston,02115-2703,,PrivacySuppressed,PrivacySuppressed
Boston Graduate School of Psychoanalysis Inc,Brookline,02446,,,
Boston College,Chestnut Hill,02467,,0.876880985,0.811728395
The Boston Conservatory,Boston,02215,,0.609756098,0.576923077
Boston University,Boston,02215,,0.693500298,0.658227848
Brandeis University,Waltham,02454-9110,,0.838345865,0.768472906
Bridgewater State University,Bridgewater,02325,,0.113317757,0.080168776
Bristol Community College,Fall River,02720-7395,,0.040752351,0.045774648
Signature Healthcare Brockton Hospital School of Nursing,Brockton,02302-1905,,PrivacySuppressed,PrivacySuppressed
Bunker Hill Community College,Boston,02129-2925,,PrivacySuppressed,PrivacySuppressed
Butera School of Art at Fisher College,Boston,02116,,PrivacySuppressed,PrivacySuppressed
Cambridge College,Cambridge,02138,,0.260273973,0.270833333
Cape Cod Community College,West Barnstable,02668-1599,,PrivacySuppressed,PrivacySuppressed
Catherine Hinds Institute of Esthetics,Woburn,01801-6819,,PrivacySuppressed,PrivacySuppressed
Laboure College,Milton,02186,,PrivacySuppressed,PrivacySuppressed
Clark University,Worcester,01610-1477,,0.627615063,0.469798658
Conway School of Landscape Design,Conway,01341-0179,,,
Curry College,Milton,02186-2395,,0.50209205,0.484126984
Lincoln Technical Institute-Somerville,Somerville,02145,,0.612903226,0.7
Dean College,Franklin,02038-1941,,0.474358974,0.324175824
Diman Regional Technical Institute,Fall River,02723,,PrivacySuppressed,PrivacySuppressed
National Aviation Academy of New England,Concord,01742,,PrivacySuppressed,PrivacySuppressed
Eastern Nazarene College,Quincy,02170-2999,,0.231884058,0.256880734
Emerson College,Boston,02116-4624,,0.72264631,0.673913044
Emmanuel College,Boston,02115,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Waltham,Waltham,02453,,PrivacySuppressed,PrivacySuppressed
Endicott College,Beverly,01915,,0.43220339,0.384615385
Episcopal Divinity School,Cambridge,02138-3494,,PrivacySuppressed,PrivacySuppressed
Rob Roy Academy-Fall River,Fall River,02720-3445,,PrivacySuppressed,PrivacySuppressed
Fisher College,Boston,02116,,PrivacySuppressed,PrivacySuppressed
Fitchburg State University,Fitchburg,01420-2697,,0.495049505,0.403061225
Framingham State University,Framingham,01701-9101,,0.376367615,0.313131313
Benjamin Franklin Institute of Technology,Boston,02116,,PrivacySuppressed,PrivacySuppressed
Gordon College,Wenham,01984,,0.473170732,0.467213115
Gordon-Conwell Theological Seminary,South Hamilton,01982,,PrivacySuppressed,PrivacySuppressed
Greenfield Community College,Greenfield,01301-9739,,0.129151292,0.11971831
Hallmark Institute of Photography,Turners Falls,01376-0308,,PrivacySuppressed,PrivacySuppressed
Hampshire College,Amherst,01002-5001,,0.397058824,0.440476191
Harvard University,Cambridge,02138,,0.861568248,0.807017544
Hebrew College,Newton Centre,02459-2237,,PrivacySuppressed,PrivacySuppressed
Hellenic College-Holy Cross Greek Orthodox School of Theology,Brookline,02445-7496,,PrivacySuppressed,PrivacySuppressed
Henris School of Hair Design,Fitchburg,01420-5675,,PrivacySuppressed,PrivacySuppressed
College of the Holy Cross,Worcester,01610-2395,,0.846889952,0.776595745
Holyoke Community College,Holyoke,01040,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown College-Boston,Boston,02116,,0.31920904,0.217898833
Kay Harvey Academy of Hair Design,West Springfield,01089,,PrivacySuppressed,PrivacySuppressed
La Baron Hairdressing Academy-Brockton,Brockton,02301,,PrivacySuppressed,PrivacySuppressed
La Baron Hairdressing Academy-New Bedford,New Bedford,02740,,PrivacySuppressed,PrivacySuppressed
Lasell College,Newton,02466,,0.502439024,0.393939394
Lawrence Memorial Hospital School of Nursing,Medford,02155,,PrivacySuppressed,PrivacySuppressed
Lesley University,Cambridge,02138-2790,,0.320574163,0.279569893
Longy School of Music of Bard College,Cambridge,02138,,PrivacySuppressed,PrivacySuppressed
Lowell Academy Hairstyling Institute,Lowell,01852-1909,,PrivacySuppressed,PrivacySuppressed
University of Massachusetts-Lowell,Lowell,01854-5104,,0.164596273,0.079118029
Mansfield Beauty Schools-Springfield,Springfield,01103,,PrivacySuppressed,PrivacySuppressed
Mansfield Beauty Schools-Quincy,Quincy,02169,,PrivacySuppressed,PrivacySuppressed
Marian Court College,Swampscott,01907,,PrivacySuppressed,PrivacySuppressed
University of Massachusetts-Amherst,Amherst,01003,,0.087148373,0.053113553
University of Massachusetts-Boston,Boston,02125-3393,,0.190809191,0.153733529
Massachusetts Bay Community College,Wellesley Hills,02481-5399,,PrivacySuppressed,PrivacySuppressed
MCPHS University,Boston,02115-5896,,0.789297659,0.788321168
Massachusetts College of Art and Design,Boston,02115-5882,,PrivacySuppressed,PrivacySuppressed
Massachusetts Institute of Technology,Cambridge,02139-4307,,0.711538462,0.717687075
Massachusetts Maritime Academy,Buzzards Bay,02532-1803,,PrivacySuppressed,PrivacySuppressed
University of Massachusetts Medical School Worcester,Worcester,01655,,PrivacySuppressed,PrivacySuppressed
William James College,Newton,02459,,,
Massachusetts School of Barbering,Quincy,02169,,PrivacySuppressed,PrivacySuppressed
Massasoit Community College,Brockton,02302-3996,,PrivacySuppressed,PrivacySuppressed
Merrimack College,North Andover,01845,,0.095419847,0.082608696
MGH Institute of Health Professions,Boston,02129-4557,,PrivacySuppressed,PrivacySuppressed
Middlesex Community College,Bedford,01730-9124,,PrivacySuppressed,PrivacySuppressed
Montserrat College of Art,Beverly,01915-4508,,PrivacySuppressed,PrivacySuppressed
Mount Holyoke College,South Hadley,01075-1489,,PrivacySuppressed,PrivacySuppressed
Mount Ida College,Newton,02459,,0.26146789,0.244897959
Mount Wachusett Community College,Gardner,01440-1000,,0.128440367,0.068085106
Cortiva Institute-Boston,Watertown,02472,,PrivacySuppressed,PrivacySuppressed
School of the Museum of Fine Arts at Tufts University,Boston,02115-5596,,PrivacySuppressed,PrivacySuppressed
Everest Institute-Brighton,Brighton,02135-3605,,0.548269581,0.464285714
Rob Roy Academy-New Bedford,New Bedford,02720-3445,,PrivacySuppressed,PrivacySuppressed
The New England Conservatory of Music,Boston,02115-5018,,PrivacySuppressed,PrivacySuppressed
New England College of Optometry,Boston,02115,,PrivacySuppressed,PrivacySuppressed
New England School of Acupuncture,Newton,02458,,PrivacySuppressed,PrivacySuppressed
New England Law-Boston,Boston,02116,,PrivacySuppressed,PrivacySuppressed
New England School of Photography,Boston,02215,,PrivacySuppressed,PrivacySuppressed
Newbury College,Brookline,02445,,0.12716763,0.129032258
Nichols College,Dudley,01571-5000,,PrivacySuppressed,PrivacySuppressed
Massachusetts College of Liberal Arts,North Adams,01247-4100,,0.280701754,0.184
North Bennet Street School,Boston,02109,,PrivacySuppressed,PrivacySuppressed
North Shore Community College,Danvers,01923-0840,,PrivacySuppressed,PrivacySuppressed
The New England Institute of Art,Brookline,02445-7295,,0.401197605,0.400457666
Northeastern University,Boston,02115-5005,,0.592045455,0.529373368
Northern Essex Community College,Haverhill,01830-2399,,0.068376068,0.045454546
College of Our Lady of the Elms,Chicopee,01013,,0.450819672,0.434782609
Pine Manor College,Chestnut Hill,02467,,PrivacySuppressed,PrivacySuppressed
Pope St John XXIII National Seminary,Weston,02493-2699,,,
Quincy College,Quincy,02169,,PrivacySuppressed,PrivacySuppressed
Quinsigamond Community College,Worcester,01606-2092,,PrivacySuppressed,PrivacySuppressed
Kaplan Career Institute-Charlestown,Charlestown,02129,,0.324324324,0.323809524
Regis College,Weston,02493-1571,,PrivacySuppressed,PrivacySuppressed
Roxbury Community College,Roxbury Crossing,02120-3400,,PrivacySuppressed,PrivacySuppressed
Saint John's Seminary,Brighton,02135-3846,,PrivacySuppressed,PrivacySuppressed
Salem State University,Salem,01970,,PrivacySuppressed,PrivacySuppressed
Salter College-West Boylston,West Boylston,01583,,0.514893617,0.742424242
Simmons College,Boston,02115-5898,,PrivacySuppressed,PrivacySuppressed
Bard College at Simon's Rock,Great Barrington,01230-9702,,0.528301887,0.575
Smith College,Northampton,01063,,PrivacySuppressed,PrivacySuppressed
Southeastern Technical Institute,South Easton,02375,,PrivacySuppressed,PrivacySuppressed
Springfield College,Springfield,01109-3797,,0.55,0.443496802
Springfield Technical Community College,Springfield,01105-1296,,PrivacySuppressed,PrivacySuppressed
University of Massachusetts-Dartmouth,North Dartmouth,02747-2300,,0.377414562,0.328719723
Stonehill College,Easton,02357-6110,,0.771986971,0.786363636
Suffolk University,Boston,02108-2770,,0.502192983,0.509960159
Rob Roy Academy-Taunton,Taunton,02780-5339,,PrivacySuppressed,PrivacySuppressed
Tufts University,Medford,02155-5555,,0.797058824,0.716845878
Wellesley College,Wellesley,02481-8203,,PrivacySuppressed,PrivacySuppressed
Wentworth Institute of Technology,Boston,02115,,0.404109589,0.32247557
Western New England University,Springfield,01119-2684,,0.565371025,0.579113924
Westfield State University,Westfield,01086-1630,,0.074534162,0.062663185
Weston Jesuit School of Theology,Cambridge,02138-3495,,,
Wheaton College,Norton,02766-2322,,0.712765957,0.736842105
Wheelock College,Boston,02215-4104,,PrivacySuppressed,PrivacySuppressed
Williams College,Williamstown,01267,,0.81,0.76344086
Worcester Polytechnic Institute,Worcester,01609-2280,,0.722222222,0.583732057
Worcester State University,Worcester,01602-2597,,PrivacySuppressed,PrivacySuppressed
Fiser's College of Cosmetology,Adrian,49221,,PrivacySuppressed,PrivacySuppressed
Adrian College,Adrian,49221-2575,,0.11971831,0.064935065
Albion College,Albion,49224,,0.72392638,0.605769231
Hillsdale Beauty College,Hillsdale,49242,,PrivacySuppressed,PrivacySuppressed
Northwestern Technological Institute,Southfield,48075,,PrivacySuppressed,PrivacySuppressed
Alma College,Alma,48801-1599,,0.657303371,0.5
Alpena Community College,Alpena,49707,,0.137254902,0.2
Andrews University,Berrien Springs,49104,,0.395061728,0.317880795
Aquinas College,Grand Rapids,49506-1799,,0.192307692,0.150442478
Baker College of Owosso,Owosso,48867,,0.156028369,0.110824742
Baker College,Flint,48507-5508,,0.156028369,0.110824742
Bay de Noc Community College,Escanaba,49829-2511,,PrivacySuppressed,PrivacySuppressed
Bayshire Academy of Beauty Craft Inc,Bay City,48708-5614,,PrivacySuppressed,PrivacySuppressed
