INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Venango County Area Vocational Technical School,Oil City,16301,,PrivacySuppressed,PrivacySuppressed
Lancaster County Career and Technology Center,Willow Street,17584,,0.790476191,0.586666667
Lebanon County Area Vocational Technical School,Lebanon,17042,,PrivacySuppressed,PrivacySuppressed
Indiana County Technology Center,Indiana,15701-1465,,PrivacySuppressed,PrivacySuppressed
Northern Tier Career Center,Towanda,18848-9731,,PrivacySuppressed,PrivacySuppressed
Clarion County Career Center Practical Nursing Program,Shippenville,16254-8975,,PrivacySuppressed,PrivacySuppressed
Hazleton Area Career Center,Hazle TWP.,18202,,PrivacySuppressed,PrivacySuppressed
All-State Career School-Pittsburgh,West Mifflin,15122,,0.675535846,0.682672234
Carlos F Daniels Area Vocational School,Carolina,00982,,PrivacySuppressed,PrivacySuppressed
Serbias Technical College,Guayama,00784,,PrivacySuppressed,PrivacySuppressed
Colegio Tecnologico y Comercial de Puerto Rico,Aguada,00602-0960,,PrivacySuppressed,PrivacySuppressed
Quality Technical and Beauty College,Bayamon,00961,,PrivacySuppressed,PrivacySuppressed
D'Mart Institute,Barranquitas,00794,,0.036090226,0.030379747
Automeca Technical College-Aguadilla,Aguadilla,00605,,0.357142857,0.226179875
Fortis Institute-Cookeville,Cookeville,38501-4305,,0.592307692,0.550151976
North Central Institute,Clarksville,37042,,PrivacySuppressed,PrivacySuppressed
Pipo Academy of Hair Design,El Paso,79903,,PrivacySuppressed,PrivacySuppressed
Tint School of Makeup and Cosmetology-Dallas,Dallas,75229-3734,,PrivacySuppressed,PrivacySuppressed
United Technical Center,Clarksburg,26301-6313,,PrivacySuppressed,PrivacySuppressed
Charles H McCann Technical School,North Adams,01247-3999,,PrivacySuppressed,PrivacySuppressed
Ailano School of Cosmetology,Brockton,02301-5734,,PrivacySuppressed,PrivacySuppressed
Carsten Institute of Cosmetology,Tempe,85282,,PrivacySuppressed,PrivacySuppressed
Central California School of Continuing Education,San Luis Obispo,93401,,0.674242424,0.636363636
Marion Technical College,Ocala,34471-3172,,PrivacySuppressed,PrivacySuppressed
Rivertown School of Beauty Barber Skin Care and Nails,Columbus,31904,,0.389380531,0.555555556
Atlanta Institute of Music and Media,Duluth,30096,,PrivacySuppressed,PrivacySuppressed
Illinois Media School,Lombard,60148,,PrivacySuppressed,PrivacySuppressed
Marion Community Schools-Tucker Career & Technology Center,Marion,46952,,PrivacySuppressed,PrivacySuppressed
St Louis Hair Academy,Saint Louis,63107-1737,,PrivacySuppressed,PrivacySuppressed
New Dimensions School of Hair Design,Joplin,64801-5017,,PrivacySuppressed,PrivacySuppressed
Adirondack Beauty School,Glens Falls,12801-0000,,PrivacySuppressed,PrivacySuppressed
Forbes Road Career and Technology Center,Monroeville,15146,,,
Jna Institute of Culinary Arts,Philadelphia,19146,,0.52,0.578947368
Cortiva Institute-Seattle,Seattle,98109,,0.767441861,0.676056338
Putnam Career and Technical Center,Eleanor,25070-0640,,PrivacySuppressed,PrivacySuppressed
Argosy University-Washington DC,Arlington,22209,,0.1247785,0.09384043
Crawford County Career and Technical Center Practical Nursing Program,Meadville,16335,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-Sacramento Valley Campus,Sacramento,95833-4334,,0.188946886,0.166980549
Texas College of Cosmetology-San Angelo,San Angelo,76904,,PrivacySuppressed,PrivacySuppressed
Beauty Schools of America-Hialeah,Hialeah,33012-3322,,0.593078759,0.476947536
Automeca Technical College-Bayamon,Bayamon,00961,,0.357142857,0.226179875
Automeca Technical College-Caguas,Caguas,00725,,0.357142857,0.226179875
Automeca Technical College-Ponce,Ponce,00731,,0.357142857,0.226179875
Everest University-Melbourne,Melbourne,32935,,0.166263421,0.137625517
Centura College-Chesapeake,Chesapeake,23320,,0.294446664,0.274891775
University of Phoenix-Hawaii,Honolulu,96813-3800,,0.188946886,0.166980549
Florida College of Natural Health-Miami,Miami,33126,,0.612836439,0.648979592
Prism Career Institute-Cherry Hill,Cherry Hill,08002,,0.614978903,0.535714286
American National College,Houston,77069-4611,,PrivacySuppressed,PrivacySuppressed
Francois D College of Hair Skin and Nails,Taylorsville,84129,,PrivacySuppressed,PrivacySuppressed
Southwest College of Naturopathic Medicine & Health Sciences,Tempe,85282,,PrivacySuppressed,PrivacySuppressed
Escuela de Peritos Electricistas de Isabela Inc,Isabela,00662,,PrivacySuppressed,PrivacySuppressed
Virginia College-Birmingham,Birmingham,35209,,0.309491372,0.376109215
Virginia College-Huntsville,Huntsville,35801,,0.309491372,0.376109215
Yeshiva D'monsey Rabbinical College,Monsey,10952,,PrivacySuppressed,PrivacySuppressed
Lincoln Technical Institute-Mahwah,Mahwah,07430,,0.178571429,0.406489245
Career Technical Institute,Washington,20005,,0.532894737,0.486111111
Northwest Vista College,San Antonio,78251,,0.120854157,0.086509377
ITT Technical Institute-Getzville,Getzville,14068-0327,,0.32748538,0.391237419
Oconee Fall Line Technical College,Sandersville,31082,,0.173447538,0.265895954
York County Community College,Wells,04090,,0.182890856,0.175757576
Northeast Technology Center-Afton,Afton,74331,,PrivacySuppressed,PrivacySuppressed
Western Suffolk BOCES,Northport,11768,,0.721428571,0.755102041
Sanford-Brown College-Atlanta,Atlanta,30328,,0.671006067,0.60994561
Sanford-Brown College-Middleburg Heights,Middleburg Heights,44130,,0.671006067,0.60994561
Arkansas State University-Mountain Home,Mountain Home,72653,,0.380353818,0.323924731
Columbia Gorge Community College,The Dalles,97058,,PrivacySuppressed,PrivacySuppressed
Arizona State University-Polytechnic,Mesa,85212,,0.562508634,0.500314169
Colleen O'Haras Beauty Academy,Santa Ana,92701-0000,,PrivacySuppressed,PrivacySuppressed
Bakke Graduate University,Dallas,75243-7039,,,
Tillamook Bay Community College,Tillamook,97141,,,
Argosy University-Schaumburg,Schaumburg,60173-5403,,0.1247785,0.09384043
Manhattan School of Computer Technology,Brooklyn,11230-1401,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-Louisiana Campus,Metairie,70001-2082,,0.188946886,0.166980549
University of Phoenix-Detroit Campus,Southfield,48076-4400,,0.188946886,0.166980549
Brown Mackie College-Hopkinsville,Hopkinsville,42240-4948,,0.408648111,0.297670639
Indian Capital Technology Center-Sallisaw,Sallisaw,74955,,0.089285714,0.086956522
Indian Capital Technology Center-Stilwell,Stilwell,74960,,0.089285714,0.086956522
Globelle Technical Institute,Vega Baja,00693-0000,,PrivacySuppressed,PrivacySuppressed
Hairitage Hair Academy,Saint George,84770-0000,,PrivacySuppressed,PrivacySuppressed
Houghton Lake Institute of Cosmetology,Houghton Lake,48629-9702,,PrivacySuppressed,PrivacySuppressed
Arizona College-Glendale,Glendale,85302,,0.580467675,0.503225807
Vanguard-Sentinel Adult Career and Technology Center,Fremont,43420,,PrivacySuppressed,PrivacySuppressed
House of Heavilin Beauty College-Raymore,Raymore,64083-9195,,PrivacySuppressed,PrivacySuppressed
Living Arts College,Raleigh,27614-7076,,0.569023569,0.426666667
New York Conservatory for Dramatic Arts,New York,10011-4225,,0.5875,0.580645161
Eastern International College-Jersey City,Jersey City,07306,,0.515789474,0.545454546
Academia Serrant Inc,Ponce,00717-1568,,PrivacySuppressed,PrivacySuppressed
San Joaquin Valley College-Fresno Aviation,Fresno,93727,,0.636892713,0.637769188
Champion Institute of Cosmetology,Palm Springs,92264,,PrivacySuppressed,PrivacySuppressed
Pacific College,Costa Mesa,92626,,0.741444867,0.782608696
American College of Healthcare,Riverside,92505,,0.736842105,0.644067797
Compu-Med Vocational Careers Corp,Hialeah,33012-4861,,PrivacySuppressed,PrivacySuppressed
Professional Electrical School Inc,Manati,00674,,PrivacySuppressed,PrivacySuppressed
American Commercial College-Wichita Falls,Wichita Falls,76310,,0.520107239,0.408450704
Midwestern University-Glendale,Glendale,85308,,PrivacySuppressed,PrivacySuppressed
Oregon Coast Community College,Newport,97366,,PrivacySuppressed,PrivacySuppressed
Le Cordon Bleu College of Culinary Arts-Pasadena,Pasadena,91101,,0.679153095,0.617421008
Gwinnett College-Sandy Springs,Sandy Springs,30328,,PrivacySuppressed,PrivacySuppressed
Central Mass School of Massage and Therapy Inc,Spencer,01562,,PrivacySuppressed,PrivacySuppressed
Lincoln Technical Institute-Brockton,Brockton,02301-1818,,0.558508159,0.535309503
Mildred Elley-Pittsfield Campus,Pittsfield,01201-5300,,0.490820073,0.390804598
Embry-Riddle Aeronautical University-Worldwide,Daytona Beach,32114-3900,,0.387596899,0.310746427
Computer Systems Institute,Skokie,60077,,0.563172043,0.518518519
Merkaz Bnos-Business School,Brooklyn,11214,,PrivacySuppressed,PrivacySuppressed
Lia Schorr Institute of Cosmetic Skin Care Training,New York,10019,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Webster,Webster,77598,,0.32748538,0.391237419
CET-Alexandria,Alexandria,22312,,0.612727273,0.587686567
CET-Durham,Durham,27701,,0.612727273,0.587686567
Aviation Institute of Maintenance-Chesapeake,Chesapeake,23320,,0.416666667,0.387596899
Centura College-Richmond Main,Richmond,23235-5250,,0.44963145,0.528571429
Technical Education Center-Osceola,Kissimmee,34744,,0.167938931,0.104761905
Miami Ad School-Wynwood,Miami,33127,,0.51948052,0.617283951
Green Country Technology Center,Okmulgee,74447,,PrivacySuppressed,PrivacySuppressed
Nova College de Puerto Rico,Bayamon,00960,,PrivacySuppressed,PrivacySuppressed
Styles and Profiles Beauty College,Selmer,38375,,PrivacySuppressed,PrivacySuppressed
John Wesley International Barber and Beauty College,Long Beach,90813,,PrivacySuppressed,PrivacySuppressed
Platt College-Lawton,Lawton,73501,,PrivacySuppressed,PrivacySuppressed
Southeastern College-West Palm Beach,West Palm Beach,33411,,0.566905005,0.38483965
Ottawa University-Milwaukee,Brookfield,53005,,0.35832084,0.354651163
Argosy University-Tampa,Tampa,33607,,0.1247785,0.09384043
The Illinois Institute of Art-Schaumburg,Schaumburg,60173-4913,,0.33072188,0.248395379
Cambria-Rowe Business College-Indiana,Indiana,15701,,0.537414966,0.489795918
Klamath Community College,Klamath Falls,97603-7121,,PrivacySuppressed,PrivacySuppressed
The Art Institute of Phoenix,Phoenix,85021-2859,,0.408648111,0.297670639
Aerosim Flight Academy,Sanford,32773,,PrivacySuppressed,PrivacySuppressed
American College of Acupuncture and Oriental Med,Houston,77063-4104,,PrivacySuppressed,PrivacySuppressed
AOMA Graduate School of Integrative Medicine,Austin,78745,,PrivacySuppressed,PrivacySuppressed
Arlington Medical Institute,Arlington,76006-2317,,PrivacySuppressed,PrivacySuppressed
Urban College of Boston,Boston,02111-1093,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Henderson,Henderson,89074,,0.32748538,0.391237419
Anthem College-Minnesota,Saint Louis Park,55416,,0.625437063,0.506849315
Colorado Technical University-Greenwood Village,Aurora,80014,,0.281715868,0.206323687
Branford Hall Career Institute-Windsor Campus,Windsor,06095,,0.680246491,0.516949153
Heald College-Portland,Portland,97218-2852,,0.132993955,0.125498008
Golf Academy of America-Orlando,Apopka,32703,,0.309491372,0.376109215
Golf Academy of America-Phoenix,Chandler,85225,,0.309491372,0.376109215
Everest College-Merrillville,Merrillville,46410,,0.683374083,0.587822014
Strayer University-Maryland,Suitland,20746,,0.104117613,0.106882901
Empire Beauty School-Bordentown,Bordentown,08505,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Monroeville,Monroeville,15146-2229,,0.472406181,0.558823529
Southern Careers Institute-San Antonio,San Antonio,78221,,0.579499126,0.527472528
Virginia School of Massage,Charlottesville,22901,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Hialeah,Hialeah,33015,,0.32748538,0.391237419
Cayce/Reilly School of Massage,Virginia Beach,23451,,PrivacySuppressed,PrivacySuppressed
CET-Sacramento,Sacramento,95828,,0.612727273,0.587686567
ITT Technical Institute-Harrisburg,Harrisburg,17111,,0.32748538,0.391237419
ITT Technical Institute-Tarentum,Tarentum,15084,,0.32748538,0.391237419
ITT Technical Institute-Norwood,Norwood,45212,,0.32748538,0.391237419
ITT Technical Institute-Strongsville,Strongsville,44136,,0.32748538,0.391237419
Prism Career Institute-West Atlantic City,West  Atlantic City,08232,,0.614978903,0.535714286
Everest Institute-Marietta,Marietta,30067,,0.699121523,0.643712575
The Creative Center,Omaha,68164,,PrivacySuppressed,PrivacySuppressed
Studio Jewelers,New York,10016-4112,,PrivacySuppressed,PrivacySuppressed
Praxis Institute,Miami,33135,,0.891495601,0.853046595
American College of Traditional Chinese Medicine,San Francisco,94107,,PrivacySuppressed,PrivacySuppressed
Herndon Career Center,Raytown,64138-2695,,,
San Juan Bautista School of Medicine,Caguas,00725-4968,,PrivacySuppressed,PrivacySuppressed
Texas Health and Science University,Austin,78704,,PrivacySuppressed,PrivacySuppressed
Carver Career Center,Charleston,25306-6397,,PrivacySuppressed,PrivacySuppressed
New Hampshire Institute of Art,Manchester,03104-4858,,0.470588235,0.52631579
StenoTech Career Institute-Fairfield,Piscataway,08854-3756,,PrivacySuppressed,PrivacySuppressed
Cayuga Onondaga BOCES-Practical Nursing Program,Auburn,13021,,PrivacySuppressed,PrivacySuppressed
Clearfield County Career and Technology Center,Clearfield,16830,,PrivacySuppressed,PrivacySuppressed
Colegio de Cinematografia Artes y Television,Bayamon,00961,,PrivacySuppressed,PrivacySuppressed
Delaware County Technical School-Practical Nursing Program,Broomall,19008,,PrivacySuppressed,PrivacySuppressed
Everest College-Torrance,Torrance,90501,,0.785714286,0.786885246
The Institute for Health Education,Jersey City,07306,,0.538461539,0.432432432
Mid-Del Technology Center,Midwest City,73110-4825,,PrivacySuppressed,PrivacySuppressed
BIR Training Center,Chicago,60659,,0.481012658,0.336633663
New York Institute of Massage Inc,Williamsville,14221,,PrivacySuppressed,PrivacySuppressed
Jolie Hair and Beauty Academy-Ludlow,Ludlow,01056,,PrivacySuppressed,PrivacySuppressed
Dutchess BOCES-Practical Nursing Program,Poughkeepsie,12601-6599,,PrivacySuppressed,PrivacySuppressed
Escuela Tecnica de Electricidad,Ponce,00730-4875,,PrivacySuppressed,PrivacySuppressed
Institute of Technology,Clovis,93612,,0.648464164,0.593131548
Garnet Career Center,Charleston,25301,,0.472527473,0.620689655
Bristol Technical Education Center,Bristol,06010,,PrivacySuppressed,PrivacySuppressed
Genesee Valley BOCES-Practical Nursing Program,Batavia,14020,,PrivacySuppressed,PrivacySuppressed
Hamilton Fulton Montgomery BOCES-Practical Nursing Program,Johnstown,12095,,PrivacySuppressed,PrivacySuppressed
Henrico County-Saint Marys Hospital School of Practical Nursing,Henrico,23294,,PrivacySuppressed,PrivacySuppressed
Herkimer County BOCES-Practical Nursing Program,Ilion,13357,,PrivacySuppressed,PrivacySuppressed
International Beauty College,Garland,75040-3294,,PrivacySuppressed,PrivacySuppressed
Dewey University-Hato Rey,Hato Rey,00910-9538,,0.059748428,0.037037037
Cape Coral Technical College,Cape Coral,33993-2479,,PrivacySuppressed,PrivacySuppressed
Massachusetts General Hospital Dietetic Internship,Boston,02114-2696,,,
Mercy Hospital School of Nursing,Pittsburgh,15219-5166,,PrivacySuppressed,PrivacySuppressed
American Beauty Academy,Wheaton,20902-1911,,0.440594059,0.417085427
Northland Career Center,Platte City,64079,,PrivacySuppressed,PrivacySuppressed
Norwich Technical High School/Adult Licensed Practical Nurse Program,Norwich,06360-2425,,PrivacySuppressed,PrivacySuppressed
Ocean County Vocational-Technical School,Toms River,08753,,0.589285714,0.285714286
Putnam Westchester BOCES-Practical Nursing Program,Yorktown Heights,10598-4399,,PrivacySuppressed,PrivacySuppressed
Sullivan County BOCES-Practical Nursing Program,Liberty,12754,,PrivacySuppressed,PrivacySuppressed
Brightwood College-San Antonio-Ingram,San Antonio,78238,,0.67630854,0.571183533
Trinity College of Puerto Rico,Ponce,00716-1111,,PrivacySuppressed,PrivacySuppressed
Virginia Sewing Machines and School Center,Los Angeles,90015-4001,,PrivacySuppressed,PrivacySuppressed
Vogue Beauty and Barber School,Hiram,30141-2226,,PrivacySuppressed,PrivacySuppressed
Yeshiva of the Telshe Alumni,Riverdale,10471,,PrivacySuppressed,PrivacySuppressed
Northeast Technology Center-Kansas,Kansas,74347,,PrivacySuppressed,PrivacySuppressed
Kenneth Shuler School of Cosmetology-Rock Hill,Rock Hill,29730,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-Washington,Tukwila,98188-8553,,0.188946886,0.166980549
University of Phoenix-Central Florida Campus,Orlando,32819-9075,,0.188946886,0.166980549
University of Phoenix-Oregon,Tigard,97223-8328,,0.188946886,0.166980549
CET-El Paso,El Paso,79907,,0.612727273,0.587686567
Brightwood College-Riverside,Riverside,92507-0000,,0.790265487,0.708898944
Appalachian School of Law,Grundy,24614-2825,,,
LIU Hudson at Westchester,Purchase,10577,,0.357291667,0.322368421
Platt College-Ontario,Ontario,91764,,0.741935484,0.657608696
Delaware College of Art and Design,Wilmington,19801-3007,,0.50877193,0.566037736
Argosy University-The Art Institute of California-Los Angeles,Santa Monica,90405-3035,,0.1247785,0.09384043
American University of Health Sciences,Signal Hill,90755-3612,,0.58,0.575757576
