INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Holy Names University,Oakland,94619-1699,,PrivacySuppressed,PrivacySuppressed
Pacifica Graduate Institute,Carpinteria,93013,,PrivacySuppressed,PrivacySuppressed
Humboldt State University,Arcata,95521-8299,,0.347079038,0.292059219
Humphreys University-Stockton and Modesto Campuses,Stockton,95207-3896,,PrivacySuppressed,PrivacySuppressed
Imperial Valley College,Imperial,92251-0158,,PrivacySuppressed,PrivacySuppressed
Institute for Business and Technology,Santa Clara,95051-1303,,0.547619048,0.538636364
LA College International,Los Angeles,900101308,,0.431818182,0.446428571
Interior Designers Institute,Newport Beach,92660,,PrivacySuppressed,PrivacySuppressed
Toni & Guy Hairdressing Academy-Santa Monica,Santa Monica,90401,,PrivacySuppressed,PrivacySuppressed
Irvine Valley College,Irvine,92618-0301,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-National City,National City,91950,,0.234789392,0.354140658
ITT Technical Institute-San Dimas,San Dimas,91773,,0.234789392,0.354140658
ITT Technical Institute-Orange,Orange,92868,,0.234789392,0.354140658
Bellus Academy-El Cajon,El Cajon,92021,,PrivacySuppressed,PrivacySuppressed
Jesuit School of Theology of Santa Clara University,Berkeley,94709,,0.739583333,0.711267606
John F. Kennedy University,Pleasant Hill,94523-4817,,0.403846154,0.565217391
American Jewish University,Los Angeles,90077-1519,,PrivacySuppressed,PrivacySuppressed
Reedley College,Reedley,93654,,0.022875817,0.020435967
Life Pacific College,San Dimas,91773-3298,,0.364864865,0.388059702
Argosy University-The Art Institute of California-San Diego,San Diego,92108-4423,,0.40862069,0.330232558
University of La Verne,La Verne,91750-4401,,0.361726955,0.326470588
Laguna College of Art and Design,Laguna Beach,92651,,0.540540541,0.45
Lake Tahoe Community College,South Lake Tahoe,96150,,PrivacySuppressed,PrivacySuppressed
Lancaster Beauty School,Lancaster,93534,,PrivacySuppressed,PrivacySuppressed
Laney College,Oakland,94607,,PrivacySuppressed,PrivacySuppressed
Lassen Community College,Susanville,96130,,PrivacySuppressed,PrivacySuppressed
Life Chiropractic College West,Hayward,94545-2800,,PrivacySuppressed,PrivacySuppressed
Lincoln University,Oakland,94612-2801,,PrivacySuppressed,PrivacySuppressed
Southern California Seminary,El Cajon,92019-1108,,PrivacySuppressed,PrivacySuppressed
La Sierra University,Riverside,92515-8247,,0.217898833,0.274853801
Loma Linda University,Loma Linda,92350,,0.777479893,0.824120603
Long Beach City College,Long Beach,90808-1706,,PrivacySuppressed,PrivacySuppressed
Southern California University of Health Sciences,Whittier,90604,,PrivacySuppressed,PrivacySuppressed
Los Angeles Harbor College,Wilmington,90744-2397,,0.06518283,0.038674033
Los Angeles Pierce College,Woodland Hills,91371-0002,,0.049493813,0.03630363
Los Angeles Southwest College,Los Angeles,90047-4899,,PrivacySuppressed,PrivacySuppressed
Los Angeles Trade Technical College,Los Angeles,90015-4181,,PrivacySuppressed,PrivacySuppressed
Los Angeles Valley College,Valley Glen,91401-4096,,0.042035398,0.029304029
The Master's University and Seminary,Santa Clarita,91321-1200,,0.589285714,0.438095238
Los Angeles City College,Los Angeles,90029,,PrivacySuppressed,PrivacySuppressed
Los Angeles County College of Nursing and Allied Health,Los Angeles,90033-1084,,PrivacySuppressed,PrivacySuppressed
Los Angeles Mission College,Sylmar,91342-3200,,PrivacySuppressed,PrivacySuppressed
Los Medanos College,Pittsburg,94565,,PrivacySuppressed,PrivacySuppressed
Argosy University-The Art Institute of California-San Francisco,San Francisco,94102-4908,,0.287487073,0.299836601
Loyola Marymount University,Los Angeles,90045-2659,,0.720967742,0.70631068
Lu Ross Academy,Ventura,93001-2729,,,
Manchester Beauty College,Fresno,93726,,PrivacySuppressed,PrivacySuppressed
Tulare Beauty College,Tulare,93274,,PrivacySuppressed,PrivacySuppressed
Lyles Bakersfield College of Beauty,Bakersfield,93301,,PrivacySuppressed,PrivacySuppressed
Lyles Fresno College of Beauty,Fresno,93710,,PrivacySuppressed,PrivacySuppressed
Lytles Redwood Empire Beauty College Inc,Santa Rosa,95403,,PrivacySuppressed,PrivacySuppressed
MTI Business College Inc,Stockton,95207-4349,,PrivacySuppressed,PrivacySuppressed
MTI College,Sacramento,95841-9817,,0.603411514,0.547169811
Brightwood College-Sacramento,Sacramento,95821,,0.679120879,0.520408163
Brightwood College-San Diego,San Diego,92123,,0.734502924,0.604166667
Brightwood College-Vista,Vista,92083-7736,,0.766275347,0.744186047
College of Marin,Kentfield,94904-2590,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Los Angeles,Los Angeles,90023,,0.587578507,0.555555556
Marymount California University,Rancho Palos Verdes,90275-6299,,0.233333333,0.24137931
Mendocino College,Ukiah,95482,,PrivacySuppressed,PrivacySuppressed
Menlo College,Atherton,94027-4301,,0.307692308,0.254901961
Mennonite Brethren Biblical Seminary,Fresno,93727-5097,,,
Merced College,Merced,95348-2898,,PrivacySuppressed,PrivacySuppressed
Merritt College,Oakland,94619-3196,,PrivacySuppressed,PrivacySuppressed
Mills College,Oakland,94613,,PrivacySuppressed,PrivacySuppressed
MiraCosta College,Oceanside,92056-3899,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-San Francisco,San Francisco,94103,,PrivacySuppressed,PrivacySuppressed
Mission College,Santa Clara,95054-1897,,PrivacySuppressed,PrivacySuppressed
Modern Beauty Academy,Oxnard,93030,,PrivacySuppressed,PrivacySuppressed
Brightwood College-North Hollywood,North Hollywood,91606-3231,,0.825,0.802469136
Modesto Junior College,Modesto,95350-5800,,PrivacySuppressed,PrivacySuppressed
Moler Barber College,Oakland,94609-2419,,PrivacySuppressed,PrivacySuppressed
Middlebury Institute of International Studies at Monterey,Monterey,93940,,0.802816901,0.70625
Monterey Peninsula College,Monterey,93940-4799,,PrivacySuppressed,PrivacySuppressed
Moorpark College,Moorpark,93021-1695,,0.098461539,0.060728745
Mt San Antonio College,Walnut,91789-1399,,0.046047583,0.044315992
Mount Saint Mary's University,Los Angeles,90049-1599,,0.533333333,0.607142857
Mt San Jacinto Community College District,San Jacinto,92583-2399,,PrivacySuppressed,PrivacySuppressed
Mueller College,San Diego,92108-3002,,PrivacySuppressed,PrivacySuppressed
Musicians Institute,Hollywood,90028,,0.635294118,0.641330166
Napa Valley College,Napa,94558-6236,,PrivacySuppressed,PrivacySuppressed
Everest College-San Francisco,San Francisco,94103-9946,,0.606747788,0.605381166
Everest College-Reseda,Reseda,91335-4631,,0.784110535,0.710144928
Everest College-LA Wilshire,Los Angeles,90010,,0.684434968,0.620689655
Everest College-San Jose,San Jose,95128,,0.770491803,0.811320755
Everest College-Gardena,Gardena,90247,,0.651468315,0.570469799
Everest College-Alhambra,Alhambra,91803,,0.748378729,0.6375
Everest College-San Bernardino,San Bernardino,92408,,0.738842975,0.596685083
The National Hispanic University,San Jose,95127-3823,,PrivacySuppressed,PrivacySuppressed
National Holistic Institute,Emeryville,94608-2008,,0.756302521,0.729508197
National University,La Jolla,92037-1011,,0.42507837,0.373333333
Newschool of Architecture and Design,San Diego,92101,,PrivacySuppressed,PrivacySuppressed
Newberry School of Beauty,Granada Hills,91344-7401,,PrivacySuppressed,PrivacySuppressed
North Adrian's College of Beauty Inc,Modesto,95350-2381,,PrivacySuppressed,PrivacySuppressed
North-West College-Pomona,Pomona,91768,,0.677130045,0.586206897
North-West College-West Covina,West Covina,91790,,0.713136729,0.786885246
North-West College-Pasadena,Pasadena,91101,,PrivacySuppressed,PrivacySuppressed
Notre Dame de Namur University,Belmont,94002-1908,,0.385,0.3875
Occidental College,Los Angeles,90041-3392,,0.787671233,0.762711864
Oceanside College of Beauty,Oceanside,92054-5356,,PrivacySuppressed,PrivacySuppressed
Ohlone College,Fremont,94539-0390,,PrivacySuppressed,PrivacySuppressed
Orange Coast College,Costa Mesa,92626,,PrivacySuppressed,PrivacySuppressed
Otis College of Art and Design,Los Angeles,90045-3505,,0.49044586,0.558139535
Oxnard College,Oxnard,93033-6699,,PrivacySuppressed,PrivacySuppressed
Hope International University,Fullerton,92831-3199,,0.2,0.266666667
Concorde Career College-San Diego,San Diego,92113-1964,,0.721627409,0.625
Palo Alto University,Palo Alto,94304-1337,,PrivacySuppressed,PrivacySuppressed
Pacific Lutheran Theological Seminary,Berkeley,94708-1597,,,
Pacific Oaks College,Pasadena,91103,,PrivacySuppressed,PrivacySuppressed
Pacific School of Religion,Berkeley,94709,,,
Pacific States University,Los Angeles,90010,,PrivacySuppressed,PrivacySuppressed
Pacific Union College,Angwin,94508-9707,,0.235,0.355555556
University of the Pacific,Stockton,95211-0197,,0.696269982,0.63317757
Palmer College of Chiropractic-San Jose,San Jose,95134-1617,,PrivacySuppressed,PrivacySuppressed
Palo Verde College,Blythe,92225,,PrivacySuppressed,PrivacySuppressed
Palomar College,San Marcos,92069-1487,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Paramount,Paramount,90723,,PrivacySuppressed,PrivacySuppressed
Paris Beauty College,Concord,94520,,PrivacySuppressed,PrivacySuppressed
Pasadena City College,Pasadena,91106-2003,,PrivacySuppressed,PrivacySuppressed
Patten University,Oakland,94601,,0.183673469,0.305084746
Pepperdine University,Malibu,90263,,0.757309942,0.732638889
Pitzer College,Claremont,91711-6101,,0.791044776,0.75
Platt College-San Diego,San Diego,92115-3919,,PrivacySuppressed,PrivacySuppressed
Point Loma Nazarene University,San Diego,92106-2899,,0.606770833,0.552631579
Pomona College,Claremont,91711-6319,,PrivacySuppressed,PrivacySuppressed
Porterville College,Porterville,93257,,PrivacySuppressed,PrivacySuppressed
Westwood College-South Bay,Torrance,90502,,0.328402367,0.314814815
Professional Institute of Beauty,El Monte,91731,,PrivacySuppressed,PrivacySuppressed
Santa Ana College,Santa Ana,92706-3398,,0.028428094,0.034782609
Pardee RAND Graduate School,Santa Monica,90407-2138,,,
Shasta School of Cosmetology,Redding,96003,,,
University of Redlands,Redlands,92373-0999,,0.509345794,0.472868217
College of the Redwoods,Eureka,95501-9300,,0.059113301,0.0501002
Salon Success Academy-Upland,Upland,91786,,PrivacySuppressed,PrivacySuppressed
Salon Success Academy-Corona,Corona,92879,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Huntington Beach,Huntington Beach,92646,,PrivacySuppressed,PrivacySuppressed
Rio Hondo College,Whittier,90601-1616,,PrivacySuppressed,PrivacySuppressed
Riverside City College,Riverside,92506,,0.050505051,0.033057851
Argosy University-San Francisco Bay Area,Alameda,94501,,0.232348112,0.225806452
Rosemead Beauty School,Rosemead,91770-1639,,PrivacySuppressed,PrivacySuppressed
Dongguk University-Los Angeles,Los Angeles,90020-1704,,PrivacySuppressed,PrivacySuppressed
Sacramento City College,Sacramento,95822-1386,,0.023793338,0.018259936
Saddleback College,Mission Viejo,92692-3635,,0.078864353,0.053571429
Samuel Merritt University,Oakland,94609,,0.593908629,0.5
San Diego City College,San Diego,92101-4787,,PrivacySuppressed,PrivacySuppressed
Golf Academy of America-San Diego,Carlsbad,92008,,0.348716741,0.367403315
San Diego Mesa College,San Diego,92111-4998,,0.02670227,0.026874116
San Diego Miramar College,San Diego,92126-2999,,PrivacySuppressed,PrivacySuppressed
San Diego State University,San Diego,92182,,0.496543433,0.476465364
University of San Diego,San Diego,92110-2492,,0.744140625,0.724550898
San Francisco Art Institute,San Francisco,94133-2299,,0.387096774,0.372881356
San Francisco Conservatory of Music,San Francisco,94102-6011,,0.571428571,0.523809524
San Francisco State University,San Francisco,94132,,0.399647266,0.376160991
San Francisco Theological Seminary,San Anselmo,94960-0000,,PrivacySuppressed,PrivacySuppressed
University of San Francisco,San Francisco,94117-1080,,0.535956581,0.455696203
San Joaquin College of Law,Clovis,93612-1312,,PrivacySuppressed,PrivacySuppressed
San Joaquin Delta College,Stockton,95207,,0.044457978,0.036750484
San Joaquin Valley College-Visalia,Visalia,93291-9283,,0.598110777,0.571713147
San Joaquin Valley College-Bakersfield,Bakersfield,93309,,0.598110777,0.571713147
William Jessup University,Rocklin,95765-3707,,0.621212121,0.433962264
San Jose City College,San Jose,95128-2798,,PrivacySuppressed,PrivacySuppressed
San Jose State University,San Jose,95192-0001,,0.195694716,0.160692213
College of San Mateo,San Mateo,94402-3784,,PrivacySuppressed,PrivacySuppressed
Santa Barbara Business College-Bakersfield,Bakersfield,93309,,0.515503876,0.373626374
Westwood College-Los Angeles,Los Angeles,90010,,0.300333704,0.254666667
Santa Barbara Business College-Santa Maria,Santa Maria,93454,,0.62406015,0.523809524
Santa Barbara City College,Santa Barbara,93109-2394,,0.106583072,0.054908486
Santa Clara University,Santa Clara,95053,,0.739583333,0.711267606
Santa Monica College,Santa Monica,90405-1628,,0.033884298,0.018887723
Santa Rosa Junior College,Santa Rosa,95401-4395,,0.123680241,0.088669951
Saybrook University,Oakland,94612-1943,,,
Scripps College,Claremont,91711-3905,,PrivacySuppressed,PrivacySuppressed
Wyotech-Fremont,Fremont,94539,,0.543478261,0.631679389
College of the Sequoias,Visalia,93277-2214,,0.046413502,0.019886364
Shasta Bible College and Graduate School,Redding,96002,,PrivacySuppressed,PrivacySuppressed
Shasta College,Redding,96003,,PrivacySuppressed,PrivacySuppressed
Sierra College,Rocklin,95677-3397,,PrivacySuppressed,PrivacySuppressed
Sierra College of Beauty,Merced,95340,,PrivacySuppressed,PrivacySuppressed
Sierra Valley College of Court Reporting,Fresno,93726,,PrivacySuppressed,PrivacySuppressed
Trinity Law School,Santa Ana,92705,,0.313043478,0.348017621
Simpson University,Redding,96003-8606,,0.42745098,0.446280992
College of the Siskiyous,Weed,96094-2899,,PrivacySuppressed,PrivacySuppressed
Charles A Jones Career and Education Center,Sacramento,95824-1529,,PrivacySuppressed,PrivacySuppressed
Skyline College,San Bruno,94066-1698,,PrivacySuppressed,PrivacySuppressed
San Bernardino Valley College,San Bernardino,92410-2798,,PrivacySuppressed,PrivacySuppressed
Saint Mary's College of California,Moraga,94575,,0.412568306,0.406417112
Solano Community College,Fairfield,94534-3197,,PrivacySuppressed,PrivacySuppressed
Sonoma State University,Rohnert Park,94928-3609,,0.431670282,0.423153693
Pinnacle College,Alhambra,91803,,PrivacySuppressed,PrivacySuppressed
South Baylo University,Anaheim,92801-1701,,PrivacySuppressed,PrivacySuppressed
South Coast College,Orange,92868-2609,,PrivacySuppressed,PrivacySuppressed
Vanguard University of Southern California,Costa Mesa,92626,,0.402777778,0.368421053
Concorde Career College-Garden Grove,Garden Grove,92840-9201,,0.75975976,0.75
Southwestern College,Chula Vista,91910-7299,,PrivacySuppressed,PrivacySuppressed
Starr King School for the Ministry,Berkeley,94709-1209,,,
Marshall B Ketchum University,Fullerton,92831-1699,,PrivacySuppressed,PrivacySuppressed
Southern California Institute of Architecture,Los Angeles,90013-1822,,PrivacySuppressed,PrivacySuppressed
University of Southern California,Los Angeles,90089,,0.82977208,0.754174397
Southwestern Law School,Los Angeles,90010-1106,,PrivacySuppressed,PrivacySuppressed
Taft College,Taft,93268,,PrivacySuppressed,PrivacySuppressed
Claremont School of Theology,Claremont,91711-3199,,PrivacySuppressed,PrivacySuppressed
Thomas Aquinas College,Santa Paula,93060,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Lake Forest,Lake Forest,92630,,PrivacySuppressed,PrivacySuppressed
Epic Bible College,Sacramento,95841,,PrivacySuppressed,PrivacySuppressed
United Education Institute-Huntington Park Campus,Huntington Park,90255,,0.7593361,0.671009772
Concorde Career College-San Bernardino,San Bernardino,92408-3403,,0.689015692,0.658536585
Universal College of Beauty Inc-Los Angeles 1,Los Angeles,90008,,PrivacySuppressed,PrivacySuppressed
Concorde Career College-North Hollywood,North Hollywood,91606-3134,,0.751295337,0.716763006
Ventura College,Ventura,93003-3872,,0.0502693,0.041055719
Victor Valley Beauty College Inc,Victorville,92395,,PrivacySuppressed,PrivacySuppressed
Victor Valley College,Victorville,92395-5850,,0.044651163,0.035315985
Berkeley City College,Berkeley,94704,,PrivacySuppressed,PrivacySuppressed
Walden University,Minneapolis,55401,,0.371681416,0.32885906
Maxine Waters Employment Preparation Center,Los Angeles,90059,,PrivacySuppressed,PrivacySuppressed
