INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Ohio University-Main Campus,Athens,45701-2979,,0.436619718,0.390556046
Ohio University-Zanesville Campus,Zanesville,43701,,0.436619718,0.390556046
Ohio Valley College of Technology,East Liverpool,43920-9585,,PrivacySuppressed,PrivacySuppressed
Trinity Health System School of Nursing,Steubenville,43952,,PrivacySuppressed,PrivacySuppressed
Ohio Wesleyan University,Delaware,43015-2370,,0.561111111,0.465240642
Otterbein University,Westerville,43081,,0.565517241,0.490039841
Owens Community College,Perrysburg,43551,,0.121970289,0.08974359
Paramount Beauty Academy,Portsmouth,45662-4527,,PrivacySuppressed,PrivacySuppressed
Cuyahoga Valley Career Center,Brecksville,44141-1296,,PrivacySuppressed,PrivacySuppressed
Payne Theological Seminary,Wilberforce,45384,,PrivacySuppressed,PrivacySuppressed
Pontifical College Josephinum,Columbus,43235-1499,,PrivacySuppressed,PrivacySuppressed
Professional Skills Institute,Maumee,43537,,PrivacySuppressed,PrivacySuppressed
Firelands Regional Medical Center School of Nursing,Sandusky,44870-4788,,PrivacySuppressed,PrivacySuppressed
Rabbinical College Telshe,Wickliffe,44092,,PrivacySuppressed,PrivacySuppressed
Raphael's School of Beauty Culture Inc-Niles,Niles,44446,,PrivacySuppressed,PrivacySuppressed
Fortis College-Centerville,Centerville,45459-2712,,0.703703704,0.645669291
University of Rio Grande,Rio Grande,45674,,0.1278826,0.088339223
Advertising Art Educational Services DBA School of Advertising Art,Kettering,45440,,0.571428571,0.621621622
Shawnee State University,Portsmouth,45662,,0.236338798,0.17755102
Sinclair Community College,Dayton,45402-1460,,0.034311699,0.037958115
Gallipolis Career College,Gallipolis,45631-2600,,PrivacySuppressed,PrivacySuppressed
Daymar College-New Boston,New Boston,45662-4900,,PrivacySuppressed,PrivacySuppressed
Daymar College-Jackson,Jackson,45640,,PrivacySuppressed,PrivacySuppressed
Daymar College-Columbus,Columbus,43232,,PrivacySuppressed,PrivacySuppressed
Daymar College-Chillicothe,Chillicothe,456011038,,PrivacySuppressed,PrivacySuppressed
Brown Mackie College-Cincinnati,Cincinnati,45215-1107,,0.424369748,0.336673347
Brown Mackie College-Akron,Akron,44320,,0.424369748,0.336673347
Lincoln College of Technology-Franklin LCT,Franklin,45005,,0.143767705,0.143939394
Lincoln College of Technology-Tri-County,Cincinnati,45246,,0.143767705,0.143939394
Lincoln College of Technology-Vine Street,Cincinnati,45202,,0.143767705,0.143939394
Lincoln College of Technology-Dayton,Dayton,45402,,0.143767705,0.143939394
Stark State College,North Canton,44720,,0.2,0.177631579
Stautzenberger College-Maumee,Maumee,43537-4007,,0.421348315,0.207792208
Franciscan University of Steubenville,Steubenville,43952-1763,,0.683431953,0.580912863
Southern State Community College,Hillsboro,45133,,0.19218241,0.103896104
Ohio Mid-Western College,Cincinnati,45241,,PrivacySuppressed,PrivacySuppressed
Terra State Community College,Fremont,43420-9670,,0.033426184,0.0625
Tiffin Academy of Hair Design,Tiffin,44883,,PrivacySuppressed,PrivacySuppressed
Tiffin University,Tiffin,44883,,0.326271186,0.282608696
University of Toledo,Toledo,43606-3390,,0.371443625,0.30095452
Kaplan Career Institute-Cleveland,Brooklyn,44129-6810,,0.642857143,0.573033708
Tri-State Bible College,South Point,45680,,PrivacySuppressed,PrivacySuppressed
Tri-County Adult Career Center,Nelsonville,45764,,PrivacySuppressed,PrivacySuppressed
Tri-Rivers Career Center,Marion,43302-8914,,PrivacySuppressed,PrivacySuppressed
Trinity Lutheran Seminary,Columbus,43209-2334,,,
Trumbull Business College,Warren,44484-3200,,0.294416244,0.269230769
Union Institute & University,Cincinnati,45206-1925,,0.452307692,0.538461539
United Theological Seminary,Dayton,45426-2308,,PrivacySuppressed,PrivacySuppressed
Upper Valley Career Center,Piqua,45356,,PrivacySuppressed,PrivacySuppressed
Urbana University,Urbana,43078-2091,,0.481927711,0.349693252
Ursuline College,Pepper Pike,44124,,PrivacySuppressed,PrivacySuppressed
Valley Beauty School,Cambridge,43725,,PrivacySuppressed,PrivacySuppressed
Virginia Marti College of Art and Design,Lakewood,44107,,0.515151515,0.6
Cut Beauty School,Cleveland Heights,44118,,,
W Howard Nicol School of Practical Nursing,Uniontown,44685,,PrivacySuppressed,PrivacySuppressed
Walsh University,North Canton,44720-3396,,0.474613687,0.404669261
Washington State Community College,Marietta,45750,,0.161662818,0.098130841
Western Hills School of Beauty and Hair Design,Cincinnati,45211,,PrivacySuppressed,PrivacySuppressed
Wilberforce University,Wilberforce,45384-1001,,0.473170732,0.362068966
Wilmington College,Wilmington,45177,,0.570247934,0.383647799
Winebrenner Theological Seminary,Findlay,45840,,PrivacySuppressed,PrivacySuppressed
Wittenberg University,Springfield,45504,,0.606498195,0.408071749
The College of Wooster,Wooster,44691,,0.768211921,0.612903226
Wright State University-Main Campus,Dayton,45435-0001,,0.375667022,0.315910838
Wright State University-Lake Campus,Celina,45822-2952,,0.375667022,0.315910838
Xavier University,Cincinnati,45207-1092,,0.611973393,0.601880878
ITT Technical Institute-Youngstown,Youngstown,44509-4098,,0.390070922,0.400874636
Youngstown State University,Youngstown,44555-0001,,0.259187621,0.212677231
American Broadcasting School-Oklahoma City,Oklahoma City,73115,,0.676923077,0.639240506
Bacone College,Muskogee,74403-1597,,0.272727273,0.15819209
Oklahoma Wesleyan University,Bartlesville,74006-6299,,0.498069498,0.564356436
Southern Nazarene University,Bethany,73008,,0.434650456,0.354166667
Broken Arrow Beauty College-Broken Arrow,Broken Arrow,74012,,PrivacySuppressed,PrivacySuppressed
Pontotoc Technology Center,Ada,74820,,PrivacySuppressed,PrivacySuppressed
Cameron University,Lawton,73505-6377,,0.079545455,0.060903733
Carl Albert State College,Poteau,74953-5208,,0.118122977,0.081081081
Central State Beauty and Wellness College,Oklahoma City,73162-6007,,PrivacySuppressed,PrivacySuppressed
University of Central Oklahoma,Edmond,73034,,0.311784897,0.264087469
Claremore Beauty College,Claremore,74017,,PrivacySuppressed,PrivacySuppressed
Connors State College,Warner,74469,,0.141280353,0.131004367
East Central University,Ada,74820-6999,,0.342948718,0.224226804
Eastern Oklahoma State College,Wilburton,74578-4999,,PrivacySuppressed,PrivacySuppressed
Redlands Community College,El Reno,73036-5304,,0.143564356,0.086956522
Enid Beauty College,Enid,73703-4538,,PrivacySuppressed,PrivacySuppressed
Eves College of Hairstyling,Lawton,73501,,PrivacySuppressed,PrivacySuppressed
Randall University,Moore,73160,,PrivacySuppressed,PrivacySuppressed
Hollywood Cosmetology Center,Norman,73069,,PrivacySuppressed,PrivacySuppressed
Langston University,Langston,73050,,0.209567198,0.102739726
Murray State College,Tishomingo,73460,,0.194174757,0.122302158
Spartan College of Aeronautics and Technology,Tulsa,74115,,0.295454546,0.376299376
Northeastern State University,Tahlequah,74464-2399,,0.322626695,0.205524862
Beauty Technical College Inc,Tahlequah,74465,,PrivacySuppressed,PrivacySuppressed
Northern Oklahoma College,Tonkawa,74653,,0.163972286,0.104631218
Northeastern Oklahoma A&M College,Miami,74354,,0.207650273,0.144044321
Northwestern Oklahoma State University,Alva,73717-2799,,0.381294964,0.223350254
Oklahoma State University Center for Health Sciences,Tulsa,74107-1898,,PrivacySuppressed,PrivacySuppressed
Oklahoma Christian University,Edmond,73013,,0.355555556,0.358255452
University of Oklahoma-Health Sciences Center,Oklahoma City,73104-5499,,0.419628647,0.366412214
Oklahoma Panhandle State University,Goodwell,73939-0430,,0.3125,0.208121827
Oklahoma State University-Main Campus,Stillwater,74078-1015,,0.430444698,0.419553073
Oklahoma State University-Oklahoma City,Oklahoma City,73107-6195,,0.037578288,0.027083333
Oklahoma Baptist University,Shawnee,74804,,0.441747573,0.298701299
Oklahoma City Community College,Oklahoma City,73159-9987,,0.110805231,0.075144509
Oklahoma City University,Oklahoma City,73106-1402,,0.368965517,0.40625
University of Oklahoma-Norman Campus,Norman,73019-3072,,0.419628647,0.366412214
Oklahoma School of Photography,Moore,73160,,PrivacySuppressed,PrivacySuppressed
Oklahoma State University Institute of Technology,Okmulgee,74447-3901,,PrivacySuppressed,PrivacySuppressed
Oral Roberts University,Tulsa,74171,,0.466666667,0.384615385
Tulsa Technology Center-Peoria Campus,Tulsa,74106-1619,,PrivacySuppressed,PrivacySuppressed
Platt College-Central OKC,Oklahoma City,73128-1112,,0.569153395,0.52
Poteau Beauty College,Poteau,74953,,PrivacySuppressed,PrivacySuppressed
Rogers State University,Claremore,74017-3252,,0.040333797,0.030848329
Rose State College,Midwest City,73110-2799,,0.129901961,0.093309859
St. Gregory's University,Shawnee,74804,,0.136363636,0.09009009
Standard Beauty College of Oklahoma,Jenks,74037,,PrivacySuppressed,PrivacySuppressed
University of Science and Arts of Oklahoma,Chickasha,73018-5322,,0.309322034,0.290780142
Seminole State College,Seminole,74868-1901,,0.136659436,0.108225108
Southern School of Beauty Inc,Durant,74701-5008,,PrivacySuppressed,PrivacySuppressed
Southeastern Oklahoma State University,Durant,74701-3347,,0.233511587,0.220183486
Southwestern Christian University,Bethany,73008,,0.380952381,0.371428571
Southwestern Oklahoma State University,Weatherford,73096-3098,,0.263448276,0.185383244
Tulsa Community College,Tulsa,74135-6198,,0.152724153,0.101221641
Tulsa Welding School-Tulsa,Tulsa,74104-3909,,PrivacySuppressed,PrivacySuppressed
University of Tulsa,Tulsa,74104-3189,,0.467924528,0.415686275
Virgil's Beauty College,Muskogee,74401-6802,,PrivacySuppressed,PrivacySuppressed
Indian Capital Technology Center-Tahlequah,Tahlequah,74464,,PrivacySuppressed,PrivacySuppressed
Western Oklahoma State College,Altus,73521-1397,,0.183606557,0.112299465
Woodward Beauty College,Woodward,73801,,PrivacySuppressed,PrivacySuppressed
High Plains Technology Center,Woodward,73801,,PrivacySuppressed,PrivacySuppressed
Academy of Hair Design-Salem,Salem,97301,,PrivacySuppressed,PrivacySuppressed
Abdill Career College Inc,Medford,97504-7137,,PrivacySuppressed,PrivacySuppressed
The Art Institute of Portland,Portland,97209-2911,,0.317073171,0.305637982
Beau Monde College of Hair Design,Portland,97205,,PrivacySuppressed,PrivacySuppressed
Blue Mountain Community College,Pendleton,97801,,PrivacySuppressed,PrivacySuppressed
Central Oregon Community College,Bend,97703,,0.16955684,0.1232493
Chemeketa Community College,Salem,97305,,0.046398892,0.027593819
Clackamas Community College,Oregon City,97045-8980,,PrivacySuppressed,PrivacySuppressed
Clatsop Community College,Astoria,97103,,PrivacySuppressed,PrivacySuppressed
College of Hair Design Careers,Salem,97301-1952,,PrivacySuppressed,PrivacySuppressed
Concorde Career College-Portland,Portland,97232-4203,,0.718503937,0.586956522
Concordia University-Portland,Portland,97211-6099,,0.441176471,0.408163265
Sumner College,Portland,97224,,0.466019418,0.581395349
East West College of the Healing Arts,Portland,97232-0000,,PrivacySuppressed,PrivacySuppressed
Eastern Oregon University,La Grande,97850,,0.341463415,0.275641026
Phagans School of Hair Design-Portland,Portland,97232,,PrivacySuppressed,PrivacySuppressed
New Hope Christian College-Eugene,Eugene,97405,,0.585365854,0.418604651
George Fox University,Newberg,97132,,0.646017699,0.629441624
Phagans Grants Pass College of Beauty,Grants Pass,97526,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Portland,Portland,97220,,0.333333333,0.369485294
Lane Community College,Eugene,97405-0640,,0.102900553,0.067767159
Lewis & Clark College,Portland,97219-7899,,0.301886793,0.308219178
Linfield College-McMinnville Campus,McMinnville,97128-6894,,0.615183246,0.514018692
Linn-Benton Community College,Albany,97321,,0.128072445,0.082214765
Marylhurst University,Marylhurst,97036-0261,,0.361290323,0.196078431
Phagans Medford Beauty School,Medford,97504,,PrivacySuppressed,PrivacySuppressed
Northwest College-Clackamas,Happy Valley,97086,,PrivacySuppressed,PrivacySuppressed
Mount Angel Seminary,Saint Benedict,97373-0505,,PrivacySuppressed,PrivacySuppressed
Mt Hood Community College,Gresham,97030,,0.161117078,0.121693122
Multnomah University,Portland,97220,,0.253164557,0.32631579
National University of Natural Medicine,Portland,97201-4848,,,
Northwest Nannies Institute,Lake Oswego,97035,,PrivacySuppressed,PrivacySuppressed
Northwest Christian University,Eugene,97401-3745,,0.474226804,0.383561644
Oregon Health & Science University,Portland,97239-3098,,PrivacySuppressed,PrivacySuppressed
Oregon Institute of Technology,Klamath Falls,97601-8801,,0.419463087,0.350318471
Oregon College of Art and Craft,Portland,97225,,PrivacySuppressed,PrivacySuppressed
Oregon State University,Corvallis,97331,,0.513595166,0.439393939
University of Oregon,Eugene,97403,,0.571509009,0.514120203
Pacific Northwest College of Art,Portland,97209-3404,,PrivacySuppressed,PrivacySuppressed
Pacific University,Forest Grove,97116,,0.530864198,0.633587786
Phagans Beauty College,Corvallis,97333,,PrivacySuppressed,PrivacySuppressed
Phagans Central Oregon Beauty College,Bend,97701,,PrivacySuppressed,PrivacySuppressed
Phagans School of Beauty,Salem,97301,,PrivacySuppressed,PrivacySuppressed
Phagans School of Hair Design,Happy Valley,97086,,PrivacySuppressed,PrivacySuppressed
Summit Salon Academy-Portland,Tigard,97223,,PrivacySuppressed,PrivacySuppressed
Portland Community College,Portland,97219-7132,,0.036807818,0.024436991
Portland State University,Portland,97201,,0.426851026,0.386712095
University of Portland,Portland,97203-5798,,0.737662338,0.662447257
Reed College,Portland,97202-8199,,0.728813559,0.666666667
Rogue Community College,Grants Pass,97527-9291,,0.079622132,0.057142857
Roseburg Beauty College,Roseburg,97470,,PrivacySuppressed,PrivacySuppressed
Pioneer Pacific College,Wilsonville,97070-9296,,0.59430605,0.495798319
Springfield College of Beauty,Springfield,97477,,PrivacySuppressed,PrivacySuppressed
Southern Oregon University,Ashland,97520,,0.337268128,0.238683128
Southwestern Oregon Community College,Coos Bay,97420-2193,,0.122605364,0.104761905
Treasure Valley Community College,Ontario,97914,,0.143497758,0.096
Umpqua Community College,Roseburg,97470-0226,,0.197841727,0.225352113
Warner Pacific College,Portland,97215,,0.404761905,0.386363636
Corban University,Salem,97317-9392,,0.139240506,0.115384615
College of Cosmetology,Klamath Falls,97601-3233,,PrivacySuppressed,PrivacySuppressed
Everest College-Portland,Portland,97205,,0.411660777,0.286135693
Western Seminary,Portland,97215-3367,,,
Willamette University,Salem,97301,,0.768595041,0.634020619
Western Oregon University,Monmouth,97361-1394,,0.408427877,0.31372549
University of Western States,Portland,97230-3099,,PrivacySuppressed,PrivacySuppressed
Abington Memorial Hospital Dixon School of Nursing,Willow Grove,19090-1284,,PrivacySuppressed,PrivacySuppressed
Jolie Hair and Beauty Academy-Hazleton,Hazleton,18201,,PrivacySuppressed,PrivacySuppressed
Keystone Technical Institute,Harrisburg,17112-1012,,PrivacySuppressed,PrivacySuppressed
Bryn Athyn College of the New Church,Bryn Athyn,19009-0717,,PrivacySuppressed,PrivacySuppressed
Academy of Vocal Arts,Philadelphia,19103-6685,,,
Albright College,Reading,19612-5234,,0.439613527,0.369565217
All-State Career School-Lester,Lester,19029,,0.604651163,0.626582279
Community College of Allegheny County,Pittsburgh,15233-1895,,0.173964497,0.116402116
Allegheny College,Meadville,16335-3902,,0.712686567,0.669491525
The  Beauty Institute,Allentown,18109-1629,,PrivacySuppressed,PrivacySuppressed
DeSales University,Center Valley,18034-9568,,0.096219931,0.072727273
Altoona Beauty School Inc,Altoona,16602-6039,,PrivacySuppressed,PrivacySuppressed
Alvernia University,Reading,19607-1799,,0.56206089,0.373626374
The Beauty Institute-Ambler,Ambler,19002,,PrivacySuppressed,PrivacySuppressed
Antonelli Institute,Erdenheim,19038-8242,,PrivacySuppressed,PrivacySuppressed
The Art Institutes of York-PA,York,17402-9012,,0.713004484,0.598214286
The Art Institute of Philadelphia,Philadelphia,19103-5198,,0.396694215,0.365625
Career Training Academy-Lower Burrell,Lower Burrell,15068,,0.663157895,0.541666667
The Art Institute of Pittsburgh,Pittsburgh,15219-1328,,0.272682201,0.253934192
Automotive Training Center-Exton,Exton,19341-1310,,PrivacySuppressed,PrivacySuppressed
Clarks Summit University,South Abington Township,18411-1250,,0.176,0.151515152
Community College of Beaver County,Monaca,15061-2588,,0.138810198,0.113475177
