INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Sanford-Brown College-Mendota Heights,Mendota Heights,55120,,0.525035765,0.571649884
Normandale Community College,Bloomington,55431-4399,,0.059891107,0.043478261
North Central University,Minneapolis,55404-1391,,0.257731959,0.214285714
Rasmussen College-Eden Prairie,Eden Prairie,55344-7220,,0.454545455,0.3125
Northland Community and Technical College,Thief River Falls,56701,,0.121710526,0.06
Northwest Technical Institute,Eagan,55121-1576,,PrivacySuppressed,PrivacySuppressed
University of Northwestern-St Paul,Saint Paul,55113-1598,,0.376923077,0.37704918
Northwestern Health Sciences University,Bloomington,55431,,PrivacySuppressed,PrivacySuppressed
Oak Hills Christian College,Bemidji,56601-8834,,PrivacySuppressed,PrivacySuppressed
Regency Beauty Institute-Burnsville,Burnsville,55306,,0.449404762,0.52
Pillsbury Baptist Bible College,Owatonna,55060,,PrivacySuppressed,PrivacySuppressed
Pine Technical & Community College,Pine City,55063,,PrivacySuppressed,PrivacySuppressed
Rainy River Community College,International Falls,56649,,PrivacySuppressed,PrivacySuppressed
Rasmussen College-Eagan,Eagan,55122-1346,,0.5,0.363636364
Rasmussen College-Mankato,Mankato,56001,,0.403225807,0.260869565
Ingenue Beauty School,Moorhead,56560,,PrivacySuppressed,PrivacySuppressed
Rochester Community and Technical College,Rochester,55904-4999,,0.174322733,0.144599303
College of Saint Benedict,Saint Joseph,56374,,PrivacySuppressed,PrivacySuppressed
St Cloud Technical and Community College,Saint Cloud,56303-1240,,0.300724638,0.254697286
Regency Beauty Institute-St Cloud,Waite Park,56387,,0.449404762,0.52
Saint Cloud State University,Saint Cloud,56301-4498,,0.411338963,0.344160866
Saint Johns University,Collegeville,56321,,PrivacySuppressed,PrivacySuppressed
Saint Mary's University of Minnesota,Winona,55987-1399,,0.278606965,0.291666667
St Olaf College,Northfield,55057-1098,,0.803571429,0.781818182
Crown College,Saint Bonifacius,55375-9001,,PrivacySuppressed,PrivacySuppressed
The College of Saint Scholastica,Duluth,55811-4199,,0.362344583,0.233944954
University of St Thomas,Saint Paul,55105-1078,,0.614314115,0.539256198
College of Visual Arts,Hopkins,55305-5205,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Bloomington,Bloomington,55420-4232,,PrivacySuppressed,PrivacySuppressed
St Catherine University,Saint Paul,55105,,0.398895028,0.433962264
Rasmussen College-Minnesota,St. Cloud,56301-3713,,0.415662651,0.376623377
Saint Paul College,Saint Paul,55102-9808,,0.102564103,0.090243902
Southwest Minnesota State University,Marshall,56258-5468,,0.33164557,0.211805556
Summit Academy Opportunities Industrialization Center,Minneapolis,55405,,PrivacySuppressed,PrivacySuppressed
United Theological Seminary of the Twin Cities,New Brighton,55112-2598,,,
Scot Lewis Schools-Plymouth,Plymouth,55441,,PrivacySuppressed,PrivacySuppressed
Vermilion Community College,Ely,55731,,PrivacySuppressed,PrivacySuppressed
Dunwoody College of Technology,Minneapolis,55403-1192,,0.371428571,0.494023904
Ridgewater College,Willmar,56201,,0.288793103,0.258302583
Minnesota State College Southeast,Winona,55987,,0.186440678,0.166666667
Winona State University,Winona,55987-5838,,0.499540863,0.453382084
Mitchell Hamline School of Law,Saint Paul,55105-3076,,PrivacySuppressed,PrivacySuppressed
Century College,White Bear Lake,55110,,0.107201309,0.077247191
Alcorn State University,Alcorn State,39096-7500,,0.316037736,0.241635688
Belhaven University,Jackson,39202,,0.342465753,0.229571984
Blue Mountain College,Blue Mountain,38610-9509,,PrivacySuppressed,PrivacySuppressed
Chris Beauty College,Gulfport,39501,,PrivacySuppressed,PrivacySuppressed
Coahoma Community College,Clarksdale,38614,,0.055785124,0.042145594
Antonelli College-Jackson,Jackson,39232,,0.385542169,0.443609023
Copiah-Lincoln Community College-Natchez Campus,Natchez,39120,,0.136671177,0.127478754
Copiah-Lincoln Community College,Wesson,39191,,0.136671177,0.127478754
Creations College of Cosmetology,Tupelo,38801-2635,,PrivacySuppressed,PrivacySuppressed
Delta Beauty College,Greenville,38701,,PrivacySuppressed,PrivacySuppressed
Delta State University,Cleveland,38733,,0.43444227,0.283687943
East Central Community College,Decatur,39327-0129,,0.125,0.099656357
East Mississippi Community College,Scooba,39358-0158,,0.110667996,0.133587786
Fosters Cosmetology College,Ripley,38663-0066,,PrivacySuppressed,PrivacySuppressed
Gibson Barber and Beauty College,West Point,39773,,PrivacySuppressed,PrivacySuppressed
Academy of Hair Design-Grenada,Grenada,38901,,PrivacySuppressed,PrivacySuppressed
Hinds Community College,Raymond,39154,,0.022737405,0.016600791
Holmes Community College,Goodman,39079,,0.074371859,0.059210526
Itawamba Community College,Fulton,38843-1099,,0.10629515,0.074226804
Jackson State University,Jackson,39217,,0.292682927,0.15130674
Jones County Junior College,Ellisville,39437,,0.040600177,0.035947712
Magnolia Bible College,Kosciusko,39090,,PrivacySuppressed,PrivacySuppressed
Meridian Community College,Meridian,39307-5801,,0.181279621,0.104347826
Millsaps College,Jackson,39210-0001,,0.183673469,0.269662921
Mississippi Delta Community College,Moorhead,38761,,PrivacySuppressed,PrivacySuppressed
University of Mississippi,University,38677-1848,,0.387434555,0.343869732
University of Mississippi Medical Center,Jackson,39216-4505,,0.387434555,0.343869732
Mississippi University for Women,Columbus,39701,,0.384615385,0.267605634
Mississippi Valley State University,Itta Bena,38941-1400,,0.246467818,0.158064516
Mississippi College,Clinton,39058,,0.449748744,0.413385827
Mississippi College of Beauty Culture,Laurel,39440,,PrivacySuppressed,PrivacySuppressed
Mississippi Gulf Coast Community College,Perkinston,39573,,0.081730769,0.055418719
Mississippi State University,Mississippi State,39762,,0.480541455,0.401197605
Northeast Mississippi Community College,Booneville,38829,,0.183639399,0.115702479
Northwest Mississippi Community College,Senatobia,38668-1714,,0.037195994,0.02507837
Pearl River Community College,Poplarville,39470,,0.090200445,0.089519651
Rust College,Holly Springs,38635,,0.170506912,0.152542373
Southeastern Baptist College,Laurel,39440-9989,,PrivacySuppressed,PrivacySuppressed
Southwest Mississippi Community College,Summit,39666-0000,,PrivacySuppressed,PrivacySuppressed
University of Southern Mississippi,Hattiesburg,39406-0001,,0.410058027,0.334119497
Magnolia College of Cosmetology,Jackson,39206,,PrivacySuppressed,PrivacySuppressed
Tougaloo College,Tougaloo,39174,,0.30726257,0.202702703
ICS the Wright Beauty College,Corinth,38834,,PrivacySuppressed,PrivacySuppressed
Wesley Biblical Seminary,Jackson,39206,,,
Wesley College,Florence,39073-1070,,PrivacySuppressed,PrivacySuppressed
William Carey University,Hattiesburg,39401-5499,,0.408352668,0.236363636
Abbott Academy of Cosmetology Arts and Sciences LLC,Saint Peters,63376,,PrivacySuppressed,PrivacySuppressed
Anthem College-Maryland Heights,Maryland Heights,63042,,0.497134671,0.515625
Aquinas Institute of Theology,Saint Louis,63108-3323,,,
Assemblies of God Theological Seminary,Springfield,65802-2131,,PrivacySuppressed,PrivacySuppressed
Avila University,Kansas City,64145-1698,,0.355102041,0.186046512
ITT Technical Institute-Earth City,Earth City,63045,,0.339805825,0.338639653
Baptist Bible College,Springfield,65803-3498,,PrivacySuppressed,PrivacySuppressed
House of Heavilin Beauty College-Blue Springs,Blue Springs,64014,,PrivacySuppressed,PrivacySuppressed
Boonslick Technical Education Center,Boonville,65233,,PrivacySuppressed,PrivacySuppressed
Cox College,Springfield,65802,,0.452282158,0.451612903
Calvary University,Kansas City,64147-1341,,PrivacySuppressed,PrivacySuppressed
Cape Girardeau Career and Technology Center,Cape Girardeau,63703-7511,,PrivacySuppressed,PrivacySuppressed
Central Christian College of the Bible,Moberly,65270-1997,,0.490196078,0.407407407
Central Bible College,Springfield,658031033,,0.304347826,0.22972973
Central Methodist University-College of Liberal Arts and Sciences,Fayette,65248-1198,,0.330578512,0.204819277
University of Central Missouri,Warrensburg,64093,,0.315529179,0.238702202
Grand River Technical School,Chillicothe,64601,,PrivacySuppressed,PrivacySuppressed
Chillicothe Beauty Academy Inc,Chillicothe,64601,,PrivacySuppressed,PrivacySuppressed
Cleveland University-Kansas City,Overland Park,66210,,PrivacySuppressed,PrivacySuppressed
Columbia Area Career Center,Columbia,65203-7199,,PrivacySuppressed,PrivacySuppressed
Columbia College,Columbia,65216,,0.240246407,0.20952381
Conception Seminary College,Conception,64433-0502,,PrivacySuppressed,PrivacySuppressed
Concordia Seminary,Saint Louis,63105-3196,,PrivacySuppressed,PrivacySuppressed
Cottey College,Nevada,64772,,PrivacySuppressed,PrivacySuppressed
Covenant Theological Seminary,Saint Louis,63141-8609,,,
Crowder College,Neosho,64850,,0.107421875,0.06640625
Culver-Stockton College,Canton,63435-1299,,0.339622642,0.276422764
DeVry University-Missouri,Kansas City,64131-3626,,0.134059733,0.118681222
Drury University,Springfield,65802-3791,,0.181818182,0.182336182
East Central College,Union,63084,,PrivacySuppressed,PrivacySuppressed
Eden Theological Seminary,Webster Groves,63119-3192,,,
Elaine Steven Beauty College,Saint Louis,63136-5618,,PrivacySuppressed,PrivacySuppressed
Pinnacle Career Institute-South Kansas City,Kansas City,64137-1659,,0.471698113,0.474074074
Evangel University,Springfield,65802-2125,,0.48255814,0.397959184
Fontbonne University,Saint Louis,63105-3098,,0.428904429,0.339285714
Forest Institute of Professional Psychology,Springfield,65807,,PrivacySuppressed,PrivacySuppressed
Four Rivers Career Center,Washington,63090-4235,,PrivacySuppressed,PrivacySuppressed
Ozarks Technical Community College,Springfield,65802,,0.103663986,0.069863014
Hannibal-LaGrange University,Hannibal,63401,,0.388235294,0.336538462
Harris-Stowe State University,Saint Louis,63103-2136,,0.138339921,0.122222222
Hickey College,Saint Louis,63114,,0.797413793,0.734375
House of Heavilin Beauty College-Kansas City,Kansas City,64110-2826,,PrivacySuppressed,PrivacySuppressed
Independence College of Cosmetology,Independence,64055,,PrivacySuppressed,PrivacySuppressed
Jefferson College,Hillsboro,63050-2440,,0.142561984,0.096385542
Paul Mitchell the School-Missouri Columbia,Columbia,65202,,PrivacySuppressed,PrivacySuppressed
Barnes-Jewish College Goldfarb School of Nursing,Saint Louis,63110,,0.495652174,0.433333333
Kansas City Art Institute,Kansas City,64111-1874,,0.573033708,0.547619048
Kennett Career and Technology Center,Kennett,63857,,PrivacySuppressed,PrivacySuppressed
Kenrick Glennon Seminary,Saint Louis,63119-4399,,,
A T Still University of Health Sciences,Kirksville,63501,,PrivacySuppressed,PrivacySuppressed
Lake Career and Technical Center,Camdenton,65020,,PrivacySuppressed,PrivacySuppressed
CoxHealth School of Radiologic Technology,Springfield,65802-1988,,0.452282158,0.451612903
Lex La-Ray Technical Center,Lexington,64067-1525,,PrivacySuppressed,PrivacySuppressed
Lincoln University,Jefferson City,65101,,0.258454106,0.133064516
Lindenwood University,Saint Charles,63301-1695,,0.325284091,0.259450172
State Technical College of Missouri,Linn,65051-9607,,0.340909091,0.401759531
Logan University,Chesterfield,63017,,PrivacySuppressed,PrivacySuppressed
Metropolitan Community College-Kansas City,Kansas City,64111-2429,,0.09526089,0.055075594
Metropolitan Community College-Maple Woods,Kansas City,64156-1299,,0.09526089,0.055075594
Maryville University of Saint Louis,Saint Louis,63141-7299,,0.385964912,0.39673913
Merrell University of Beauty Arts and Science,Jefferson City,65109,,PrivacySuppressed,PrivacySuppressed
Metro Business College-Cape Girardeau,Cape Girardeau,63701,,0.631884058,0.609756098
Midwest Institute,Fenton,63026,,PrivacySuppressed,PrivacySuppressed
Midwestern Baptist Theological Seminary,Kansas City,64118-4697,,PrivacySuppressed,PrivacySuppressed
Mineral Area College,Park Hills,63601-1000,,0.107750473,0.1
Westwood College-O'Hare Airport,Chicago,60631,,0.469565217,0.492831541
Missouri Baptist University,Saint Louis,63141-8698,,0.339901478,0.194444444
National Academy of Beauty Arts-Farmington,Farmington,63640,,PrivacySuppressed,PrivacySuppressed
Missouri College,Brentwood,63144,,0.646248086,0.584
Missouri School of Barbering,Florissant,63031-4701,,PrivacySuppressed,PrivacySuppressed
Class Act I School of Cosmetology,Joplin,64801,,PrivacySuppressed,PrivacySuppressed
Missouri Southern State University,Joplin,64801-1595,,0.258110014,0.176125245
Missouri Tech,Saint Charles,63303-3887,,PrivacySuppressed,PrivacySuppressed
Missouri Valley College,Marshall,65340,,0.368686869,0.190184049
Missouri Western State University,Saint Joseph,64507,,0.210399033,0.147686833
University of Missouri-Columbia,Columbia,65211-1050,,0.600687623,0.512247071
University of Missouri-Kansas City,Kansas City,64110,,0.186549239,0.199722608
Missouri University of Science and Technology,Rolla,65409,,0.084656085,0.073409462
University of Missouri-St Louis,Saint Louis,63121-4400,,0.422222222,0.363233666
Moberly Area Community College,Moberly,65270-1304,,0.125412541,0.073846154
Hillyard Technical Center,Saint Joseph,64506-5102,,PrivacySuppressed,PrivacySuppressed
National Academy of Beauty Arts-St Louis,Saint Louis,63128-0000,,PrivacySuppressed,PrivacySuppressed
Nazarene Theological Seminary,Kansas City,64131-1246,,,
Neosho Beauty College,Neosho,64850-1525,,PrivacySuppressed,PrivacySuppressed
Nichols Career Center,Jefferson City,65101,,PrivacySuppressed,PrivacySuppressed
Truman State University,Kirksville,63501-4221,,0.514177694,0.458579882
Northwest Missouri State University,Maryville,64468-6001,,0.411680912,0.385858586
Ozark Christian College,Joplin,64801,,0.291262136,0.308943089
College of the Ozarks,Point Lookout,65726-0017,,PrivacySuppressed,PrivacySuppressed
Park University,Parkville,64152-3795,,0.345218801,0.282544379
Stevens-The Institute of Business & Arts,Saint Louis,63103,,PrivacySuppressed,PrivacySuppressed
Metropolitan Community College-Penn Valley,Kansas City,64111-2429,,0.09526089,0.055075594
Poplar Bluff Technical Career Center,Poplar Bluff,63901-8960,,PrivacySuppressed,PrivacySuppressed
Ranken Technical College,Saint Louis,63113-2811,,0.4,0.555299539
Rockhurst University,Kansas City,64110-2561,,0.460869565,0.56302521
Rolla Technical Institute/Center,Rolla,65401,,0.545454546,0.423728814
Everest College-Springfield,Springfield,65807,,0.423515982,0.320132013
Saint Louis Community College-Meramec,Kirkwood,63122,,0.075766339,0.04659249
Saint Louis University,Saint Louis,63103-2097,,0.584816133,0.556451613
Salem College of Hairstyling,Rolla,65401,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown College-Fenton,Fenton,63026-3400,,0.505905512,0.418478261
American College of Hair Design Inc,Sedalia,65301,,PrivacySuppressed,PrivacySuppressed
Sikeston Career and Technology Center,Sikeston,63801-3347,,PrivacySuppressed,PrivacySuppressed
Saint Louis Christian College,Florissant,63033,,PrivacySuppressed,PrivacySuppressed
St Louis College of Pharmacy,Saint Louis,63110-1088,,0.71641791,0.686746988
Saint Louis Community College-Florissant Valley,Saint Louis,63135,,0.075766339,0.04659249
Saint Louis Community College,Saint Louis,63102-2810,,0.075766339,0.04659249
Saint Paul School of Theology,Leawood,66224,,PrivacySuppressed,PrivacySuppressed
Southwest Baptist University,Bolivar,65613-2596,,0.387711864,0.374384237
Missouri State University-West Plains,West Plains,65775-2715,,0.166153846,0.096256685
Mercy Hospital Springfield-School of Radiologic Technology,Springfield,65804,,PrivacySuppressed,PrivacySuppressed
Saint Luke's College of Health Sciences,Kansas City,64111,,PrivacySuppressed,PrivacySuppressed
St Louis College of Health Careers-St Louis,Saint Louis,63110,,0.565495208,0.542857143
State Fair Community College,Sedalia,65301-2199,,0.204946997,0.121019108
Stephens College,Columbia,65215,,PrivacySuppressed,PrivacySuppressed
Southeast Missouri State University,Cape Girardeau,63701,,0.415430267,0.293948127
Missouri State University-Springfield,Springfield,65897,,0.408763173,0.34548105
Three Rivers Community College,Poplar Bluff,63901,,0.083038869,0.058365759
North Central Missouri College,Trenton,64683,,0.167259787,0.086614173
Eldon Career Center,Eldon,65026,,PrivacySuppressed,PrivacySuppressed
Truman Medical Center School of Nurse Anesthesia,Kansas City,64108,,,
Kansas City University of Medicine and Biosciences,Kansas City,64106-1453,,PrivacySuppressed,PrivacySuppressed
