INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Heald College-Rancho Cordova,Rancho Cordova,95670,,0.125,0.149700599
Heald College-Fresno,Fresno,93704,,0.144475921,0.134920635
Heald College-San Jose,Milpitas,95035-8008,,0.133757962,0.121693122
Heald College-San Francisco,San Francisco,94103,,0.176223776,0.149105368
Heald College-Concord,Concord,94520-0522,,0.134556575,0.145
Hilltop Beauty School,Daly City,94014,,PrivacySuppressed,PrivacySuppressed
Holy Names University,Oakland,94619-1699,,PrivacySuppressed,PrivacySuppressed
Pacifica Graduate Institute,Carpinteria,93013,,,
Humboldt State University,Arcata,95521-8299,,0.396666667,0.333333333
Humphreys University-Stockton and Modesto Campuses,Stockton,95207-3896,,PrivacySuppressed,PrivacySuppressed
Imperial Valley College,Imperial,92251-0158,,PrivacySuppressed,PrivacySuppressed
Institute for Business and Technology,Santa Clara,95051-1303,,0.695286195,0.693121693
LA College International,Los Angeles,900101308,,0.405405405,0.519230769
Interior Designers Institute,Newport Beach,92660,,PrivacySuppressed,PrivacySuppressed
Toni & Guy Hairdressing Academy-Santa Monica,Santa Monica,90401,,PrivacySuppressed,PrivacySuppressed
Irvine Valley College,Irvine,92618-0301,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-National City,National City,91950,,0.272727273,0.246666667
ITT Technical Institute-San Dimas,San Dimas,91773,,0.239520958,0.34660767
ITT Technical Institute-Orange,Orange,92868,,0.271186441,0.345013477
Bellus Academy-El Cajon,El Cajon,92021,,0.604278075,0.615384615
Jesuit School of Theology of Santa Clara University,Berkeley,94709,,,
John F. Kennedy University,Pleasant Hill,94523-4817,,PrivacySuppressed,PrivacySuppressed
American Jewish University,Los Angeles,90077-1519,,PrivacySuppressed,PrivacySuppressed
Reedley College,Reedley,93654,,0.025790349,0.039473684
Life Pacific College,San Dimas,91773-3298,,0.464788732,0.376811594
Argosy University-The Art Institute of California-San Diego,San Diego,92108-4423,,0.483383686,0.502347418
University of La Verne,La Verne,91750-4401,,0.482799526,0.398148148
Laguna College of Art and Design,Laguna Beach,92651,,0.414634146,0.366666667
Lake Tahoe Community College,South Lake Tahoe,96150,,PrivacySuppressed,PrivacySuppressed
Lancaster Beauty School,Lancaster,93534,,PrivacySuppressed,PrivacySuppressed
Laney College,Oakland,94607,,PrivacySuppressed,PrivacySuppressed
Lassen Community College,Susanville,96130,,PrivacySuppressed,PrivacySuppressed
Life Chiropractic College West,Hayward,94545-2800,,,
Lincoln University,Oakland,94612-2801,,,
Southern California Seminary,El Cajon,92019-1108,,PrivacySuppressed,PrivacySuppressed
La Sierra University,Riverside,92515-8247,,0.109215017,0.145251397
Loma Linda University,Loma Linda,92350,,0.534759358,0.661971831
Long Beach City College,Long Beach,90808-1706,,PrivacySuppressed,PrivacySuppressed
Southern California University of Health Sciences,Whittier,90604,,PrivacySuppressed,PrivacySuppressed
Los Angeles Harbor College,Wilmington,90744-2397,,PrivacySuppressed,PrivacySuppressed
Los Angeles Pierce College,Woodland Hills,91371-0002,,0.027577938,0.024528302
Los Angeles Southwest College,Los Angeles,90047-4899,,PrivacySuppressed,PrivacySuppressed
Los Angeles Trade Technical College,Los Angeles,90015-4181,,PrivacySuppressed,PrivacySuppressed
Los Angeles Valley College,Valley Glen,91401-4096,,PrivacySuppressed,PrivacySuppressed
The Master's University and Seminary,Santa Clarita,91321-1200,,0.1,0.124183007
Los Angeles City College,Los Angeles,90029,,0.021296296,0.032218092
Los Angeles County College of Nursing and Allied Health,Los Angeles,90033-1084,,PrivacySuppressed,PrivacySuppressed
Los Angeles Mission College,Sylmar,91342-3200,,PrivacySuppressed,PrivacySuppressed
Los Medanos College,Pittsburg,94565,,PrivacySuppressed,PrivacySuppressed
Argosy University-The Art Institute of California-San Francisco,San Francisco,94102-4908,,0.464440322,0.465108165
Loyola Marymount University,Los Angeles,90045-2659,,0.678939617,0.614814815
Manchester Beauty College,Fresno,93726,,PrivacySuppressed,PrivacySuppressed
Tulare Beauty College,Tulare,93274,,PrivacySuppressed,PrivacySuppressed
Lyles Bakersfield College of Beauty,Bakersfield,93301,,PrivacySuppressed,PrivacySuppressed
Lyles Fresno College of Beauty,Fresno,93710,,PrivacySuppressed,PrivacySuppressed
Lytles Redwood Empire Beauty College Inc,Santa Rosa,95403,,PrivacySuppressed,PrivacySuppressed
MTI Business College Inc,Stockton,95207-4349,,0.652941177,0.617647059
MTI College,Sacramento,95841-9817,,0.574780059,0.465116279
Brightwood College-Sacramento,Sacramento,95821,,0.575178998,0.4375
Brightwood College-San Diego,San Diego,92123,,0.727828746,0.690789474
Brightwood College-Vista,Vista,92083-7736,,0.744101633,0.658333333
College of Marin,Kentfield,94904-2590,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Los Angeles,Los Angeles,90023,,PrivacySuppressed,PrivacySuppressed
Marinello School of Beauty,Inglewood,90301,,,
Marinello School of Beauty,Whittier,90601,,,
Marinello School of Beauty,Los Angeles,90041,,,
Marinello School of Beauty,Reseda,91335,,,
Marinello School of Beauty,North Hollywood,91606,,,
Marinello School of Beauty,Ontario,91764,,,
Marinello School of Beauty,San Diego,92126,,,
Marinello School of Beauty,San Bernardino,92410,,,
Marinello School of Beauty,West Covina,91790,,,
Marymount California University,Rancho Palos Verdes,90275-6299,,PrivacySuppressed,PrivacySuppressed
Mendocino College,Ukiah,95482,,PrivacySuppressed,PrivacySuppressed
Menlo College,Atherton,94027-4301,,0.428571429,0.352459016
Mennonite Brethren Biblical Seminary,Fresno,93727-5097,,,
Merced College,Merced,95348-2898,,PrivacySuppressed,PrivacySuppressed
Merritt College,Oakland,94619-3196,,PrivacySuppressed,PrivacySuppressed
Mills College,Oakland,94613,,PrivacySuppressed,PrivacySuppressed
MiraCosta College,Oceanside,92056-3899,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-San Francisco,San Francisco,94103,,PrivacySuppressed,PrivacySuppressed
Mission College,Santa Clara,95054-1897,,PrivacySuppressed,PrivacySuppressed
Modern Beauty Academy,Oxnard,93030,,PrivacySuppressed,PrivacySuppressed
Brightwood College-North Hollywood,North Hollywood,91606-3231,,0.767973856,0.726872247
Modesto Junior College,Modesto,95350-5800,,PrivacySuppressed,PrivacySuppressed
Moler Barber College,Oakland,94609-2419,,PrivacySuppressed,PrivacySuppressed
Middlebury Institute of International Studies at Monterey,Monterey,93940,,PrivacySuppressed,PrivacySuppressed
Monterey Peninsula College,Monterey,93940-4799,,0.057971015,0.054945055
Moorpark College,Moorpark,93021-1695,,PrivacySuppressed,PrivacySuppressed
Mt San Antonio College,Walnut,91789-1399,,0.027552674,0.031363088
Mount Saint Mary's University,Los Angeles,90049-1599,,0.478846154,0.367346939
Mt San Jacinto Community College District,San Jacinto,92583-2399,,PrivacySuppressed,PrivacySuppressed
Mueller College,San Diego,92108-3002,,PrivacySuppressed,PrivacySuppressed
Musicians Institute,Hollywood,90028,,0.53125,0.558536585
Napa Valley College,Napa,94558-6236,,PrivacySuppressed,PrivacySuppressed
Everest College-San Francisco,San Francisco,94103-9946,,0.664596273,0.566115703
Everest College-Reseda,Reseda,91335-4631,,0.745454546,0.613333333
Everest College-LA Wilshire,Los Angeles,90010,,0.686781609,0.554621849
Everest College-San Jose,San Jose,95128,,0.671755725,0.634408602
Everest College-Gardena,Gardena,90247,,0.633416459,0.603174603
Everest College-Alhambra,Alhambra,91803,,0.765389083,0.557142857
Everest College-San Bernardino,San Bernardino,92408,,0.666293393,0.561497326
The National Hispanic University,San Jose,95127-3823,,PrivacySuppressed,PrivacySuppressed
National Holistic Institute,Emeryville,94608-2008,,0.732,0.739495798
National University,La Jolla,92037-1011,,0.544347826,0.481977343
Newschool of Architecture and Design,San Diego,92101,,PrivacySuppressed,PrivacySuppressed
Marinello School of Beauty,Los Angeles,90048,,,
Newberry School of Beauty,Granada Hills,91344-7401,,PrivacySuppressed,PrivacySuppressed
North Adrian's College of Beauty Inc,Modesto,95350-2381,,PrivacySuppressed,PrivacySuppressed
North-West College-Pomona,Pomona,91768,,0.666666667,0.566666667
North-West College-West Covina,West Covina,91790,,0.72195122,0.72
North-West College-Pasadena,Pasadena,91101,,PrivacySuppressed,PrivacySuppressed
Notre Dame de Namur University,Belmont,94002-1908,,0.485875706,0.372727273
Occidental College,Los Angeles,90041-3392,,0.74025974,0.714285714
Oceanside College of Beauty,Oceanside,92054-5356,,PrivacySuppressed,PrivacySuppressed
Ohlone College,Fremont,94539-0390,,PrivacySuppressed,PrivacySuppressed
Orange Coast College,Costa Mesa,92626,,0.022779043,0.02384106
Otis College of Art and Design,Los Angeles,90045-3505,,0.3,0.393258427
Oxnard College,Oxnard,93033-6699,,PrivacySuppressed,PrivacySuppressed
Hope International University,Fullerton,92831-3199,,0.159624413,0.118181818
Concorde Career College-San Diego,San Diego,92113-1964,,0.706989247,0.659090909
Palo Alto University,Palo Alto,94304-1337,,,
Pacific Lutheran Theological Seminary,Berkeley,94708-1597,,,
Pacific Oaks College,Pasadena,91103,,PrivacySuppressed,PrivacySuppressed
Pacific School of Religion,Berkeley,94709,,,
Pacific States University,Los Angeles,90010,,,
Pacific Union College,Angwin,94508-9707,,0.3671875,0.358490566
University of the Pacific,Stockton,95211-0197,,0.685618729,0.540106952
Palmer College of Chiropractic-San Jose,San Jose,95134-1617,,PrivacySuppressed,PrivacySuppressed
Palo Verde College,Blythe,92225,,PrivacySuppressed,PrivacySuppressed
Palomar College,San Marcos,92069-1487,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Paramount,Paramount,90723,,PrivacySuppressed,PrivacySuppressed
Paris Beauty College,Concord,94520,,PrivacySuppressed,PrivacySuppressed
Pasadena City College,Pasadena,91106-2003,,0.027686223,0.021201413
Patten University,Oakland,94601,,0.149122807,0.188405797
Pepperdine University,Malibu,90263,,0.728395062,0.74267101
Pitzer College,Claremont,91711-6101,,0.702380952,0.76
Platt College-San Diego,San Diego,92115-3919,,PrivacySuppressed,PrivacySuppressed
Point Loma Nazarene University,San Diego,92106-2899,,0.503778338,0.488188976
Pomona College,Claremont,91711-6319,,0.553571429,0.485714286
Porterville College,Porterville,93257,,PrivacySuppressed,PrivacySuppressed
Westwood College-South Bay,Torrance,90502,,0.373333333,0.424778761
Professional Institute of Beauty,El Monte,91731,,PrivacySuppressed,PrivacySuppressed
Santa Ana College,Santa Ana,92706-3398,,0.030955586,0.028790787
Pardee RAND Graduate School,Santa Monica,90407-2138,,,
University of Redlands,Redlands,92373-0999,,0.446,0.375366569
College of the Redwoods,Eureka,95501-9300,,0.083081571,0.05511811
Salon Success Academy-Upland,Upland,91786,,PrivacySuppressed,PrivacySuppressed
Salon Success Academy-Corona,Corona,92879,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Huntington Beach,Huntington Beach,92646,,,
Rio Hondo College,Whittier,90601-1616,,PrivacySuppressed,PrivacySuppressed
Riverside City College,Riverside,92506,,0.024856597,0.02
Argosy University-San Francisco Bay Area,Alameda,94501,,0.20055325,0.241525424
Rosemead Beauty School,Rosemead,91770-1639,,PrivacySuppressed,PrivacySuppressed
Dongguk University-Los Angeles,Los Angeles,90020-1704,,PrivacySuppressed,PrivacySuppressed
Sacramento City College,Sacramento,95822-1386,,PrivacySuppressed,PrivacySuppressed
Saddleback College,Mission Viejo,92692-3635,,PrivacySuppressed,PrivacySuppressed
Samra University of Oriental Medicine,Los Angeles,90015-1019,,PrivacySuppressed,PrivacySuppressed
Samuel Merritt University,Oakland,94609,,PrivacySuppressed,PrivacySuppressed
San Diego City College,San Diego,92101-4787,,PrivacySuppressed,PrivacySuppressed
Golf Academy of America-San Diego,Carlsbad,92008,,0.386109476,0.327601032
San Diego Mesa College,San Diego,92111-4998,,0.05574136,0.050128535
San Diego Miramar College,San Diego,92126-2999,,PrivacySuppressed,PrivacySuppressed
San Diego State University,San Diego,92182,,0.488107549,0.467532468
University of San Diego,San Diego,92110-2492,,0.712948518,0.68258427
San Francisco Art Institute,San Francisco,94133-2299,,0.52238806,0.490909091
San Francisco Conservatory of Music,San Francisco,94102-6011,,PrivacySuppressed,PrivacySuppressed
San Francisco State University,San Francisco,94132,,0.371222528,0.377602701
San Francisco Theological Seminary,San Anselmo,94960-0000,,,
University of San Francisco,San Francisco,94117-1080,,0.542253521,0.534124629
San Joaquin College of Law,Clovis,93612-1312,,PrivacySuppressed,PrivacySuppressed
San Joaquin Delta College,Stockton,95207,,0.03802535,0.016548463
San Joaquin Valley College-Visalia,Visalia,93291-9283,,0.548125,0.493939394
San Joaquin Valley College-Bakersfield,Bakersfield,93309,,0.548125,0.493939394
William Jessup University,Rocklin,95765-3707,,0.463414634,0.230769231
San Jose City College,San Jose,95128-2798,,PrivacySuppressed,PrivacySuppressed
San Jose State University,San Jose,95192-0001,,0.098422713,0.078360891
College of San Mateo,San Mateo,94402-3784,,PrivacySuppressed,PrivacySuppressed
Santa Barbara Business College-Bakersfield,Bakersfield,93309,,PrivacySuppressed,PrivacySuppressed
Westwood College-Los Angeles,Los Angeles,90010,,0.244036697,0.271668823
Santa Barbara Business College-Santa Maria,Santa Maria,93454,,PrivacySuppressed,PrivacySuppressed
Santa Barbara City College,Santa Barbara,93109-2394,,0.053929122,0.046370968
Santa Clara University,Santa Clara,95053,,0.735368957,0.690839695
Santa Monica College,Santa Monica,90405-1628,,PrivacySuppressed,PrivacySuppressed
Santa Rosa Junior College,Santa Rosa,95401-4395,,0.098693759,0.088383838
Saybrook University,Oakland,94612-1943,,,
Scripps College,Claremont,91711-3905,,PrivacySuppressed,PrivacySuppressed
Wyotech-Fremont,Fremont,94539,,0.442105263,0.676641729
College of the Sequoias,Visalia,93277-2214,,PrivacySuppressed,PrivacySuppressed
Shasta Bible College and Graduate School,Redding,96002,,PrivacySuppressed,PrivacySuppressed
Shasta College,Redding,96003,,PrivacySuppressed,PrivacySuppressed
Sierra College,Rocklin,95677-3397,,PrivacySuppressed,PrivacySuppressed
Sierra College of Beauty,Merced,95340,,PrivacySuppressed,PrivacySuppressed
Sierra Valley College of Court Reporting,Fresno,93726,,PrivacySuppressed,PrivacySuppressed
Simpson University,Redding,96003-8606,,0.278008299,0.305555556
College of the Siskiyous,Weed,96094-2899,,PrivacySuppressed,PrivacySuppressed
Charles A Jones Career and Education Center,Sacramento,95824-1529,,PrivacySuppressed,PrivacySuppressed
Skyline College,San Bruno,94066-1698,,PrivacySuppressed,PrivacySuppressed
San Bernardino Valley College,San Bernardino,92410-2798,,PrivacySuppressed,PrivacySuppressed
Saint Mary's College of California,Moraga,94575,,0.26056338,0.265306122
Solano Community College,Fairfield,94534-3197,,PrivacySuppressed,PrivacySuppressed
Sonoma State University,Rohnert Park,94928-3609,,0.384042553,0.352688172
Pinnacle College,Alhambra,91803,,PrivacySuppressed,PrivacySuppressed
South Baylo University,Anaheim,92801-1701,,PrivacySuppressed,PrivacySuppressed
South Coast College,Orange,92868-2609,,PrivacySuppressed,PrivacySuppressed
Vanguard University of Southern California,Costa Mesa,92626,,0.41011236,0.356321839
Concorde Career College-Garden Grove,Garden Grove,92840-9201,,0.672169811,0.622641509
Southwestern College,Chula Vista,91910-7299,,0.028846154,0.028248588
Starr King School for the Ministry,Berkeley,94709-1209,,,
Marshall B Ketchum University,Fullerton,92831-1699,,PrivacySuppressed,PrivacySuppressed
Southern California Institute of Architecture,Los Angeles,90013-1822,,PrivacySuppressed,PrivacySuppressed
University of Southern California,Los Angeles,90089,,0.792053664,0.721478649
Southwestern Law School,Los Angeles,90010-1106,,PrivacySuppressed,PrivacySuppressed
Taft College,Taft,93268,,PrivacySuppressed,PrivacySuppressed
Claremont School of Theology,Claremont,91711-3199,,PrivacySuppressed,PrivacySuppressed
Thomas Aquinas College,Santa Paula,93060,,0.684210526,0.625
Marinello Schools of Beauty-Lake Forest,Lake Forest,92630,,PrivacySuppressed,PrivacySuppressed
Epic Bible College,Sacramento,95841,,PrivacySuppressed,PrivacySuppressed
United Education Institute-Huntington Park Campus,Huntington Park,90255,,0.744064246,0.686440678
Concorde Career College-San Bernardino,San Bernardino,92408-3403,,0.687587169,0.632
