INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Hope International University,Fullerton,92831-3199,,,
Palo Alto University,Palo Alto,94304-1337,,,
Pacific Lutheran Theological Seminary,Berkeley,94708-1597,,,
Pacific Oaks College,Pasadena,91103,,,
Pacific School of Religion,Berkeley,94709,,,
Pacific States University,Los Angeles,90010,,,
PACIFIC TRAVEL TRADE SCHOOL,LOS ANGELES,90010,,,
Pacific Union College,Angwin,94508-9707,,,
University of the Pacific,Stockton,95211-0197,,,
PAGE BEAUTY SCHOOL,LANCASTER,935342900,,,
Palmer College of Chiropractic-San Jose,San Jose,95134-1617,,,
Palo Verde College,Blythe,92225,,,
Palomar College,San Marcos,92069-1487,,,
Marinello Schools of Beauty-Paramount,Paramount,90723,,,
Paris Beauty College,Concord,94520,,,
Pasadena City College,Pasadena,91106-2003,,,
Patten University,Oakland,94601,,,
Pepperdine University,Malibu,90263,,,
Pitzer College,Claremont,91711-6101,,,
Platt College-San Diego,San Diego,92115-3919,,,
Point Loma Nazarene University,San Diego,92106-2899,,,
Pomona College,Claremont,91711-6319,,,
Porterville College,Porterville,93257,,,
Westwood College-South Bay,Torrance,90502,,,
Professional Institute of Beauty,El Monte,91731,,,
Larei,Downey,90242,,,
Santa Ana College,Santa Ana,92706-3398,,,
Pardee RAND Graduate School,Santa Monica,90407-2138,,,
University of Redlands,Redlands,92373-0999,,,
College of the Redwoods,Eureka,95501-9300,,,
Salon Success Academy-Upland,Upland,91786,,,
Salon Success Academy-Corona,Corona,92879,,,
Rio Hondo College,Whittier,90601-1616,,,
Riverside City College,Riverside,92506,,,
Argosy University-San Francisco Bay Area,Alameda,94501,,,
Rosemead Beauty School,Rosemead,91770-1639,,,
NATIONAL INSTITUTE OF TECHNOLOGY-LONG BEACH,Long Beach,90802,,,
Dongguk University-Los Angeles,Los Angeles,90020-1704,,,
Sacramento City College,Sacramento,95822-1386,,,
Saddleback College,Mission Viejo,92692-3635,,,
St Johns Seminary College,Camarillo,93012,,,
Samra University of Oriental Medicine,Los Angeles,90015-1019,,,
Samuel Merritt University,Oakland,94609,,,
San Diego City College,San Diego,92101-4787,,,
Golf Academy of America-San Diego,Carlsbad,92008,,,
San Diego Mesa College,San Diego,92111-4998,,,
San Diego Miramar College,San Diego,92126-2999,,,
San Diego State University,San Diego,92182,,,
University of San Diego,San Diego,92110-2492,,,
San Francisco Art Institute,San Francisco,94133-2299,,,
San Francisco Conservatory of Music,San Francisco,94102-6011,,,
San Francisco State University,San Francisco,94132,,,
San Francisco Theological Seminary,San Anselmo,94960-0000,,,
University of San Francisco,San Francisco,94117-1080,,,
San Joaquin College of Law,Clovis,93612-1312,,,
San Joaquin Delta College,Stockton,95207,,,
SAN JOAQUIN GENERAL HOSPITAL SCHOOL OF RAD TECHN,FRENCH CAMP,95231,,,
San Joaquin Valley College-Visalia,Visalia,93291-9283,,,
San Joaquin Valley College-Bakersfield,Bakersfield,93309,,,
William Jessup University,Rocklin,95765-3707,,,
San Jose City College,San Jose,95128-2798,,,
San Jose State University,San Jose,95192-0001,,,
College of San Mateo,San Mateo,94402-3784,,,
Santa Barbara Business College-Bakersfield,Bakersfield,93309,,,
Westwood College-Los Angeles,Los Angeles,90010,,,
Santa Barbara Business College-Santa Maria,Santa Maria,93454,,,
Santa Barbara City College,Santa Barbara,93109-2394,,,
Santa Clara University,Santa Clara,95053,,,
Santa Monica College,Santa Monica,90405-1628,,,
Santa Rosa Junior College,Santa Rosa,95401-4395,,,
Saybrook University,Oakland,94612-1943,,,
SCHOOL OF COMMUNICATIONS ELECTRONICS,OAKLAND,94612-2420,,,
Scripps College,Claremont,91711-3905,,,
Wyotech-Fremont,Fremont,94539,,,
College of the Sequoias,Visalia,93277-2214,,,
Shasta College,Redding,96003,,,
Sierra College,Rocklin,95677-3397,,,
Sierra College of Beauty,Merced,95340,,,
Sierra Valley College of Court Reporting,Fresno,93726,,,
Simpson University,Redding,96003-8606,,,
College of the Siskiyous,Weed,96094-2899,,,
Charles A Jones Career and Education Center,Sacramento,95824-1529,,,
Skyline College,San Bruno,94066-1698,,,
San Bernardino Valley College,San Bernardino,92410-2798,,,
Saint Mary's College of California,Moraga,94575,,,
Solano Community College,Fairfield,94534-3197,,,
Sonoma State University,Rohnert Park,94928-3609,,,
Pinnacle College,Alhambra,91803,,,
South Baylo University,Anaheim,92801-1701,,,
South Coast College,Orange,92868-2609,,,
Vanguard University of Southern California,Costa Mesa,92626,,,
Concorde Career College-Garden Grove,Garden Grove,92840-9201,,,
Southwestern College,Chula Vista,91910-7299,,,
St John's Seminary,Camarillo,93012-2500,,,
Starr King School for the Ministry,Berkeley,94709-1209,,,
Marshall B Ketchum University,Fullerton,92831-1699,,,
Southern California Institute of Architecture,Los Angeles,90013-1822,,,
University of Southern California,Los Angeles,90089,,,
Southwestern Law School,Los Angeles,90010-1106,,,
Taft College,Taft,93268,,,
Claremont School of Theology,Claremont,91711-3199,,,
Thomas Aquinas College,Santa Paula,93060,,,
Marinello Schools of Beauty-Lake Forest,Lake Forest,92630,,,
Travel and Trade Career Institute,Long Beach,90807,,,
TRAVEL UNIVERSITY INTERNATIONAL,SAN DIEGO,92123,,,
TRINITY COLLEGE,SAN FRANCISCO,94103-1730,,,
UNION INSTITUTE & UNIVERSITY,LOS ANGELES,90048-5426,,,
United Education Institute-Huntington Park Campus,Huntington Park,90255,,,
Concorde Career College-San Bernardino,San Bernardino,92408-3403,,,
Universal College of Beauty Inc-Los Angeles 1,Los Angeles,90008,,,
U S INTERNATIONAL UNIVERSITY,SAN DIEGO,921311799,,,
Concorde Career College-North Hollywood,North Hollywood,91606-3134,,,
Ventura College,Ventura,93003-3872,,,
Victor Valley Beauty College Inc,Victorville,92395,,,
Victor Valley College,Victorville,92395-5850,,,
Berkeley City College,Berkeley,94704,,,
Walden University,Minneapolis,55401,,,
WATTERSON COLLEGE,NEW YORK,100172023,,,
West Hills College-Coalinga,Coalinga,93210,,,
West Los Angeles College,Culver City,90230-3519,,,
The University of West Los Angeles,Inglewood,90301,,,
West Valley College,Saratoga,95070-5698,,,
West Valley Occupational Center,Woodland Hills,91367,,,
Carrington College-Sacramento,Sacramento,95826,,,
Westminster Theological Seminary in California,Escondido,92027,,,
Westmont College,Santa Barbara,93108-1089,,,
Whittier College,Whittier,90601,,,
Woodbury University,Burbank,91510-7846,,,
The Wright Institute,Berkeley,94704-1796,,,
Western State College of Law at Argosy University,Fullerton,92831-3014,,,
Thomas Jefferson School of Law,San Diego,92101,,,
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,Los Angeles,90046,,,
Yuba College,Marysville,95901,,,
The Salon Professional Academy-Grand Junction,Grand Junction,81501,,,
Adams State University,Alamosa,81101,,,
Aims Community College,Greeley,80634,,,
Bluffs Academy Inc,Colorado Springs,80918-3684,,,
Arapahoe Community College,Littleton,80160-9002,,,
Bel-Rea Institute of Animal Technology,Denver,80247,,,
Everest College-Colorado Springs,Colorado Springs,80916,,,
Boulder College of Massage Therapy,Boulder,803013295,,,
University of Colorado Denver/Anschutz Medical Campus,Denver,80217-3364,,,
University of Colorado Health Sciences Center,Denver,80262,,,
University of Colorado Colorado Springs,Colorado Springs,80918,,,
Redstone College,Broomfield,80021-3465,,,
University of Colorado Boulder,Boulder,80309-0017,,,
Colorado Christian University,Lakewood,80226,,,
Colorado College,Colorado Springs,80903,,,
Concorde Career College-Aurora,Aurora,80010-4314,,,
The Art Institute of Colorado,Denver,80203-2983,,,
Colorado Mountain College,Glenwood Springs,81601-0233,,,
Colorado Northwestern Community College,Rangely,81648-3598,,,
Colorado School of Mines,Golden,80401,,,
Colorado School of Trades,Lakewood,80215-2996,,,
Colorado State University-Fort Collins,Fort Collins,80523-0100,,,
Colorado Technical University-Colorado Springs,Colorado Springs,80907-3812,,,
Empire Beauty School-Lakewood,Lakewood,80226,,,
Community College of Aurora,Aurora,80011-9036,,,
CollegeAmerica-Denver,Denver,80222,,,
Delta Montrose Technical College,Delta,81416,,,
Prince Institute-Rocky Mountains,Westminster,80031-2901,,,
Community College of Denver,Denver,80204-2026,,,
Lincoln College of Technology-Denver,Denver,80239,,,
Denver Seminary,Littleton,80120,,,
Westwood College-Denver North,Denver,80221,,,
DENVER TECHNICAL COLLEGE,DENVER,80224,,,
University of Denver,Denver,80208,,,
Emily Griffith Technical College,Denver,80203,,,
Fort Lewis College,Durango,81301-3999,,,
Front Range Community College,Westminster,80031,,,
Glenwood Beauty Academy,Glenwood Springs,81601,,,
Hair Dynamics Education Center,Fort Collins,80525,,,
Iliff School of Theology,Denver,80210-4798,,,
International Salon and Spa Academy,Colorado Springs,80918-3684,,,
Lamar Community College,Lamar,81052-3999,,,
Colorado Mesa University,Grand Junction,81501-3122,,,
Metropolitan State University of Denver,Denver,80217-3362,,,
Morgan Community College,Fort  Morgan,80701,,,
Naropa University,Boulder,80302-6697,,,
National American University-Colorado Springs,Colorado Springs,80920,,,
National American University-Denver,Denver,80222-3308,,,
Nazarene Bible College,Colorado Springs,80910-3704,,,
Northeastern Junior College,Sterling,80751-2944,,,
University of Northern Colorado,Greeley,80639,,,
Otero Junior College,La Junta,81050,,,
Everest College-Thornton,Thornton,80229,,,
Pikes Peak Community College,Colorado Springs,80906-5498,,,
IBMC College,Colorado Springs,80919,,,
Pueblo Community College,Pueblo,81004-1499,,,
Red Rocks Community College,Lakewood,80228-1255,,,
Regis University,Denver,80221-1099,,,
Rocky Mountain College of Art and Design,Lakewood,80214,,,
San Juan Basin Technical College,Mancos,81328-9196,,,
TRINIDAD STATE JUNIOR COLL SAN LUIS VALLEY ED CTR,ALAMOSA,81101,,,
Colorado State University-Pueblo,Pueblo,81001-4901,,,
Pickens Technical College,Aurora,80011-9307,,,
Intellitec College-Colorado Springs,Colorado Springs,80909-6096,,,
Intellitec College-Grand Junction,Grand Junction,81506,,,
Artistic Beauty Colleges-Westminster,Westminster,80030,,,
Trinidad State Junior College,Trinidad,81082,,,
Empire Beauty School-Thornton,Thornton,80233,,,
Western State Colorado University,Gunnison,81231,,,
Albertus Magnus College,New Haven,06511-1189,,,
Paul Mitchell the School-Danbury,Danbury,06810,,,
Asnuntuck Community College,Enfield,06082,,,
Bais Binyomin Academy,Monsey,10952-5842,,,
Branford Hall Career Institute-Branford Campus,Branford,06405,,,
Lincoln College of New England-Southington,Southington,06489-1057,,,
Bridgeport Hospital School of Nursing,Bridgeport,06610,,,
University of Bridgeport,Bridgeport,06604-5620,,,
Butler Business School Inc,Bridgeport,06604,,,
Central Connecticut State University,New Britain,06050,,,
Connecticut Center for Massage Therapy-Newington,Newington,06111-3975,,,
Connecticut College,New London,06320-4196,,,
Marinello Schools of Beauty-East Hartford,East Hartford,06108,,,
Porter and Chester Institute of Branford,Branford,06405,,,
University of Connecticut,Storrs,06269,,,
Goodwin College,East Hartford,06118,,,
Lincoln Technical Institute-East Windsor,East Windsor,06088,,,
Eastern Connecticut State University,Willimantic,06226,,,
Fairfield University,Fairfield,06824-5195,,,
Paul Mitchell the School-North Haven,North Haven,06473,,,
Capital Community College,Hartford,06103,,,
Rensselaer Hartford Graduate Center Inc,Hartford,06120,,,
Hartford School of Music,Hartford,06105-2891,,,
American Institute-West Hartford,West Hartford,06110-1922,,,
University of Hartford,West Hartford,06117-1599,,,
Holy Apostles College and Seminary,Cromwell,06416-2005,,,
Housatonic Community College,Bridgeport,06604-4704,,,
HUNTINGTON INSTITUTE INCORPORATED,NORWICH,06360,,,
Sanford-Brown College-Farmington,Farmington,06032,,,
The Leon Institute of Hair Design,Bridgeport,06604-4226,,,
LEON INSTITUTE OF HAIR DESIGN,STAMFORD,06901,,,
Lyme Academy College of Fine Arts,Old Lyme,06371,,,
Manchester Community College,Manchester,06040,,,
Naugatuck Valley Community College,Waterbury,06708-3089,,,
Middlesex Community College,Middletown,06457-4829,,,
Mitchell College,New London,06320,,,
Three Rivers Community College,Norwich,06360,,,
Lincoln Technical Institute-New Britain,New Britain,06051,,,
New England Tractor Trailer Training School of Connecticut,Somers,06071,,,
University of New Haven,West Haven,06516-1916,,,
BLAIN THE BEAUTY CAREER SCHOOLS,NEW LONDON,06320,,,
Ridley-Lowell Business & Technical Institute-New London,New London,06320,,,
Norwalk Community College,Norwalk,06854,,,
Northwestern Connecticut Community College,Winsted,06098,,,
Paier College of Art Inc,Hamden,06514-3902,,,
Marinello Schools of Beauty-Meriden,Meriden,06450,,,
PORTER AND CHESTER INSTITUTE,WETHERSFIELD,06109,,,
PORTER AND CHESTER INSTITUTE,ENFIELD,06082,,,
PORTER AND CHESTER INSTITUTE,WATERTOWN,06779-1400,,,
Porter and Chester Institute of Stratford,Stratford,06615-7158,,,
Post University,Waterbury,06723,,,
CONNECTICUT INSTITUTE OF ART,GREENWICH,06830,,,
Quinebaug Valley Community College,Danielson,06239-1436,,,
Quinnipiac University,Hamden,06518,,,
Sacred Heart University,Fairfield,06825-1000,,,
University of Saint Joseph,West Hartford,06117,,,
Gateway Community College,New Haven,06510,,,
St Vincent's College,Bridgeport,06606-4201,,,
Southern Connecticut State University,New Haven,06515-1355,,,
Stone Academy-West Haven,West Haven,06516,,,
BARAN INSTITUTE OF TECHNOLOGY,WEST HAVEN,06516,,,
Tri-State College of Acupuncture,New York,10011,,,
Trinity College,Hartford,06106-3100,,,
Tunxis Community College,Farmington,06032-3187,,,
Wesleyan University,Middletown,06459,,,
Western Connecticut State University,Danbury,06810-6826,,,
Yale-New Haven Hospital Dietetic Internship,New Haven,06510,,,
Yale University,New Haven,06520,,,
Margaret H Rollins School of Nursing at Beebe Medical Center,Lewes,19958,,,
Dawn Career Institute LLC,Wilmington,19805-1511,,,
Delaware Technical Community College-Owens,Georgetown,19947,,,
Delaware Technical Community College-Terry,Dover,19901,,,
Delaware Technical Community College-Stanton/Wilmington,Wilmington,19801,,,
Delaware State University,Dover,19901,,,
University of Delaware,Newark,19716,,,
Goldey-Beacom College,Wilmington,19808,,,
Schilling-Douglas School of Hair Design LLC,Newark,19711,,,
Wesley College,Dover,19901-3875,,,
Wilmington University,New Castle,19720,,,
American University,Washington,20016-8001,,,
Catholic University of America,Washington,20064,,,
Corcoran College of Art and Design,Washington,20006-4804,,,
University of the District of Columbia,Washington,20008,,,
Gallaudet University,Washington,20002-3695,,,
George Washington University,Washington,20052,,,
Georgetown University,Washington,20057-0001,,,
Harrison Center for Career Education,Washington,20001,,,
Howard University,Washington,20059-0001,,,
Dudley Beauty College,Washington,20018-2834,,,
Medtech Institute,Falls Church,22042,,,
Southeastern University,Washington,20024-2788,,,
Strayer University-District of Columbia,Washington,20005,,,
National Conservatory of Dramatic Arts,Washington,20007,,,
Trinity Washington University,Washington,20017-1094,,,
Wesley Theological Seminary,Washington,20016-5690,,,
Wyotech-Daytona,Ormond Beach,32174,,,
The Art Institute of Fort Lauderdale,Fort Lauderdale,33316-3000,,,
Atlantic Technical College,Coconut Creek,33063-3902,,,
The Baptist College of Florida,Graceville,32440,,,
Barry University,Miami,33161-6695,,,
Gooding Institute of Nurse Anesthesia,Panama City,32405,,,
BEACON CAREER INSTITUTE INCORPORATED,MIAMI,331692320,,,
Bethune-Cookman University,Daytona Beach,32114-3099,,,
Lynn University,Boca Raton,33431-5598,,,
GUTI The Premier Beauty & Wellness Academy,Bradenton,34210,,,
Eastern Florida State College,Cocoa,32922,,,
Broward College,Fort Lauderdale,33301,,,
Fortis College-Winter Park,Winter Park,32789,,,
Carlos Albizu University-Miami,Miami,33172-2209,,,
College of Central Florida,Ocala,34474,,,
Johnson University Florida,Kissimmee,34744,,,
University of Central Florida,Orlando,32816,,,
Charlotte Technical College,Port Charlotte,33948-3399,,,
Chipola College,Marianna,32446-2053,,,
Clearwater Christian College,Clearwater,33759-4595,,,
Lorenzo Walker Technical College,Naples,34104-4405,,,
SUMMIT INSTITUTE,WEST PALM BEACH,33407-215,,,
Daytona State College,Daytona Beach,32114,,,
South University-West Palm Beach,Royal Palm Beach,33411,,,
Eckerd College,Saint Petersburg,33711-4700,,,
Florida SouthWestern State College,Fort Myers,33919,,,
Edward Waters College,Jacksonville,32209,,,
Embry-Riddle Aeronautical University-Daytona Beach,Daytona Beach,32114-3900,,,
Florida Agricultural and Mechanical University,Tallahassee,32307,,,
Florida Atlantic University,Boca Raton,33431-0991,,,
Florida State College at Jacksonville,Jacksonville,32202,,,
Flagler College-St Augustine,Saint Augustine,32084,,,
Flight Safety International,Vero Beach,32960-2708,,,
Florida College,Temple Terrace,33617,,,
Concorde Career Institute-Jacksonville,Jacksonville,32256-6905,,,
Concorde Career Institute-Miramar,Miramar,33025,,,
Concorde Career Institute-Tampa,Tampa,33607-4127,,,
Adventist University of Health Sciences,Orlando,32803,,,
Florida Institute of Technology,Melbourne,32901-6975,,,
Florida Institute of Ultrasound Inc,Pensacola,32514,,,
Florida International University,Miami,33199,,,
