INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
College of the Desert,Palm Desert,92260,,PrivacySuppressed,PrivacySuppressed
Design Institute of San Diego,San Diego,92121,,PrivacySuppressed,PrivacySuppressed
DeVry University-California,Pomona,91768-2642,,0.107701216,0.11273164
Diablo Valley College,Pleasant Hill,94523,,PrivacySuppressed,PrivacySuppressed
Dominican University of California,San Rafael,94901-2298,,0.492753623,0.440860215
Dominican School of Philosophy & Theology,Berkeley,94708-1816,,PrivacySuppressed,PrivacySuppressed
Don Bosco Technical Institute,Rosemead,91770-4299,,PrivacySuppressed,PrivacySuppressed
East Los Angeles College,Monterey Park,91754-6099,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Santa Clara,Santa Clara,95050,,PrivacySuppressed,PrivacySuppressed
San Diego Continuing Education,San Diego,92113,,PrivacySuppressed,PrivacySuppressed
El Camino Community College District,Torrance,90506,,PrivacySuppressed,PrivacySuppressed
Elegance International,Hollywood,90028-6106,,,
Marinello Schools of Beauty-City of Industry,City of Industry,91748,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Burbank,Burbank,91502,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Moreno Valley,Moreno Valley,92553,,PrivacySuppressed,PrivacySuppressed
Emperor's College of Traditional Oriental Medicine,Santa Monica,90403,,,
Empire College,Santa Rosa,95403-2126,,0.735042735,0.75
Evergreen Valley College,San Jose,95135-1598,,PrivacySuppressed,PrivacySuppressed
FIDM-Fashion Institute of Design & Merchandising-Los Angeles,Los Angeles,90015-1421,,0.500643501,0.445686901
Fashion Careers College,San Diego,921103555,,PrivacySuppressed,PrivacySuppressed
FIDM-Fashion Institute of Design & Merchandising-San Francisco,San Francisco,94108-5805,,0.500643501,0.445686901
FIDM-Fashion Institute of Design & Merchandising-Orange County,Irvine,92614-5610,,0.500643501,0.445686901
Feather River Community College District,Quincy,95971-9124,,PrivacySuppressed,PrivacySuppressed
Federico Beauty Institute,Sacramento,95834,,PrivacySuppressed,PrivacySuppressed
Fielding Graduate University,Santa Barbara,93105-3538,,,
Five Branches University,Santa Cruz,95062,,PrivacySuppressed,PrivacySuppressed
Foothill College,Los Altos Hills,94022,,0.065573771,0.103448276
Fredrick and Charles Beauty College,Eureka,95501,,PrivacySuppressed,PrivacySuppressed
Fresno City College,Fresno,93741,,PrivacySuppressed,PrivacySuppressed
Fresno Pacific University,Fresno,93702-4709,,0.222772277,0.114285714
Fuller Theological Seminary in California,Pasadena,91182,,PrivacySuppressed,PrivacySuppressed
Fullerton College,Fullerton,92832-2095,,PrivacySuppressed,PrivacySuppressed
Galen College of Medical and Dental Assistants,Modesto,95350,,0.805333333,0.897959184
Galen College of Medical and Dental Assistants,Clovis,93611-4002,,0.805333333,0.897959184
Galen College of Medical and Dental Assistants,Visalia,93277,,0.805333333,0.897959184
Gavilan College,Gilroy,95020,,PrivacySuppressed,PrivacySuppressed
Gemological Institute of America-Carlsbad,Carlsbad,92008,,PrivacySuppressed,PrivacySuppressed
Glendale Community College,Glendale,91208-2894,,PrivacySuppressed,PrivacySuppressed
Glendale Career College,Glendale,91203,,0.414040115,0.379259259
GOLDEN GATE UNIVERSITY-MONTEREY,Marina,93933,,PrivacySuppressed,PrivacySuppressed
Golden Gate University-San Francisco,San Francisco,94105-2968,,PrivacySuppressed,PrivacySuppressed
Golden West College,Huntington Beach,92647-2710,,PrivacySuppressed,PrivacySuppressed
Graduate Theological Union,Berkeley,94709,,PrivacySuppressed,PrivacySuppressed
Grossmont College,El Cajon,92020-1799,,PrivacySuppressed,PrivacySuppressed
Salon Success Academy-Riverside,Riverside,92506,,PrivacySuppressed,PrivacySuppressed
Hartnell College,Salinas,93901,,PrivacySuppressed,PrivacySuppressed
Harvey Mudd College,Claremont,91711,,0.693877551,0.695652174
Heald College-Rancho Cordova,Rancho Cordova,95670,,0.095367847,0.126582279
Heald College-Fresno,Fresno,93704,,0.055776892,0.113043478
Heald College-San Jose,Milpitas,95035-8008,,0.030181087,0.053811659
Heald College-San Francisco,San Francisco,94103,,0.151093439,0.15498155
Heald College-Concord,Concord,94520-0522,,0.058823529,0.271604938
Hilltop Beauty School,Daly City,94014,,PrivacySuppressed,PrivacySuppressed
Holy Names University,Oakland,94619-1699,,PrivacySuppressed,PrivacySuppressed
Pacifica Graduate Institute,Carpinteria,93013,,PrivacySuppressed,PrivacySuppressed
Humboldt State University,Arcata,95521-8299,,0.284722222,0.259696459
Humphreys University-Stockton and Modesto Campuses,Stockton,95207-3896,,PrivacySuppressed,PrivacySuppressed
HUNTINGTON COLLEGE OF DENTAL TECHNOLOGY,WESTMINSTER,92683,,PrivacySuppressed,PrivacySuppressed
Imperial Valley College,Imperial,92251-0158,,PrivacySuppressed,PrivacySuppressed
Institute for Business and Technology,Santa Clara,95051-1303,,0.657777778,0.631944444
LA College International,Los Angeles,900101308,,0.5,0.54
Interior Designers Institute,Newport Beach,92660,,PrivacySuppressed,PrivacySuppressed
INTERNATIONAL AIR ACADEMY,ONTARIO,91764-480,,0.903594771,0.885931559
Toni & Guy Hairdressing Academy-Santa Monica,Santa Monica,90401,,PrivacySuppressed,PrivacySuppressed
Irvine Valley College,Irvine,92618-0301,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-National City,National City,91950,,0.415384615,0.380327869
ITT Technical Institute-San Dimas,San Dimas,91773,,0.439597315,0.521390374
ITT Technical Institute-Orange,Orange,92868,,0.457627119,0.427184466
Bellus Academy-El Cajon,El Cajon,92021,,PrivacySuppressed,PrivacySuppressed
Jesuit School of Theology of Santa Clara University,Berkeley,94709,,,
John F. Kennedy University,Pleasant Hill,94523-4817,,PrivacySuppressed,PrivacySuppressed
American Jewish University,Los Angeles,90077-1519,,PrivacySuppressed,PrivacySuppressed
Reedley College,Reedley,93654,,PrivacySuppressed,PrivacySuppressed
Life Pacific College,San Dimas,91773-3298,,0.384615385,0.314285714
Argosy University-The Art Institute of California-San Diego,San Diego,92108-4423,,0.377777778,0.478723404
University of La Verne,La Verne,91750-4401,,0.409317804,0.379652606
Laguna College of Art and Design,Laguna Beach,92651,,PrivacySuppressed,PrivacySuppressed
Lake Forest Beauty College,Lake Forest,92630-1624,,,
Lake Tahoe Community College,South Lake Tahoe,96150,,PrivacySuppressed,PrivacySuppressed
Lancaster Beauty School,Lancaster,93534,,PrivacySuppressed,PrivacySuppressed
Laney College,Oakland,94607,,PrivacySuppressed,PrivacySuppressed
Lassen Community College,Susanville,96130,,PrivacySuppressed,PrivacySuppressed
Life Chiropractic College West,Hayward,94545-2800,,PrivacySuppressed,PrivacySuppressed
Southern California Seminary,El Cajon,92019-1108,,PrivacySuppressed,PrivacySuppressed
La Sierra University,Riverside,92515-8247,,0.090277778,0.079136691
Loma Linda University,Loma Linda,92350,,0.258555133,0.333333333
Long Beach City College,Long Beach,90808-1706,,PrivacySuppressed,PrivacySuppressed
Southern California University of Health Sciences,Whittier,90604,,,
Los Angeles Harbor College,Wilmington,90744-2397,,PrivacySuppressed,PrivacySuppressed
Los Angeles Pierce College,Woodland Hills,91371-0002,,PrivacySuppressed,PrivacySuppressed
Los Angeles Southwest College,Los Angeles,90047-4899,,PrivacySuppressed,PrivacySuppressed
Los Angeles Trade Technical College,Los Angeles,90015-4181,,PrivacySuppressed,PrivacySuppressed
Los Angeles Valley College,Valley Glen,91401-4096,,PrivacySuppressed,PrivacySuppressed
The Master's University and Seminary,Santa Clarita,91321-1200,,0.153846154,0.166666667
Los Angeles City College,Los Angeles,90029,,PrivacySuppressed,PrivacySuppressed
Los Angeles County College of Nursing and Allied Health,Los Angeles,90033-1084,,PrivacySuppressed,PrivacySuppressed
Los Angeles Mission College,Sylmar,91342-3200,,PrivacySuppressed,PrivacySuppressed
Los Medanos College,Pittsburg,94565,,PrivacySuppressed,PrivacySuppressed
Argosy University-The Art Institute of California-San Francisco,San Francisco,94102-4908,,0.487179487,0.480769231
Loyola Marymount University,Los Angeles,90045-2659,,0.133333333,0.121718377
Manchester Beauty College,Fresno,93726,,PrivacySuppressed,PrivacySuppressed
Tulare Beauty College,Tulare,93274,,PrivacySuppressed,PrivacySuppressed
Lyles Bakersfield College of Beauty,Bakersfield,93301,,PrivacySuppressed,PrivacySuppressed
Lyles Fresno College of Beauty,Fresno,93710,,PrivacySuppressed,PrivacySuppressed
Lytles Redwood Empire Beauty College Inc,Santa Rosa,95403,,PrivacySuppressed,PrivacySuppressed
MTI Business College Inc,Stockton,95207-4349,,0.707317073,0.685185185
MTI College,Sacramento,95841-9817,,0.6,0.620481928
Brightwood College-Sacramento,Sacramento,95821,,0.378787879,0.523809524
Brightwood College-San Diego,San Diego,92123,,0.63261944,0.666666667
Brightwood College-Vista,Vista,92083-7736,,0.598314607,0.724907063
College of Marin,Kentfield,94904-2590,,0.084444444,0.053475936
Marinello Schools of Beauty-Los Angeles,Los Angeles,90023,,PrivacySuppressed,PrivacySuppressed
Marinello School of Beauty,Inglewood,90301,,,
Marinello School of Beauty,Whittier,90601,,,
Marinello School of Beauty,Los Angeles,90041,,,
Marinello School of Beauty,Reseda,91335,,,
Marinello School of Beauty,North Hollywood,91606,,,
Marinello School of Beauty,Ontario,91764,,,
Marinello School of Beauty,San Diego,92126,,,
Marinello School of Beauty,San Bernardino,92410,,,
Marinello School of Beauty,West Covina,91790,,,
Marymount California University,Rancho Palos Verdes,90275-6299,,PrivacySuppressed,PrivacySuppressed
Mendocino College,Ukiah,95482,,PrivacySuppressed,PrivacySuppressed
Menlo College,Atherton,94027-4301,,0.428571429,0.32
Mennonite Brethren Biblical Seminary,Fresno,93727-5097,,,
Merced College,Merced,95348-2898,,PrivacySuppressed,PrivacySuppressed
Merritt College,Oakland,94619-3196,,PrivacySuppressed,PrivacySuppressed
Mills College,Oakland,94613,,0.283870968,0.270833333
MiraCosta College,Oceanside,92056-3899,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-San Francisco,San Francisco,94103,,0.625,0.782608696
Mission College,Santa Clara,95054-1897,,PrivacySuppressed,PrivacySuppressed
Modern Beauty Academy,Oxnard,93030,,PrivacySuppressed,PrivacySuppressed
Brightwood College-North Hollywood,North Hollywood,91606-3231,,0.711864407,0.735135135
Modesto Junior College,Modesto,95350-5800,,0.025821596,0.028391167
Moler Barber College,Oakland,94609-2419,,PrivacySuppressed,PrivacySuppressed
Middlebury Institute of International Studies at Monterey,Monterey,93940,,PrivacySuppressed,PrivacySuppressed
Monterey Peninsula College,Monterey,93940-4799,,PrivacySuppressed,PrivacySuppressed
MONTESSORI WESTERN TEACHER TRAINING PROGRAM,GARDEN GROVE,92845,,PrivacySuppressed,PrivacySuppressed
Moorpark College,Moorpark,93021-1695,,0.115702479,0.071770335
MORO BEAUTY COLLEGE,GLENDALE,91203,,PrivacySuppressed,PrivacySuppressed
Mt San Antonio College,Walnut,91789-1399,,PrivacySuppressed,PrivacySuppressed
Mount Saint Mary's University,Los Angeles,90049-1599,,PrivacySuppressed,PrivacySuppressed
Mt San Jacinto Community College District,San Jacinto,92583-2399,,PrivacySuppressed,PrivacySuppressed
Musicians Institute,Hollywood,90028,,0.3125,0.381443299
Napa Valley College,Napa,94558-6236,,PrivacySuppressed,PrivacySuppressed
Everest College-San Francisco,San Francisco,94103-9946,,0.724604966,0.723577236
Everest College-Reseda,Reseda,91335-4631,,0.711286089,0.689189189
Everest College-LA Wilshire,Los Angeles,90010,,0.649779736,0.647887324
Everest College-San Jose,San Jose,95128,,0.70886076,0.787401575
Everest College-Gardena,Gardena,90247,,0.640522876,0.71969697
Everest College-Alhambra,Alhambra,91803,,0.713846154,0.662162162
Everest College-San Bernardino,San Bernardino,92408,,PrivacySuppressed,PrivacySuppressed
The National Hispanic University,San Jose,95127-3823,,PrivacySuppressed,PrivacySuppressed
National Holistic Institute,Emeryville,94608-2008,,0.632034632,0.64
National University,La Jolla,92037-1011,,0.448965977,0.394564199
New College of California,San Francisco,94110,,0.553571429,0.467532468
Newschool of Architecture and Design,San Diego,92101,,PrivacySuppressed,PrivacySuppressed
Marinello School of Beauty,Los Angeles,90048,,,
Newberry School of Beauty,Granada Hills,91344-7401,,PrivacySuppressed,PrivacySuppressed
North Adrian's College of Beauty Inc,Modesto,95350-2381,,PrivacySuppressed,PrivacySuppressed
North-West College-Pomona,Pomona,91768,,PrivacySuppressed,PrivacySuppressed
North-West College-West Covina,West Covina,91790,,0.851449275,0.808988764
North-West College-Pasadena,Pasadena,91101,,PrivacySuppressed,PrivacySuppressed
Notre Dame de Namur University,Belmont,94002-1908,,0.268518519,0.403846154
Occidental College,Los Angeles,90041-3392,,0.668831169,0.573913044
Oceanside College of Beauty,Oceanside,92054-5356,,PrivacySuppressed,PrivacySuppressed
Ohlone College,Fremont,94539-0390,,PrivacySuppressed,PrivacySuppressed
Opportunities Industrialization Center-West,Menlo Park,94025,,,
Orange Coast College,Costa Mesa,92626,,PrivacySuppressed,PrivacySuppressed
Otis College of Art and Design,Los Angeles,90045-3505,,0.446601942,0.388235294
Oxnard College,Oxnard,93033-6699,,PrivacySuppressed,PrivacySuppressed
Hope International University,Fullerton,92831-3199,,0.238095238,0.178571429
Concorde Career College-San Diego,San Diego,92113-1964,,PrivacySuppressed,PrivacySuppressed
Palo Alto University,Palo Alto,94304-1337,,,
Pacific Lutheran Theological Seminary,Berkeley,94708-1597,,,
Pacific Oaks College,Pasadena,91103,,PrivacySuppressed,PrivacySuppressed
Pacific School of Religion,Berkeley,94709,,,
Pacific States University,Los Angeles,90010,,PrivacySuppressed,PrivacySuppressed
Pacific Union College,Angwin,94508-9707,,0.064814815,0.072368421
University of the Pacific,Stockton,95211-0197,,0.509049774,0.496621622
Palmer College of Chiropractic-San Jose,San Jose,95134-1617,,PrivacySuppressed,PrivacySuppressed
Palo Verde College,Blythe,92225,,PrivacySuppressed,PrivacySuppressed
Palomar College,San Marcos,92069-1487,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Paramount,Paramount,90723,,PrivacySuppressed,PrivacySuppressed
Paris Beauty College,Concord,94520,,PrivacySuppressed,PrivacySuppressed
Pasadena City College,Pasadena,91106-2003,,PrivacySuppressed,PrivacySuppressed
Patten University,Oakland,94601,,0.178947368,0.279411765
Pepperdine University,Malibu,90263,,0.612121212,0.629464286
Pitzer College,Claremont,91711-6101,,0.544303798,0.56
Platt College-San Diego,San Diego,92115-3919,,0.514851485,0.595238095
Point Loma Nazarene University,San Diego,92106-2899,,0.120845922,0.126984127
Pomona College,Claremont,91711-6319,,0.62244898,0.577981651
Porterville College,Porterville,93257,,PrivacySuppressed,PrivacySuppressed
Westwood College-South Bay,Torrance,90502,,PrivacySuppressed,PrivacySuppressed
Professional Institute of Beauty,El Monte,91731,,PrivacySuppressed,PrivacySuppressed
Larei,Downey,90242,,0.17207473,0.165467626
Santa Ana College,Santa Ana,92706-3398,,PrivacySuppressed,PrivacySuppressed
Pardee RAND Graduate School,Santa Monica,90407-2138,,,
University of Redlands,Redlands,92373-0999,,0.288793103,0.25984252
College of the Redwoods,Eureka,95501-9300,,0.086330935,0.064377682
Salon Success Academy-Upland,Upland,91786,,PrivacySuppressed,PrivacySuppressed
Salon Success Academy-Corona,Corona,92879,,PrivacySuppressed,PrivacySuppressed
Rio Hondo College,Whittier,90601-1616,,PrivacySuppressed,PrivacySuppressed
Riverside City College,Riverside,92506,,PrivacySuppressed,PrivacySuppressed
Argosy University-San Francisco Bay Area,Alameda,94501,,0.545454546,0.52
Rosemead Beauty School,Rosemead,91770-1639,,PrivacySuppressed,PrivacySuppressed
Dongguk University-Los Angeles,Los Angeles,90020-1704,,PrivacySuppressed,PrivacySuppressed
Sacramento City College,Sacramento,95822-1386,,PrivacySuppressed,PrivacySuppressed
Saddleback College,Mission Viejo,92692-3635,,PrivacySuppressed,PrivacySuppressed
St Johns Seminary College,Camarillo,93012,,PrivacySuppressed,PrivacySuppressed
Samra University of Oriental Medicine,Los Angeles,90015-1019,,PrivacySuppressed,PrivacySuppressed
Samuel Merritt University,Oakland,94609,,0.476923077,0.576923077
San Diego City College,San Diego,92101-4787,,PrivacySuppressed,PrivacySuppressed
Golf Academy of America-San Diego,Carlsbad,92008,,0.786096257,0.709401709
San Diego Mesa College,San Diego,92111-4998,,PrivacySuppressed,PrivacySuppressed
San Diego Miramar College,San Diego,92126-2999,,PrivacySuppressed,PrivacySuppressed
San Diego State University,San Diego,92182,,0.194526627,0.179
University of San Diego,San Diego,92110-2492,,0.610132159,0.590643275
San Francisco Art Institute,San Francisco,94133-2299,,0.605633803,0.573770492
San Francisco Conservatory of Music,San Francisco,94102-6011,,PrivacySuppressed,PrivacySuppressed
San Francisco State University,San Francisco,94132,,0.144873001,0.14258312
San Francisco Theological Seminary,San Anselmo,94960-0000,,,
University of San Francisco,San Francisco,94117-1080,,0.288401254,0.22173913
