INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
DAVENPORT UNIVERSITY-EASTERN REGION-WARREN,WARREN,48092-5209,,0.089832182,0.081683168
Michigan State University-College of Law,East Lansing,48824-1300,,,
MIAT College of Technology,Canton,48188,,0.447916667,0.567164179
University of Detroit Mercy,Detroit,48221-3038,,0.361111111,0.310861423
Dorsey Business Schools-Madison Heights,Madison Heights,48071,,0.548117155,0.515384615
Dorsey Business Schools-Southgate,Southgate,48195,,0.548117155,0.515384615
Eastern Michigan University,Ypsilanti,48197,,0.252566735,0.201303994
Ferris State University,Big Rapids,49307-2251,,0.258207631,0.268408551
Flint Institute of Barbering Inc,Flint,48504-4395,,PrivacySuppressed,PrivacySuppressed
Focus HOPE,Detroit,48238,,PrivacySuppressed,PrivacySuppressed
Glen Oaks Community College,Centreville,49032-9719,,PrivacySuppressed,PrivacySuppressed
Kettering University,Flint,48504-6214,,0.11627907,0.095505618
Gogebic Community College,Ironwood,49938,,0.245398773,0.145299145
Grace Bible College,Wyoming,49509,,PrivacySuppressed,PrivacySuppressed
Cornerstone University,Grand Rapids,49525-5897,,PrivacySuppressed,PrivacySuppressed
Everest Institute-Grand Rapids,Grand Rapids,49525,,0.580246914,0.737430168
Grand Rapids Community College,Grand Rapids,49503-3295,,0.058114035,0.049113233
Grand Valley State University,Allendale,49401-9403,,0.152410575,0.125199362
Great Lakes Christian College,Lansing,48917-1299,,PrivacySuppressed,PrivacySuppressed
Henry Ford College,Dearborn,48128-1495,,0.021307862,0.014925373
Hope College,Holland,49422-9000,,0.496666667,0.574879227
Howell College of Cosmetology,Howell,48843,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Wyoming,Wyoming,49519,,0.355769231,0.414847162
Jackson College,Jackson,49201-8399,,PrivacySuppressed,PrivacySuppressed
Wright Beauty Academy,Portage,49002,,PrivacySuppressed,PrivacySuppressed
Kalamazoo College,Kalamazoo,49006-3295,,0.752941177,0.711340206
Kalamazoo Valley Community College,Kalamazoo,49003-4070,,0.062588905,0.037688442
Kellogg Community College,Battle Creek,49017-3397,,0.07733813,0.070866142
Kirtland Community College,Roscommon,48653,,PrivacySuppressed,PrivacySuppressed
Michigan College of Beauty-Monroe,Monroe,48161,,PrivacySuppressed,PrivacySuppressed
Lake Michigan College,Benton Harbor,49022-1899,,PrivacySuppressed,PrivacySuppressed
Lake Superior State University,Sault Ste Marie,49783,,0.247282609,0.225396825
Lansing Community College,Lansing,48901-7210,,0.058723404,0.028169014
Lawrence Technological University,Southfield,48075-1058,,0.110236221,0.108843537
Lewis College of Business,Detroit,48235,,PrivacySuppressed,PrivacySuppressed
M J Murphy Beauty College of Mount Pleasant,Mount Pleasant,48858,,PrivacySuppressed,PrivacySuppressed
Macomb Community College,Warren,48088-3896,,0.055696203,0.048728814
Madonna University,Livonia,48150-1176,,0.281690141,0.262626263
Marquette General Hospital,Marquette,49855,,PrivacySuppressed,PrivacySuppressed
Marygrove College,Detroit,48221-2599,,PrivacySuppressed,PrivacySuppressed
Rochester College,Rochester Hills,48307,,0.519685039,0.366972477
University of Michigan-Ann Arbor,Ann Arbor,48109,,0.574468085,0.588628763
Michigan Barber School Inc,Detroit,48204-2244,,PrivacySuppressed,PrivacySuppressed
Michigan State University,East Lansing,48824-1046,,0.543478261,0.520605551
Michigan Technological University,Houghton,49931-1295,,0.208494209,0.169971671
University of Michigan-Dearborn,Dearborn,48128-1491,,0.326446281,0.267532468
University of Michigan-Flint,Flint,48502-1950,,0.128798842,0.109243698
Mid Michigan Community College,Harrison,48625-9447,,PrivacySuppressed,PrivacySuppressed
Monroe County Community College,Monroe,48161-9746,,PrivacySuppressed,PrivacySuppressed
Montcalm Community College,Sidney,48885-9723,,PrivacySuppressed,PrivacySuppressed
Mr Bela's School of Cosmetology Inc,Warren,48091,,PrivacySuppressed,PrivacySuppressed
Baker College of Muskegon,Muskegon,49442,,0.160409556,0.122529644
Muskegon Community College,Muskegon,49442-1432,,0.132743363,0.095238095
Everest College-Skokie,Skokie,60077-1074,,0.408805031,0.417721519
Everest Institute-Southfield,Southfield,48033,,0.545283019,0.421052632
North Central Michigan College,Petoskey,49770,,PrivacySuppressed,PrivacySuppressed
Northern Michigan University,Marquette,49855,,0.401918977,0.337563452
Paul Mitchell the School-Escanaba,Escanaba,49829,,,
Northwestern Michigan College,Traverse City,49686,,0.066098081,0.048442907
Northwood University,Midland,48640-2398,,0.147928994,0.119782214
Oakland Community College,Bloomfield Hills,48304-2266,,PrivacySuppressed,PrivacySuppressed
Oakland University,Rochester Hills,48309-4401,,0.149479659,0.139720559
Olivet College,Olivet,49076,,0.387096774,0.246376812
Port Huron Cosmetology College,Waterford,48329,,PrivacySuppressed,PrivacySuppressed
Kuyper College,Grand Rapids,49525-9781,,PrivacySuppressed,PrivacySuppressed
Ross Medical Education Center-Lansing,Lansing,48917,,0.606382979,0.684210526
Ross Medical Education Center-Madison Heights,Madison Heights,48071,,0.52892562,0.533333333
Ross Medical Education Center-Flint,Flint,48507,,0.470588235,0.54
Sacred Heart Major Seminary,Detroit,48206-1799,,PrivacySuppressed,PrivacySuppressed
Saginaw Valley State University,University Center,48710,,0.305785124,0.239685658
Schoolcraft College,Livonia,48152-2696,,PrivacySuppressed,PrivacySuppressed
Siena Heights University,Adrian,49221,,0.296153846,0.303030303
St Clair County Community College,Port Huron,48061-5015,,PrivacySuppressed,PrivacySuppressed
Southwestern Michigan College,Dowagiac,49047-9793,,PrivacySuppressed,PrivacySuppressed
Specs Howard School of Media Arts,Southfield,48075-3953,,0.764705882,0.726256983
Spring Arbor University,Spring Arbor,49283-9799,,0.187022901,0.183486239
Michigan Career and Technical Institute,Plainwell,49080-9254,,PrivacySuppressed,PrivacySuppressed
Finlandia University,Hancock,49930-1832,,PrivacySuppressed,PrivacySuppressed
Western Michigan University-Thomas M. Cooley Law School,Lansing,48901,,PrivacySuppressed,PrivacySuppressed
Twin City Beauty College,Saint Joseph,49085,,PrivacySuppressed,PrivacySuppressed
Virginia Farrell Beauty School-St Clair Shores,Saint Clair Shores,48080,,PrivacySuppressed,PrivacySuppressed
Virginia Farrell Beauty School-Westland,Westland,48185,,PrivacySuppressed,PrivacySuppressed
Virginia Farrell Beauty School-Ferndale,Ferndale,48220,,PrivacySuppressed,PrivacySuppressed
Walsh College of Accountancy and Business Administration,Troy,48083-5066,,0.452991453,0.565217391
Washtenaw Community College,Ann Arbor,48105-4800,,PrivacySuppressed,PrivacySuppressed
Wayne County Community College District,Detroit,48226,,PrivacySuppressed,PrivacySuppressed
Wayne State University,Detroit,48202,,0.229379892,0.227754237
West Shore Community College,Scottville,49454-0277,,PrivacySuppressed,PrivacySuppressed
Western Michigan University,Kalamazoo,49008-5200,,0.421363636,0.346092504
Western Theological Seminary,Holland,49423-3622,,,
WILLIAM TYNDALE COLLEGE,FARMINGTON HILLS,48331-314,,0.405063291,0.285714286
Wright Beauty Academy,Battle Creek,49015,,PrivacySuppressed,PrivacySuppressed
Academy College,Bloomington,55431-1411,,0.478873239,0.415254237
Alexandria Technical & Community College,Alexandria,56308,,PrivacySuppressed,PrivacySuppressed
American Indian OIC Inc,Minneapolis,55404-2221,,PrivacySuppressed,PrivacySuppressed
Anoka Technical College,Anoka,55303,,PrivacySuppressed,PrivacySuppressed
Anoka-Ramsey Community College,Coon Rapids,55433-3470,,PrivacySuppressed,PrivacySuppressed
Augsburg College,Minneapolis,55454,,0.221917808,0.211382114
Riverland Community College,Austin,55912-1473,,PrivacySuppressed,PrivacySuppressed
Northwest Technical College,Bemidji,56601-4907,,PrivacySuppressed,PrivacySuppressed
Bemidji State University,Bemidji,56601,,0.088932806,0.085574572
Bethany Lutheran College,Mankato,56001,,PrivacySuppressed,PrivacySuppressed
Bethel University,Saint Paul,55112,,0.192307692,0.129707113
Bethel Seminary-St Paul,Saint Paul,55112,,0.192307692,0.129707113
Central Lakes College-Brainerd,Brainerd,56401-3900,,PrivacySuppressed,PrivacySuppressed
Carleton College,Northfield,55057-4001,,0.715447155,0.741666667
Concordia College at Moorhead,Moorhead,56562,,0.640776699,0.60944206
Concordia University-Saint Paul,Saint Paul,55104-5494,,0.197278912,0.199004975
Dakota County Technical College,Rosemount,55068-2999,,PrivacySuppressed,PrivacySuppressed
MINNESOTA STATE COMMUNITY AND TECHNICAL COLLEGE,DETROIT LAKES,56501,,PrivacySuppressed,PrivacySuppressed
Martin Luther College,New Ulm,56073-3965,,0.490566038,0.401869159
Lake Superior College,Duluth,55811-3399,,PrivacySuppressed,PrivacySuppressed
Cosmetology Careers Unlimited College of Hair Skin and Nails,Duluth,55802,,PrivacySuppressed,PrivacySuppressed
Duluth Business University,Duluth,55807,,0.430656934,0.338235294
NORTHLAND COMMUNITY AND TECHNICAL COLLEGE,EAST GRAND FORKS,56721,,PrivacySuppressed,PrivacySuppressed
MESABI RANGE COMMUNITY AND TECHNICAL COLLEGE,EVELETH,55734,,PrivacySuppressed,PrivacySuppressed
SOUTH CENTRAL TECHNICAL COLLEGE-FARIBAULT,FARIBAULT,55021-5782,,PrivacySuppressed,PrivacySuppressed
Minnesota State Community and Technical College,Fergus Falls,56537-1000,,PrivacySuppressed,PrivacySuppressed
Globe University-Woodbury,Woodbury,55125-3388,,0.377192983,0.321167883
Minnesota West Community and Technical College,Granite Falls,56241,,PrivacySuppressed,PrivacySuppressed
Gustavus Adolphus College,Saint Peter,56082-1498,,0.102941177,0.121621622
Hamline University,Saint Paul,55104-1284,,0.517426274,0.587939699
Hennepin Technical College,Brooklyn Park,55445,,PrivacySuppressed,PrivacySuppressed
Cosmetology Careers Unlimited College of Hair Skin and Nails,Hibbing,55746,,PrivacySuppressed,PrivacySuppressed
Hibbing Community College,Hibbing,55746,,PrivacySuppressed,PrivacySuppressed
Aveda Institute-Minneapolis,Minneapolis,55414,,0.801242236,0.869565217
RIDGEWATER COLLEGE,HUTCHINSON,55350,,PrivacySuppressed,PrivacySuppressed
Inver Hills Community College,Inver Grove Heights,55076-3224,,PrivacySuppressed,PrivacySuppressed
Itasca Community College,Grand Rapids,55744-3397,,PrivacySuppressed,PrivacySuppressed
The Art Institutes International-Minnesota,Minneapolis,55402,,0.473988439,0.454887218
Luther Seminary,Saint Paul,55108-1496,,PrivacySuppressed,PrivacySuppressed
Macalester College,Saint Paul,55105-1899,,0.732919255,0.698275862
South Central College,North Mankato,56003-1920,,PrivacySuppressed,PrivacySuppressed
Minnesota State University-Mankato,Mankato,56001,,0.102603369,0.085877863
Regency Beauty Institute-Blaine,Blaine,55434,,PrivacySuppressed,PrivacySuppressed
Mayo Clinic School of Medicine,Rochester,55905,,PrivacySuppressed,PrivacySuppressed
Mayo Clinic School of Health Sciences,Rochester,55905,,PrivacySuppressed,PrivacySuppressed
Argosy University-Twin Cities,Eagan,55121,,0.623376623,0.475
Mesabi Range College,Virginia,55792,,PrivacySuppressed,PrivacySuppressed
Metropolitan State University,Saint Paul,55106-5000,,0.089694657,0.086567164
University of Minnesota-Twin Cities,Minneapolis,55455-0213,,0.327299594,0.274740172
University of Minnesota-Crookston,Crookston,56716-5001,,0.143678161,0.208121827
Minneapolis Business College,Roseville,55113-0000,,PrivacySuppressed,PrivacySuppressed
Minneapolis College of Art and Design,Minneapolis,55404,,0.541176471,0.579545455
Minneapolis Community and Technical College,Minneapolis,55403-1779,,PrivacySuppressed,PrivacySuppressed
Herzing University-Minneapolis,Minneapolis,55428-3548,,0.523809524,0.684210526
Crossroads College,Rochester,55902-2382,,PrivacySuppressed,PrivacySuppressed
University of Minnesota-Duluth,Duluth,55812,,0.281009879,0.276570048
University of Minnesota-Morris,Morris,56267,,0.40625,0.312820513
Minnesota School of Business-Richfield,Richfield,55423,,0.356807512,0.406332454
Model College of Hair Design,Saint Cloud,56301-4332,,PrivacySuppressed,PrivacySuppressed
MINNESOTA STATE COMMUNITY AND TECHNICAL COLLEGE,MOORHEAD,56560,,PrivacySuppressed,PrivacySuppressed
Minnesota State University Moorhead,Moorhead,56563,,0.218992248,0.162204724
North Hennepin Community College,Brooklyn Park,55445,,PrivacySuppressed,PrivacySuppressed
National American University-Roseville,Roseville,55113-4035,,0.25,0.220665499
Sanford-Brown College-Mendota Heights,Mendota Heights,55120,,0.666666667,0.716431095
Normandale Community College,Bloomington,55431-4399,,PrivacySuppressed,PrivacySuppressed
North Central University,Minneapolis,55404-1391,,0.230088496,0.189873418
Rasmussen College-Eden Prairie,Eden Prairie,55344-7220,,PrivacySuppressed,PrivacySuppressed
Northland Community and Technical College,Thief River Falls,56701,,PrivacySuppressed,PrivacySuppressed
Northwest Technical Institute,Eagan,55121-1576,,PrivacySuppressed,PrivacySuppressed
University of Northwestern-St Paul,Saint Paul,55113-1598,,0.345454546,0.223404255
Northwestern Health Sciences University,Bloomington,55431,,PrivacySuppressed,PrivacySuppressed
Oak Hills Christian College,Bemidji,56601-8834,,PrivacySuppressed,PrivacySuppressed
Regency Beauty Institute-Burnsville,Burnsville,55306,,PrivacySuppressed,PrivacySuppressed
Pillsbury Baptist Bible College,Owatonna,55060,,PrivacySuppressed,PrivacySuppressed
Pine Technical & Community College,Pine City,55063,,PrivacySuppressed,PrivacySuppressed
Rainy River Community College,International Falls,56649,,PrivacySuppressed,PrivacySuppressed
Rasmussen College-Eagan,Eagan,55122-1346,,0.427480916,0.40625
Rasmussen College-Mankato,Mankato,56001,,0.413793103,0.537037037
MINNESOTA STATE COLLEGE-SE TECHNICAL-RED WING,RED WING,55066,,PrivacySuppressed,PrivacySuppressed
Ingenue Beauty School,Moorhead,56560,,PrivacySuppressed,PrivacySuppressed
Rochester Community and Technical College,Rochester,55904-4999,,PrivacySuppressed,PrivacySuppressed
College of Saint Benedict,Saint Joseph,56374,,PrivacySuppressed,PrivacySuppressed
St Cloud Technical and Community College,Saint Cloud,56303-1240,,PrivacySuppressed,PrivacySuppressed
Regency Beauty Institute-St Cloud,Waite Park,56387,,PrivacySuppressed,PrivacySuppressed
Saint Cloud State University,Saint Cloud,56301-4498,,0.1175,0.101095198
Saint Johns University,Collegeville,56321,,PrivacySuppressed,PrivacySuppressed
Saint Mary's University of Minnesota,Winona,55987-1399,,0.502645503,0.466165414
St Olaf College,Northfield,55057-1098,,0.772870663,0.674418605
Crown College,Saint Bonifacius,55375-9001,,0.094936709,0.116666667
The College of Saint Scholastica,Duluth,55811-4199,,0.375,0.328244275
University of St Thomas,Saint Paul,55105-1078,,0.538869258,0.482185273
College of Visual Arts,Hopkins,55305-5205,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Bloomington,Bloomington,55420-4232,,PrivacySuppressed,PrivacySuppressed
St Catherine University,Saint Paul,55105,,0.398315283,0.381818182
Rasmussen College-Minnesota,St. Cloud,56301-3713,,0.383561644,0.413461539
Saint Paul College,Saint Paul,55102-9808,,PrivacySuppressed,PrivacySuppressed
CENTRAL LAKES COLLEGE-STAPLES CAMPUS,STAPLES,56479-0099,,PrivacySuppressed,PrivacySuppressed
Southwest Minnesota State University,Marshall,56258-5468,,0.101694915,0.052830189
Summit Academy Opportunities Industrialization Center,Minneapolis,55405,,PrivacySuppressed,PrivacySuppressed
United Theological Seminary of the Twin Cities,New Brighton,55112-2598,,PrivacySuppressed,PrivacySuppressed
Scot Lewis Schools-Plymouth,Plymouth,55441,,PrivacySuppressed,PrivacySuppressed
Vermilion Community College,Ely,55731,,PrivacySuppressed,PrivacySuppressed
MINNESOTA STATE COMMUNITY AND TECHNICAL COLLEGE,WADENA,56482,,PrivacySuppressed,PrivacySuppressed
Dunwoody College of Technology,Minneapolis,55403-1192,,0.555555556,0.628169014
Ridgewater College,Willmar,56201,,PrivacySuppressed,PrivacySuppressed
Minnesota State College Southeast,Winona,55987,,PrivacySuppressed,PrivacySuppressed
Winona State University,Winona,55987-5838,,0.401908802,0.313229572
Mitchell Hamline School of Law,Saint Paul,55105-3076,,PrivacySuppressed,PrivacySuppressed
Century College,White Bear Lake,55110,,PrivacySuppressed,PrivacySuppressed
Alcorn State University,Alcorn State,39096-7500,,0.330917874,0.20952381
Belhaven University,Jackson,39202,,0.416938111,0.317948718
Blue Mountain College,Blue Mountain,38610-9509,,PrivacySuppressed,PrivacySuppressed
Academy of Hair Design Seven,Carthage,39051,,PrivacySuppressed,PrivacySuppressed
Chris Beauty College,Gulfport,39501,,PrivacySuppressed,PrivacySuppressed
Coahoma Community College,Clarksdale,38614,,0.060273973,0.0995671
Antonelli College-Jackson,Jackson,39232,,0.371559633,0.379844961
Copiah-Lincoln Community College-Natchez Campus,Natchez,39120,,0.177554439,0.11627907
