,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
499,Modern Beauty Academy,Oxnard,93030,,,
500,Brightwood College-North Hollywood,North Hollywood,91606-3231,,,
501,Modesto Junior College,Modesto,95350-5800,,,
502,MOLER BARBER COLLEGE,SAN FRANCISCO,941022890,,,
503,Moler Barber College,Oakland,94609-2419,,,
504,Middlebury Institute of International Studies at Monterey,Monterey,93940,,,
505,Monterey Peninsula College,Monterey,93940-4799,,,
506,MONTESSORI WESTERN TEACHER TRAINING PROGRAM,GARDEN GROVE,92845,,,
507,Moorpark College,Moorpark,93021-1695,,,
508,MORO BEAUTY COLLEGE,GLENDALE,91203,,,
509,Mt San Antonio College,Walnut,91789-1399,,,
510,Mount Saint Mary's University,Los Angeles,90049-1599,,,
511,Mt San Jacinto Community College District,San Jacinto,92583-2399,,,
512,Musicians Institute,Hollywood,90028,,,
513,Napa Valley College,Napa,94558-6236,,,
514,Everest College-San Francisco,San Francisco,94103-9946,,,
515,Everest College-Reseda,Reseda,91335-4631,,,
516,Everest College-LA Wilshire,Los Angeles,90010,,,
517,Everest College-San Jose,San Jose,95128,,,
518,Everest College-Gardena,Gardena,90247,,,
519,Everest College-Alhambra,Alhambra,91803,,,
520,Everest College-San Bernardino,San Bernardino,92408,,,
521,The National Hispanic University,San Jose,95127-3823,,,
522,National Holistic Institute,Emeryville,94608-2008,,,
523,National University,La Jolla,92037-1011,,,
524,NEW COLLEGE FOR ADVANCED CHRISTIAN STUDY-BERKELEY,BERKELEY,94704,,,
525,New College of California,San Francisco,94110,,,
526,Newschool of Architecture and Design,San Diego,92101,,,
527,Marinello School of Beauty,Los Angeles,90048,,,
528,NEWBERRY SCHOOL OF BEAUTY,WEST HILLS,91307,,,
529,Newberry School of Beauty,Granada Hills,91344-7401,,,
530,North Adrian's College of Beauty Inc,Modesto,95350-2381,,,
531,North-West College-Pomona,Pomona,91768,,,
532,North-West College-West Covina,West Covina,91790,,,
533,North-West College-Pasadena,Pasadena,91101,,,
534,Notre Dame de Namur University,Belmont,94002-1908,,,
535,Occidental College,Los Angeles,90041-3392,,,
536,Oceanside College of Beauty,Oceanside,92054-5356,,,
537,Ohlone College,Fremont,94539-0390,,,
538,Orange Coast College,Costa Mesa,92626,,,
539,Otis College of Art and Design,Los Angeles,90045-3505,,,
540,Oxnard College,Oxnard,93033-6699,,,
541,Hope International University,Fullerton,92831-3199,,,
542,Concorde Career College-San Diego,San Diego,92113-1964,,,
543,Palo Alto University,Palo Alto,94304-1337,,,
544,Pacific Lutheran Theological Seminary,Berkeley,94708-1597,,,
545,Pacific Oaks College,Pasadena,91103,,,
546,Pacific School of Religion,Berkeley,94709,,,
547,Pacific States University,Los Angeles,90010,,,
548,PACIFIC TRAVEL TRADE SCHOOL,LOS ANGELES,90010,,,
549,Pacific Union College,Angwin,94508-9707,,,
550,University of the Pacific,Stockton,95211-0197,,,
551,PAGE BEAUTY SCHOOL,LANCASTER,935342900,,,
552,Palmer College of Chiropractic-San Jose,San Jose,95134-1617,,,
553,Palo Verde College,Blythe,92225,,,
554,Palomar College,San Marcos,92069-1487,,,
555,Marinello Schools of Beauty-Paramount,Paramount,90723,,,
556,Paris Beauty College,Concord,94520,,,
557,Pasadena City College,Pasadena,91106-2003,,,
558,Patten University,Oakland,94601,,,
559,Pepperdine University,Malibu,90263,,,
560,Pitzer College,Claremont,91711-6101,,,
561,Platt College-San Diego,San Diego,92115-3919,,,
562,Point Loma Nazarene University,San Diego,92106-2899,,,
563,Pomona College,Claremont,91711-6319,,,
564,Porterville College,Porterville,93257,,,
565,Westwood College-South Bay,Torrance,90502,,,
566,Professional Institute of Beauty,El Monte,91731,,,
567,Larei,Downey,90242,,,
568,Santa Ana College,Santa Ana,92706-3398,,,
569,Pardee RAND Graduate School,Santa Monica,90407-2138,,,
570,University of Redlands,Redlands,92373-0999,,,
571,College of the Redwoods,Eureka,95501-9300,,,
572,Salon Success Academy-Upland,Upland,91786,,,
573,Salon Success Academy-Corona,Corona,92879,,,
574,Rio Hondo College,Whittier,90601-1616,,,
575,Riverside City College,Riverside,92506,,,
576,Argosy University-San Francisco Bay Area,Alameda,94501,,,
577,Rosemead Beauty School,Rosemead,91770-1639,,,
578,NATIONAL INSTITUTE OF TECHNOLOGY-LONG BEACH,Long Beach,90802,,,
579,Dongguk University-Los Angeles,Los Angeles,90020-1704,,,
580,Sacramento City College,Sacramento,95822-1386,,,
581,Saddleback College,Mission Viejo,92692-3635,,,
582,St Johns Seminary College,Camarillo,93012,,,
583,Samra University of Oriental Medicine,Los Angeles,90015-1019,,,
584,Samuel Merritt University,Oakland,94609,,,
585,San Diego City College,San Diego,92101-4787,,,
586,Golf Academy of America-San Diego,Carlsbad,92008,,,
587,San Diego Mesa College,San Diego,92111-4998,,,
588,San Diego Miramar College,San Diego,92126-2999,,,
589,San Diego State University,San Diego,92182,,,
590,University of San Diego,San Diego,92110-2492,,,
591,San Francisco Art Institute,San Francisco,94133-2299,,,
592,San Francisco Conservatory of Music,San Francisco,94102-6011,,,
593,San Francisco State University,San Francisco,94132,,,
594,San Francisco Theological Seminary,San Anselmo,94960-0000,,,
595,University of San Francisco,San Francisco,94117-1080,,,
596,San Joaquin College of Law,Clovis,93612-1312,,,
597,San Joaquin Delta College,Stockton,95207,,,
598,SAN JOAQUIN GENERAL HOSPITAL SCHOOL OF RAD TECHN,FRENCH CAMP,95231,,,
599,San Joaquin Valley College-Visalia,Visalia,93291-9283,,,
600,San Joaquin Valley College-Bakersfield,Bakersfield,93309,,,
601,William Jessup University,Rocklin,95765-3707,,,
602,San Jose City College,San Jose,95128-2798,,,
603,San Jose State University,San Jose,95192-0001,,,
604,College of San Mateo,San Mateo,94402-3784,,,
605,Santa Barbara Business College-Bakersfield,Bakersfield,93309,,,
606,Santa Barbara Business College-Santa Maria,Santa Maria,93454,,,
607,Santa Barbara City College,Santa Barbara,93109-2394,,,
608,Santa Clara University,Santa Clara,95053,,,
609,Santa Monica College,Santa Monica,90405-1628,,,
610,Santa Rosa Junior College,Santa Rosa,95401-4395,,,
611,Saybrook University,Oakland,94612-1943,,,
612,SCHOOL OF COMMUNICATIONS ELECTRONICS,OAKLAND,94612-2420,,,
613,Scripps College,Claremont,91711-3905,,,
614,Wyotech-Fremont,Fremont,94539,,,
615,College of the Sequoias,Visalia,93277-2214,,,
616,Shasta College,Redding,96003,,,
617,Sierra College,Rocklin,95677-3397,,,
618,Sierra College of Beauty,Merced,95340,,,
619,Sierra Valley College of Court Reporting,Fresno,93726,,,
620,Simpson University,Redding,96003-8606,,,
621,College of the Siskiyous,Weed,96094-2899,,,
622,Charles A Jones Career and Education Center,Sacramento,95824-1529,,,
623,Skyline College,San Bruno,94066-1698,,,
624,San Bernardino Valley College,San Bernardino,92410-2798,,,
625,Saint Mary's College of California,Moraga,94575,,,
626,Solano Community College,Fairfield,94534-3197,,,
627,Sonoma State University,Rohnert Park,94928-3609,,,
628,Pinnacle College,Alhambra,91803,,,
629,South Baylo University,Anaheim,92801-1701,,,
630,South Coast College,Orange,92868-2609,,,
631,Vanguard University of Southern California,Costa Mesa,92626,,,
632,Concorde Career College-Garden Grove,Garden Grove,92840-9201,,,
633,Southwestern College,Chula Vista,91910-7299,,,
634,St John's Seminary,Camarillo,93012-2500,,,
635,Starr King School for the Ministry,Berkeley,94709-1209,,,
636,Marshall B Ketchum University,Fullerton,92831-1699,,,
637,Southern California Institute of Architecture,Los Angeles,90013-1822,,,
638,University of Southern California,Los Angeles,90089,,,
639,Southwestern Law School,Los Angeles,90010-1106,,,
640,Taft College,Taft,93268,,,
641,Claremont School of Theology,Claremont,91711-3199,,,
642,Thomas Aquinas College,Santa Paula,93060,,,
643,Marinello Schools of Beauty-Lake Forest,Lake Forest,92630,,,
644,Travel and Trade Career Institute,Long Beach,90807,,,
645,TRAVEL UNIVERSITY INTERNATIONAL,SAN DIEGO,92123,,,
646,TRINITY COLLEGE,SAN FRANCISCO,94103-1730,,,
647,UNION INSTITUTE & UNIVERSITY,LOS ANGELES,90048-5426,,,
648,United Education Institute-Huntington Park Campus,Huntington Park,90255,,,
649,Concorde Career College-San Bernardino,San Bernardino,92408-3403,,,
650,Universal College of Beauty Inc-Los Angeles 1,Los Angeles,90008,,,
651,U S INTERNATIONAL UNIVERSITY,SAN DIEGO,921311799,,,
652,Concorde Career College-North Hollywood,North Hollywood,91606-3134,,,
653,Ventura College,Ventura,93003-3872,,,
654,Victor Valley Beauty College Inc,Victorville,92395,,,
655,Victor Valley College,Victorville,92395-5850,,,
656,Berkeley City College,Berkeley,94704,,,
657,Walden University,Minneapolis,55401,,,
658,WATTERSON COLLEGE,NEW YORK,100172023,,,
659,West Hills College-Coalinga,Coalinga,93210,,,
660,West Los Angeles College,Culver City,90230-3519,,,
661,The University of West Los Angeles,Inglewood,90301,,,
662,West Valley College,Saratoga,95070-5698,,,
663,West Valley Occupational Center,Woodland Hills,91367,,,
664,Carrington College-Sacramento,Sacramento,95826,,,
665,Westminster Theological Seminary in California,Escondido,92027,,,
666,Westmont College,Santa Barbara,93108-1089,,,
667,Whittier College,Whittier,90601,,,
668,Woodbury University,Burbank,91510-7846,,,
669,The Wright Institute,Berkeley,94704-1796,,,
670,Western State College of Law at Argosy University,Fullerton,92831-3014,,,
671,Thomas Jefferson School of Law,San Diego,92101,,,
672,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,Los Angeles,90046,,,
673,Yuba College,Marysville,95901,,,
674,The Salon Professional Academy-Grand Junction,Grand Junction,81501,,,
675,Adams State University,Alamosa,81101,,,
676,Aims Community College,Greeley,80634,,,
677,Bluffs Academy Inc,Colorado Springs,80918-3684,,,
678,Arapahoe Community College,Littleton,80160-9002,,,
679,Bel-Rea Institute of Animal Technology,Denver,80247,,,
680,Everest College-Colorado Springs,Colorado Springs,80916,,,
681,Boulder College of Massage Therapy,Boulder,803013295,,,
682,University of Colorado Denver/Anschutz Medical Campus,Denver,80217-3364,,,
683,University of Colorado Health Sciences Center,Denver,80262,,,
684,University of Colorado Colorado Springs,Colorado Springs,80918,,,
685,Redstone College,Broomfield,80021-3465,,,
686,University of Colorado Boulder,Boulder,80309-0017,,,
687,Colorado Christian University,Lakewood,80226,,,
688,Colorado College,Colorado Springs,80903,,,
689,Concorde Career College-Aurora,Aurora,80010-4314,,,
690,The Art Institute of Colorado,Denver,80203-2983,,,
691,Colorado Mountain College,Glenwood Springs,81601-0233,,,
692,Colorado Northwestern Community College,Rangely,81648-3598,,,
693,Colorado School of Mines,Golden,80401,,,
694,Colorado School of Trades,Lakewood,80215-2996,,,
695,Colorado State University-Fort Collins,Fort Collins,80523-0100,,,
696,Colorado Technical University-Colorado Springs,Colorado Springs,80907-3812,,,
697,Empire Beauty School-Lakewood,Lakewood,80226,,,
698,Community College of Aurora,Aurora,80011-9036,,,
699,CollegeAmerica-Denver,Denver,80222,,,
700,Delta Montrose Technical College,Delta,81416,,,
701,Prince Institute-Rocky Mountains,Westminster,80031-2901,,,
702,Community College of Denver,Denver,80204-2026,,,
703,Lincoln College of Technology-Denver,Denver,80239,,,
704,Denver Seminary,Littleton,80120,,,
705,Westwood College-Denver North,Denver,80221,,,
706,DENVER TECHNICAL COLLEGE,DENVER,80224,,,
707,University of Denver,Denver,80208,,,
708,EMERY AVIATION COLLEGE,COLORADO SPRINGS,80909,,,
709,Emily Griffith Technical College,Denver,80203,,,
710,Fort Lewis College,Durango,81301-3999,,,
711,Front Range Community College,Westminster,80031,,,
712,Glenwood Beauty Academy,Glenwood Springs,81601,,,
713,Hair Dynamics Education Center,Fort Collins,80525,,,
714,Iliff School of Theology,Denver,80210-4798,,,
715,International Salon and Spa Academy,Colorado Springs,80918-3684,,,
716,Lamar Community College,Lamar,81052-3999,,,
717,Colorado Mesa University,Grand Junction,81501-3122,,,
718,Metropolitan State University of Denver,Denver,80217-3362,,,
719,Morgan Community College,Fort  Morgan,80701,,,
720,Naropa University,Boulder,80302-6697,,,
721,National American University-Colorado Springs,Colorado Springs,80920,,,
722,National American University-Denver,Denver,80222-3308,,,
723,Nazarene Bible College,Colorado Springs,80910-3704,,,
724,Northeastern Junior College,Sterling,80751-2944,,,
725,University of Northern Colorado,Greeley,80639,,,
726,Otero Junior College,La Junta,81050,,,
727,Everest College-Thornton,Thornton,80229,,,
728,Pikes Peak Community College,Colorado Springs,80906-5498,,,
729,IBMC College,Colorado Springs,80919,,,
730,Pueblo Community College,Pueblo,81004-1499,,,
731,Red Rocks Community College,Lakewood,80228-1255,,,
732,Regis University,Denver,80221-1099,,,
733,Rocky Mountain College of Art and Design,Lakewood,80214,,,
734,ROFFLER ACADEMY OF HAIR DESIGN,LAKEWOOD,80215,,,
735,San Juan Basin Technical College,Mancos,81328-9196,,,
736,TRINIDAD STATE JUNIOR COLL SAN LUIS VALLEY ED CTR,ALAMOSA,81101,,,
737,Colorado State University-Pueblo,Pueblo,81001-4901,,,
738,Pickens Technical College,Aurora,80011-9307,,,
739,Intellitec College-Colorado Springs,Colorado Springs,80909-6096,,,
740,Intellitec College-Grand Junction,Grand Junction,81506,,,
741,Artistic Beauty Colleges-Westminster,Westminster,80030,,,
742,Trinidad State Junior College,Trinidad,81082,,,
743,Empire Beauty School-Thornton,Thornton,80233,,,
744,Western State Colorado University,Gunnison,81231,,,
745,Albertus Magnus College,New Haven,06511-1189,,,
746,Paul Mitchell the School-Danbury,Danbury,06810,,,
747,Asnuntuck Community College,Enfield,06082,,,
748,Bais Binyomin Academy,Monsey,10952-5842,,,
749,Branford Hall Career Institute-Branford Campus,Branford,06405,,,
750,Lincoln College of New England-Southington,Southington,06489-1057,,,
751,Bridgeport Hospital School of Nursing,Bridgeport,06610,,,
752,University of Bridgeport,Bridgeport,06604-5620,,,
753,Butler Business School Inc,Bridgeport,06604,,,
754,Central Connecticut State University,New Britain,06050,,,
755,Connecticut Center for Massage Therapy-Newington,Newington,06111-3975,,,
756,Connecticut College,New London,06320-4196,,,
757,Marinello Schools of Beauty-East Hartford,East Hartford,06108,,,
758,Porter and Chester Institute of Branford,Branford,06405,,,
759,University of Connecticut,Storrs,06269,,,
760,Goodwin College,East Hartford,06118,,,
761,Lincoln Technical Institute-East Windsor,East Windsor,06088,,,
762,Eastern Connecticut State University,Willimantic,06226,,,
763,Fairfield University,Fairfield,06824-5195,,,
764,Paul Mitchell the School-North Haven,North Haven,06473,,,
765,Capital Community College,Hartford,06103,,,
766,Rensselaer Hartford Graduate Center Inc,Hartford,06120,,,
767,Hartford School of Music,Hartford,06105-2891,,,
768,American Institute-West Hartford,West Hartford,06110-1922,,,
769,University of Hartford,West Hartford,06117-1599,,,
770,Holy Apostles College and Seminary,Cromwell,06416-2005,,,
771,Housatonic Community College,Bridgeport,06604-4704,,,
772,HUNTINGTON INSTITUTE INCORPORATED,NORWICH,06360,,,
773,Sanford-Brown College-Farmington,Farmington,06032,,,
774,The Leon Institute of Hair Design,Bridgeport,06604-4226,,,
775,LEON INSTITUTE OF HAIR DESIGN,STAMFORD,06901,,,
776,Lyme Academy College of Fine Arts,Old Lyme,06371,,,
777,Manchester Community College,Manchester,06040,,,
778,Naugatuck Valley Community College,Waterbury,06708-3089,,,
779,Middlesex Community College,Middletown,06457-4829,,,
780,Mitchell College,New London,06320,,,
781,Three Rivers Community College,Norwich,06360,,,
782,MORSE SCHOOL OF BUSINESS,HARTFORD,06103,,,
783,Lincoln Technical Institute-New Britain,New Britain,06051,,,
784,New England Tractor Trailer Training School of Connecticut,Somers,06071,,,
785,University of New Haven,West Haven,06516-1916,,,
786,Ridley-Lowell Business & Technical Institute-New London,New London,06320,,,
787,Norwalk Community College,Norwalk,06854,,,
788,Northwestern Connecticut Community College,Winsted,06098,,,
789,Paier College of Art Inc,Hamden,06514-3902,,,
790,Marinello Schools of Beauty-Meriden,Meriden,06450,,,
791,PORTER AND CHESTER INSTITUTE,WETHERSFIELD,06109,,,
792,PORTER AND CHESTER INSTITUTE,ENFIELD,06082,,,
793,PORTER AND CHESTER INSTITUTE,WATERTOWN,06779-1400,,,
794,Porter and Chester Institute of Stratford,Stratford,06615-7158,,,
795,Post University,Waterbury,06723,,,
796,CONNECTICUT INSTITUTE OF ART,GREENWICH,06830,,,
797,Quinebaug Valley Community College,Danielson,06239-1436,,,
798,Quinnipiac University,Hamden,06518,,,
799,Sacred Heart University,Fairfield,06825-1000,,,
800,University of Saint Joseph,West Hartford,06117,,,
801,Gateway Community College,New Haven,06510,,,
802,St Vincent's College,Bridgeport,06606-4201,,,
803,Southern Connecticut State University,New Haven,06515-1355,,,
804,Stone Academy-West Haven,West Haven,06516,,,
805,BARAN INSTITUTE OF TECHNOLOGY,WEST HAVEN,06516,,,
806,Tri-State College of Acupuncture,New York,10011,,,
807,Trinity College,Hartford,06106-3100,,,
808,Tunxis Community College,Farmington,06032-3187,,,
809,Wesleyan University,Middletown,06459,,,
810,Western Connecticut State University,Danbury,06810-6826,,,
811,Yale-New Haven Hospital Dietetic Internship,New Haven,06510,,,
812,Yale University,New Haven,06520,,,
813,Margaret H Rollins School of Nursing at Beebe Medical Center,Lewes,19958,,,
814,Dawn Career Institute LLC,Wilmington,19805-1511,,,
815,Delaware Technical Community College-Owens,Georgetown,19947,,,
816,Delaware Technical Community College-Terry,Dover,19901,,,
