,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
498,MOLER BARBER COLLEGE,SAN FRANCISCO,941022890,,,
499,Moler Barber College,Oakland,94609-2419,,,
500,Middlebury Institute of International Studies at Monterey,Monterey,93940,,,
501,Monterey Peninsula College,Monterey,93940-4799,,,
502,MONTESSORI WESTERN TEACHER TRAINING PROGRAM,GARDEN GROVE,92845,,,
503,Moorpark College,Moorpark,93021-1695,,,
504,MORO BEAUTY COLLEGE,GLENDALE,91203,,,
505,Mt San Antonio College,Walnut,91789-1399,,,
506,Mount Saint Mary's University,Los Angeles,90049-1599,,,
507,Mt San Jacinto Community College District,San Jacinto,92583-2399,,,
508,Musicians Institute,Hollywood,90028,,,
509,Napa Valley College,Napa,94558-6236,,,
510,Everest College-San Francisco,San Francisco,94103-9946,,,
511,Everest College-Reseda,Reseda,91335-4631,,,
512,Everest College-LA Wilshire,Los Angeles,90010,,,
513,Everest College-San Jose,San Jose,95128,,,
514,Everest College-Gardena,Gardena,90247,,,
515,Everest College-Alhambra,Alhambra,91803,,,
516,Everest College-San Bernardino,San Bernardino,92408,,,
517,The National Hispanic University,San Jose,95127-3823,,,
518,National Holistic Institute,Emeryville,94608-2008,,,
519,National University,La Jolla,92037-1011,,,
520,NEW COLLEGE FOR ADVANCED CHRISTIAN STUDY-BERKELEY,BERKELEY,94704,,,
521,New College of California,San Francisco,94110,,,
522,Newschool of Architecture and Design,San Diego,92101,,,
523,Marinello School of Beauty,Los Angeles,90048,,,
524,NEWBERRY SCHOOL OF BEAUTY,WEST HILLS,91307,,,
525,Newberry School of Beauty,Granada Hills,91344-7401,,,
526,North Adrian's College of Beauty Inc,Modesto,95350-2381,,,
527,North-West College-Pomona,Pomona,91768,,,
528,North-West College-West Covina,West Covina,91790,,,
529,North-West College-Pasadena,Pasadena,91101,,,
530,Notre Dame de Namur University,Belmont,94002-1908,,,
531,Occidental College,Los Angeles,90041-3392,,,
532,Oceanside College of Beauty,Oceanside,92054-5356,,,
533,Ohlone College,Fremont,94539-0390,,,
534,Orange Coast College,Costa Mesa,92626,,,
535,Otis College of Art and Design,Los Angeles,90045-3505,,,
536,Oxnard College,Oxnard,93033-6699,,,
537,Hope International University,Fullerton,92831-3199,,,
538,Palo Alto University,Palo Alto,94304-1337,,,
539,Pacific Lutheran Theological Seminary,Berkeley,94708-1597,,,
540,Pacific Oaks College,Pasadena,91103,,,
541,Pacific School of Religion,Berkeley,94709,,,
542,Pacific States University,Los Angeles,90010,,,
543,PACIFIC TRAVEL TRADE SCHOOL,LOS ANGELES,90010,,,
544,Pacific Union College,Angwin,94508-9707,,,
545,University of the Pacific,Stockton,95211-0197,,,
546,PAGE BEAUTY SCHOOL,LANCASTER,935342900,,,
547,Palmer College of Chiropractic-San Jose,San Jose,95134-1617,,,
548,Palo Verde College,Blythe,92225,,,
549,Palomar College,San Marcos,92069-1487,,,
550,Marinello Schools of Beauty-Paramount,Paramount,90723,,,
551,Paris Beauty College,Concord,94520,,,
552,Pasadena City College,Pasadena,91106-2003,,,
553,Patten University,Oakland,94601,,,
554,Pepperdine University,Malibu,90263,,,
555,Pitzer College,Claremont,91711-6101,,,
556,Platt College-San Diego,San Diego,92115-3919,,,
557,Point Loma Nazarene University,San Diego,92106-2899,,,
558,Pomona College,Claremont,91711-6319,,,
559,Porterville College,Porterville,93257,,,
560,Westwood College-South Bay,Torrance,90502,,,
561,Professional Institute of Beauty,El Monte,91731,,,
562,Larei,Downey,90242,,,
563,Santa Ana College,Santa Ana,92706-3398,,,
564,Pardee RAND Graduate School,Santa Monica,90407-2138,,,
565,University of Redlands,Redlands,92373-0999,,,
566,College of the Redwoods,Eureka,95501-9300,,,
567,Salon Success Academy-Upland,Upland,91786,,,
568,Salon Success Academy-Corona,Corona,92879,,,
569,Rio Hondo College,Whittier,90601-1616,,,
570,Riverside City College,Riverside,92506,,,
571,Argosy University-San Francisco Bay Area,Alameda,94501,,,
572,Rosemead Beauty School,Rosemead,91770-1639,,,
573,NATIONAL INSTITUTE OF TECHNOLOGY-LONG BEACH,Long Beach,90802,,,
574,Dongguk University-Los Angeles,Los Angeles,90020-1704,,,
575,Sacramento City College,Sacramento,95822-1386,,,
576,Saddleback College,Mission Viejo,92692-3635,,,
577,St Johns Seminary College,Camarillo,93012,,,
578,Samra University of Oriental Medicine,Los Angeles,90015-1019,,,
579,Samuel Merritt University,Oakland,94609,,,
580,San Diego City College,San Diego,92101-4787,,,
581,Golf Academy of America-San Diego,Carlsbad,92008,,,
582,San Diego Mesa College,San Diego,92111-4998,,,
583,San Diego Miramar College,San Diego,92126-2999,,,
584,San Diego State University,San Diego,92182,,,
585,University of San Diego,San Diego,92110-2492,,,
586,San Francisco Art Institute,San Francisco,94133-2299,,,
587,San Francisco Conservatory of Music,San Francisco,94102-6011,,,
588,San Francisco State University,San Francisco,94132,,,
589,San Francisco Theological Seminary,San Anselmo,94960-0000,,,
590,University of San Francisco,San Francisco,94117-1080,,,
591,San Joaquin College of Law,Clovis,93612-1312,,,
592,San Joaquin Delta College,Stockton,95207,,,
593,SAN JOAQUIN GENERAL HOSPITAL SCHOOL OF RAD TECHN,FRENCH CAMP,95231,,,
594,San Joaquin Valley College-Visalia,Visalia,93291-9283,,,
595,San Joaquin Valley College-Bakersfield,Bakersfield,93309,,,
596,William Jessup University,Rocklin,95765-3707,,,
597,San Jose City College,San Jose,95128-2798,,,
598,San Jose State University,San Jose,95192-0001,,,
599,College of San Mateo,San Mateo,94402-3784,,,
600,Santa Barbara Business College-Bakersfield,Bakersfield,93309,,,
601,Westwood College-Los Angeles,Los Angeles,90010,,,
602,Santa Barbara Business College-Santa Maria,Santa Maria,93454,,,
603,Santa Barbara City College,Santa Barbara,93109-2394,,,
604,Santa Clara University,Santa Clara,95053,,,
605,Santa Monica College,Santa Monica,90405-1628,,,
606,Santa Rosa Junior College,Santa Rosa,95401-4395,,,
607,Saybrook University,Oakland,94612-1943,,,
608,SCHOOL OF COMMUNICATIONS ELECTRONICS,OAKLAND,94612-2420,,,
609,Scripps College,Claremont,91711-3905,,,
610,Wyotech-Fremont,Fremont,94539,,,
611,College of the Sequoias,Visalia,93277-2214,,,
612,Shasta College,Redding,96003,,,
613,Sierra College,Rocklin,95677-3397,,,
614,Sierra College of Beauty,Merced,95340,,,
615,Sierra Valley College of Court Reporting,Fresno,93726,,,
616,Simpson University,Redding,96003-8606,,,
617,College of the Siskiyous,Weed,96094-2899,,,
618,Charles A Jones Career and Education Center,Sacramento,95824-1529,,,
619,Skyline College,San Bruno,94066-1698,,,
620,San Bernardino Valley College,San Bernardino,92410-2798,,,
621,Saint Mary's College of California,Moraga,94575,,,
622,Solano Community College,Fairfield,94534-3197,,,
623,Sonoma State University,Rohnert Park,94928-3609,,,
624,Pinnacle College,Alhambra,91803,,,
625,South Baylo University,Anaheim,92801-1701,,,
626,South Coast College,Orange,92868-2609,,,
627,Vanguard University of Southern California,Costa Mesa,92626,,,
628,Concorde Career College-Garden Grove,Garden Grove,92840-9201,,,
629,Southwestern College,Chula Vista,91910-7299,,,
630,St John's Seminary,Camarillo,93012-2500,,,
631,Starr King School for the Ministry,Berkeley,94709-1209,,,
632,Marshall B Ketchum University,Fullerton,92831-1699,,,
633,Southern California Institute of Architecture,Los Angeles,90013-1822,,,
634,University of Southern California,Los Angeles,90089,,,
635,Southwestern Law School,Los Angeles,90010-1106,,,
636,Taft College,Taft,93268,,,
637,Claremont School of Theology,Claremont,91711-3199,,,
638,Thomas Aquinas College,Santa Paula,93060,,,
639,Marinello Schools of Beauty-Lake Forest,Lake Forest,92630,,,
640,Travel and Trade Career Institute,Long Beach,90807,,,
641,TRAVEL UNIVERSITY INTERNATIONAL,SAN DIEGO,92123,,,
642,TRINITY COLLEGE,SAN FRANCISCO,94103-1730,,,
643,UNION INSTITUTE & UNIVERSITY,LOS ANGELES,90048-5426,,,
644,United Education Institute-Huntington Park Campus,Huntington Park,90255,,,
645,Concorde Career College-San Bernardino,San Bernardino,92408-3403,,,
646,Universal College of Beauty Inc-Los Angeles 1,Los Angeles,90008,,,
647,U S INTERNATIONAL UNIVERSITY,SAN DIEGO,921311799,,,
648,Concorde Career College-North Hollywood,North Hollywood,91606-3134,,,
649,Ventura College,Ventura,93003-3872,,,
650,Victor Valley Beauty College Inc,Victorville,92395,,,
651,Victor Valley College,Victorville,92395-5850,,,
652,Berkeley City College,Berkeley,94704,,,
653,Walden University,Minneapolis,55401,,,
654,WATTERSON COLLEGE,NEW YORK,100172023,,,
655,West Hills College-Coalinga,Coalinga,93210,,,
656,West Los Angeles College,Culver City,90230-3519,,,
657,The University of West Los Angeles,Inglewood,90301,,,
658,West Valley College,Saratoga,95070-5698,,,
659,West Valley Occupational Center,Woodland Hills,91367,,,
660,Carrington College-Sacramento,Sacramento,95826,,,
661,Westminster Theological Seminary in California,Escondido,92027,,,
662,Westmont College,Santa Barbara,93108-1089,,,
663,Whittier College,Whittier,90601,,,
664,Woodbury University,Burbank,91510-7846,,,
665,The Wright Institute,Berkeley,94704-1796,,,
666,Western State College of Law at Argosy University,Fullerton,92831-3014,,,
667,Thomas Jefferson School of Law,San Diego,92101,,,
668,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,Los Angeles,90046,,,
669,Yuba College,Marysville,95901,,,
670,The Salon Professional Academy-Grand Junction,Grand Junction,81501,,,
671,Adams State University,Alamosa,81101,,,
672,Aims Community College,Greeley,80634,,,
673,Bluffs Academy Inc,Colorado Springs,80918-3684,,,
674,Arapahoe Community College,Littleton,80160-9002,,,
675,Bel-Rea Institute of Animal Technology,Denver,80247,,,
676,Everest College-Colorado Springs,Colorado Springs,80916,,,
677,Boulder College of Massage Therapy,Boulder,803013295,,,
678,University of Colorado Denver/Anschutz Medical Campus,Denver,80217-3364,,,
679,University of Colorado Health Sciences Center,Denver,80262,,,
680,University of Colorado Colorado Springs,Colorado Springs,80918,,,
681,Redstone College,Broomfield,80021-3465,,,
682,University of Colorado Boulder,Boulder,80309-0017,,,
683,Colorado Christian University,Lakewood,80226,,,
684,Colorado College,Colorado Springs,80903,,,
685,Concorde Career College-Aurora,Aurora,80010-4314,,,
686,The Art Institute of Colorado,Denver,80203-2983,,,
687,Colorado Mountain College,Glenwood Springs,81601-0233,,,
688,Colorado Northwestern Community College,Rangely,81648-3598,,,
689,Colorado School of Mines,Golden,80401,,,
690,Colorado School of Trades,Lakewood,80215-2996,,,
691,Colorado State University-Fort Collins,Fort Collins,80523-0100,,,
692,Colorado Technical University-Colorado Springs,Colorado Springs,80907-3812,,,
693,Empire Beauty School-Lakewood,Lakewood,80226,,,
694,Community College of Aurora,Aurora,80011-9036,,,
695,CollegeAmerica-Denver,Denver,80222,,,
696,Delta Montrose Technical College,Delta,81416,,,
697,Prince Institute-Rocky Mountains,Westminster,80031-2901,,,
698,Community College of Denver,Denver,80204-2026,,,
699,Lincoln College of Technology-Denver,Denver,80239,,,
700,Denver Seminary,Littleton,80120,,,
701,Westwood College-Denver North,Denver,80221,,,
702,DENVER TECHNICAL COLLEGE,DENVER,80224,,,
703,University of Denver,Denver,80208,,,
704,Emily Griffith Technical College,Denver,80203,,,
705,Fort Lewis College,Durango,81301-3999,,,
706,Front Range Community College,Westminster,80031,,,
707,Glenwood Beauty Academy,Glenwood Springs,81601,,,
708,Hair Dynamics Education Center,Fort Collins,80525,,,
709,Iliff School of Theology,Denver,80210-4798,,,
710,International Salon and Spa Academy,Colorado Springs,80918-3684,,,
711,Lamar Community College,Lamar,81052-3999,,,
712,Colorado Mesa University,Grand Junction,81501-3122,,,
713,Metropolitan State University of Denver,Denver,80217-3362,,,
714,Morgan Community College,Fort  Morgan,80701,,,
715,Naropa University,Boulder,80302-6697,,,
716,National American University-Colorado Springs,Colorado Springs,80920,,,
717,National American University-Denver,Denver,80222-3308,,,
718,Nazarene Bible College,Colorado Springs,80910-3704,,,
719,Northeastern Junior College,Sterling,80751-2944,,,
720,University of Northern Colorado,Greeley,80639,,,
721,Otero Junior College,La Junta,81050,,,
722,Everest College-Thornton,Thornton,80229,,,
723,Pikes Peak Community College,Colorado Springs,80906-5498,,,
724,IBMC College,Colorado Springs,80919,,,
725,Pueblo Community College,Pueblo,81004-1499,,,
726,Red Rocks Community College,Lakewood,80228-1255,,,
727,Regis University,Denver,80221-1099,,,
728,Rocky Mountain College of Art and Design,Lakewood,80214,,,
729,San Juan Basin Technical College,Mancos,81328-9196,,,
730,TRINIDAD STATE JUNIOR COLL SAN LUIS VALLEY ED CTR,ALAMOSA,81101,,,
731,Colorado State University-Pueblo,Pueblo,81001-4901,,,
732,Pickens Technical College,Aurora,80011-9307,,,
733,Intellitec College-Colorado Springs,Colorado Springs,80909-6096,,,
734,Intellitec College-Grand Junction,Grand Junction,81506,,,
735,Artistic Beauty Colleges-Westminster,Westminster,80030,,,
736,Trinidad State Junior College,Trinidad,81082,,,
737,Empire Beauty School-Thornton,Thornton,80233,,,
738,Western State Colorado University,Gunnison,81231,,,
739,Albertus Magnus College,New Haven,06511-1189,,,
740,Paul Mitchell the School-Danbury,Danbury,06810,,,
741,Asnuntuck Community College,Enfield,06082,,,
742,Bais Binyomin Academy,Monsey,10952-5842,,,
743,Branford Hall Career Institute-Branford Campus,Branford,06405,,,
744,Lincoln College of New England-Southington,Southington,06489-1057,,,
745,Bridgeport Hospital School of Nursing,Bridgeport,06610,,,
746,University of Bridgeport,Bridgeport,06604-5620,,,
747,Butler Business School Inc,Bridgeport,06604,,,
748,Central Connecticut State University,New Britain,06050,,,
749,Connecticut Center for Massage Therapy-Newington,Newington,06111-3975,,,
750,Connecticut College,New London,06320-4196,,,
751,Marinello Schools of Beauty-East Hartford,East Hartford,06108,,,
752,Porter and Chester Institute of Branford,Branford,06405,,,
753,University of Connecticut,Storrs,06269,,,
754,Goodwin College,East Hartford,06118,,,
755,Lincoln Technical Institute-East Windsor,East Windsor,06088,,,
756,Eastern Connecticut State University,Willimantic,06226,,,
757,Fairfield University,Fairfield,06824-5195,,,
758,Paul Mitchell the School-North Haven,North Haven,06473,,,
759,Capital Community College,Hartford,06103,,,
760,Rensselaer Hartford Graduate Center Inc,Hartford,06120,,,
761,Hartford School of Music,Hartford,06105-2891,,,
762,American Institute-West Hartford,West Hartford,06110-1922,,,
763,University of Hartford,West Hartford,06117-1599,,,
764,Holy Apostles College and Seminary,Cromwell,06416-2005,,,
765,Housatonic Community College,Bridgeport,06604-4704,,,
766,HUNTINGTON INSTITUTE INCORPORATED,NORWICH,06360,,,
767,Sanford-Brown College-Farmington,Farmington,06032,,,
768,The Leon Institute of Hair Design,Bridgeport,06604-4226,,,
769,LEON INSTITUTE OF HAIR DESIGN,STAMFORD,06901,,,
770,Lyme Academy College of Fine Arts,Old Lyme,06371,,,
771,Manchester Community College,Manchester,06040,,,
772,Naugatuck Valley Community College,Waterbury,06708-3089,,,
773,Middlesex Community College,Middletown,06457-4829,,,
774,Mitchell College,New London,06320,,,
775,Three Rivers Community College,Norwich,06360,,,
776,Lincoln Technical Institute-New Britain,New Britain,06051,,,
777,New England Tractor Trailer Training School of Connecticut,Somers,06071,,,
778,University of New Haven,West Haven,06516-1916,,,
779,BLAIN THE BEAUTY CAREER SCHOOLS,NEW LONDON,06320,,,
780,Ridley-Lowell Business & Technical Institute-New London,New London,06320,,,
781,Norwalk Community College,Norwalk,06854,,,
782,Northwestern Connecticut Community College,Winsted,06098,,,
783,Paier College of Art Inc,Hamden,06514-3902,,,
784,Marinello Schools of Beauty-Meriden,Meriden,06450,,,
785,PORTER AND CHESTER INSTITUTE,WETHERSFIELD,06109,,,
786,PORTER AND CHESTER INSTITUTE,ENFIELD,06082,,,
787,PORTER AND CHESTER INSTITUTE,WATERTOWN,06779-1400,,,
788,Porter and Chester Institute of Stratford,Stratford,06615-7158,,,
789,Post University,Waterbury,06723,,,
790,CONNECTICUT INSTITUTE OF ART,GREENWICH,06830,,,
791,Quinebaug Valley Community College,Danielson,06239-1436,,,
792,Quinnipiac University,Hamden,06518,,,
793,Sacred Heart University,Fairfield,06825-1000,,,
794,University of Saint Joseph,West Hartford,06117,,,
795,Gateway Community College,New Haven,06510,,,
796,St Vincent's College,Bridgeport,06606-4201,,,
797,Southern Connecticut State University,New Haven,06515-1355,,,
798,Stone Academy-West Haven,West Haven,06516,,,
799,BARAN INSTITUTE OF TECHNOLOGY,WEST HAVEN,06516,,,
800,Tri-State College of Acupuncture,New York,10011,,,
801,Trinity College,Hartford,06106-3100,,,
802,Tunxis Community College,Farmington,06032-3187,,,
803,Wesleyan University,Middletown,06459,,,
804,Western Connecticut State University,Danbury,06810-6826,,,
805,Yale-New Haven Hospital Dietetic Internship,New Haven,06510,,,
806,Yale University,New Haven,06520,,,
807,Margaret H Rollins School of Nursing at Beebe Medical Center,Lewes,19958,,,
808,Dawn Career Institute LLC,Wilmington,19805-1511,,,
809,Delaware Technical Community College-Owens,Georgetown,19947,,,
810,Delaware Technical Community College-Terry,Dover,19901,,,
811,Delaware Technical Community College-Stanton/Wilmington,Wilmington,19801,,,
812,Delaware State University,Dover,19901,,,
813,University of Delaware,Newark,19716,,,
