,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
347,Fredrick and Charles Beauty College,Eureka,95501,,PrivacySuppressed,PrivacySuppressed
348,Fresno City College,Fresno,93741,,0.025620496,0.022818026
349,Fresno Pacific University,Fresno,93702-4709,,0.362179487,0.185393258
350,Fuller Theological Seminary in California,Pasadena,91182,,PrivacySuppressed,PrivacySuppressed
351,Fullerton College,Fullerton,92832-2095,,PrivacySuppressed,PrivacySuppressed
352,Galen College of Medical and Dental Assistants,Modesto,95350,,0.777517564,0.722222222
353,Galen College of Medical and Dental Assistants,Clovis,93611-4002,,0.777517564,0.722222222
354,Gavilan College,Gilroy,95020,,PrivacySuppressed,PrivacySuppressed
355,Gemological Institute of America-Carlsbad,Carlsbad,92008,,PrivacySuppressed,PrivacySuppressed
356,Glendale Community College,Glendale,91208-2894,,0.018365473,0.020378457
357,Glendale Career College,Glendale,91203,,0.709677419,0.654255319
358,Golden Gate University-San Francisco,San Francisco,94105-2968,,0.348837209,0.405405405
359,Golden West College,Huntington Beach,92647-2710,,PrivacySuppressed,PrivacySuppressed
360,Graduate Theological Union,Berkeley,94709,,PrivacySuppressed,PrivacySuppressed
361,Grossmont College,El Cajon,92020-1799,,0.05971897,0.040145985
362,Salon Success Academy-Riverside,Riverside,92506,,PrivacySuppressed,PrivacySuppressed
363,Harbor Occupational Center,San Pedro,90731,,,
364,Hartnell College,Salinas,93901,,PrivacySuppressed,PrivacySuppressed
365,Harvey Mudd College,Claremont,91711,,PrivacySuppressed,PrivacySuppressed
366,Heald College-Rancho Cordova,Rancho Cordova,95670,,0.125,0.149700599
367,Heald College-Fresno,Fresno,93704,,0.144475921,0.134920635
368,Heald College-San Jose,Milpitas,95035-8008,,0.133757962,0.121693122
369,Heald College-San Francisco,San Francisco,94103,,0.176223776,0.149105368
370,Heald College-Concord,Concord,94520-0522,,0.134556575,0.145
371,Hilltop Beauty School,Daly City,94014,,PrivacySuppressed,PrivacySuppressed
372,Holy Names University,Oakland,94619-1699,,PrivacySuppressed,PrivacySuppressed
373,Pacifica Graduate Institute,Carpinteria,93013,,,
374,Humboldt State University,Arcata,95521-8299,,0.396666667,0.333333333
375,Humphreys University-Stockton and Modesto Campuses,Stockton,95207-3896,,PrivacySuppressed,PrivacySuppressed
376,Imperial Valley College,Imperial,92251-0158,,PrivacySuppressed,PrivacySuppressed
377,Institute for Business and Technology,Santa Clara,95051-1303,,0.695286195,0.693121693
378,LA College International,Los Angeles,900101308,,0.405405405,0.519230769
379,Interior Designers Institute,Newport Beach,92660,,PrivacySuppressed,PrivacySuppressed
380,Toni & Guy Hairdressing Academy-Santa Monica,Santa Monica,90401,,PrivacySuppressed,PrivacySuppressed
381,Irvine Valley College,Irvine,92618-0301,,PrivacySuppressed,PrivacySuppressed
382,ITT Technical Institute-National City,National City,91950,,0.272727273,0.246666667
383,ITT Technical Institute-San Dimas,San Dimas,91773,,0.239520958,0.34660767
384,ITT Technical Institute-Orange,Orange,92868,,0.271186441,0.345013477
385,Bellus Academy-El Cajon,El Cajon,92021,,0.604278075,0.615384615
386,Jesuit School of Theology of Santa Clara University,Berkeley,94709,,,
387,John F. Kennedy University,Pleasant Hill,94523-4817,,PrivacySuppressed,PrivacySuppressed
388,American Jewish University,Los Angeles,90077-1519,,PrivacySuppressed,PrivacySuppressed
389,Reedley College,Reedley,93654,,0.025790349,0.039473684
390,Life Pacific College,San Dimas,91773-3298,,0.464788732,0.376811594
391,Argosy University-The Art Institute of California-San Diego,San Diego,92108-4423,,0.483383686,0.502347418
392,University of La Verne,La Verne,91750-4401,,0.482799526,0.398148148
393,Laguna College of Art and Design,Laguna Beach,92651,,0.414634146,0.366666667
394,Lake Tahoe Community College,South Lake Tahoe,96150,,PrivacySuppressed,PrivacySuppressed
395,Lancaster Beauty School,Lancaster,93534,,PrivacySuppressed,PrivacySuppressed
396,Laney College,Oakland,94607,,PrivacySuppressed,PrivacySuppressed
397,Lassen Community College,Susanville,96130,,PrivacySuppressed,PrivacySuppressed
398,Life Chiropractic College West,Hayward,94545-2800,,,
399,Lincoln University,Oakland,94612-2801,,,
400,Southern California Seminary,El Cajon,92019-1108,,PrivacySuppressed,PrivacySuppressed
401,La Sierra University,Riverside,92515-8247,,0.109215017,0.145251397
402,Loma Linda University,Loma Linda,92350,,0.534759358,0.661971831
403,Long Beach City College,Long Beach,90808-1706,,PrivacySuppressed,PrivacySuppressed
404,Southern California University of Health Sciences,Whittier,90604,,PrivacySuppressed,PrivacySuppressed
405,Los Angeles Harbor College,Wilmington,90744-2397,,PrivacySuppressed,PrivacySuppressed
406,Los Angeles Pierce College,Woodland Hills,91371-0002,,0.027577938,0.024528302
407,Los Angeles Southwest College,Los Angeles,90047-4899,,PrivacySuppressed,PrivacySuppressed
408,Los Angeles Trade Technical College,Los Angeles,90015-4181,,PrivacySuppressed,PrivacySuppressed
409,Los Angeles Valley College,Valley Glen,91401-4096,,PrivacySuppressed,PrivacySuppressed
410,The Master's University and Seminary,Santa Clarita,91321-1200,,0.1,0.124183007
411,Los Angeles City College,Los Angeles,90029,,0.021296296,0.032218092
412,Los Angeles County College of Nursing and Allied Health,Los Angeles,90033-1084,,PrivacySuppressed,PrivacySuppressed
413,Los Angeles Mission College,Sylmar,91342-3200,,PrivacySuppressed,PrivacySuppressed
414,Los Medanos College,Pittsburg,94565,,PrivacySuppressed,PrivacySuppressed
415,Argosy University-The Art Institute of California-San Francisco,San Francisco,94102-4908,,0.464440322,0.465108165
416,Loyola Marymount University,Los Angeles,90045-2659,,0.678939617,0.614814815
417,Manchester Beauty College,Fresno,93726,,PrivacySuppressed,PrivacySuppressed
418,Tulare Beauty College,Tulare,93274,,PrivacySuppressed,PrivacySuppressed
419,Lyles Bakersfield College of Beauty,Bakersfield,93301,,PrivacySuppressed,PrivacySuppressed
420,Lyles Fresno College of Beauty,Fresno,93710,,PrivacySuppressed,PrivacySuppressed
421,Lytles Redwood Empire Beauty College Inc,Santa Rosa,95403,,PrivacySuppressed,PrivacySuppressed
422,MTI Business College Inc,Stockton,95207-4349,,0.652941177,0.617647059
423,MTI College,Sacramento,95841-9817,,0.574780059,0.465116279
424,Brightwood College-Sacramento,Sacramento,95821,,0.575178998,0.4375
425,Brightwood College-San Diego,San Diego,92123,,0.727828746,0.690789474
426,Brightwood College-Vista,Vista,92083-7736,,0.744101633,0.658333333
427,College of Marin,Kentfield,94904-2590,,PrivacySuppressed,PrivacySuppressed
428,Marinello Schools of Beauty-Los Angeles,Los Angeles,90023,,PrivacySuppressed,PrivacySuppressed
429,Marinello School of Beauty,Inglewood,90301,,,
430,Marinello School of Beauty,Whittier,90601,,,
431,Marinello School of Beauty,Los Angeles,90041,,,
432,Marinello School of Beauty,Reseda,91335,,,
433,Marinello School of Beauty,North Hollywood,91606,,,
434,Marinello School of Beauty,Ontario,91764,,,
435,Marinello School of Beauty,San Diego,92126,,,
436,Marinello School of Beauty,San Bernardino,92410,,,
437,Marinello School of Beauty,West Covina,91790,,,
438,Marymount California University,Rancho Palos Verdes,90275-6299,,PrivacySuppressed,PrivacySuppressed
439,Mendocino College,Ukiah,95482,,PrivacySuppressed,PrivacySuppressed
440,Menlo College,Atherton,94027-4301,,0.428571429,0.352459016
441,Mennonite Brethren Biblical Seminary,Fresno,93727-5097,,,
442,Merced College,Merced,95348-2898,,PrivacySuppressed,PrivacySuppressed
443,Merritt College,Oakland,94619-3196,,PrivacySuppressed,PrivacySuppressed
444,Mills College,Oakland,94613,,PrivacySuppressed,PrivacySuppressed
445,MiraCosta College,Oceanside,92056-3899,,PrivacySuppressed,PrivacySuppressed
446,Marinello Schools of Beauty-San Francisco,San Francisco,94103,,PrivacySuppressed,PrivacySuppressed
447,Mission College,Santa Clara,95054-1897,,PrivacySuppressed,PrivacySuppressed
448,Modern Beauty Academy,Oxnard,93030,,PrivacySuppressed,PrivacySuppressed
449,Brightwood College-North Hollywood,North Hollywood,91606-3231,,0.767973856,0.726872247
450,Modesto Junior College,Modesto,95350-5800,,PrivacySuppressed,PrivacySuppressed
451,Moler Barber College,Oakland,94609-2419,,PrivacySuppressed,PrivacySuppressed
452,Middlebury Institute of International Studies at Monterey,Monterey,93940,,PrivacySuppressed,PrivacySuppressed
453,Monterey Peninsula College,Monterey,93940-4799,,0.057971015,0.054945055
454,Moorpark College,Moorpark,93021-1695,,PrivacySuppressed,PrivacySuppressed
455,Mt San Antonio College,Walnut,91789-1399,,0.027552674,0.031363088
456,Mount Saint Mary's University,Los Angeles,90049-1599,,0.478846154,0.367346939
457,Mt San Jacinto Community College District,San Jacinto,92583-2399,,PrivacySuppressed,PrivacySuppressed
458,Mueller College,San Diego,92108-3002,,PrivacySuppressed,PrivacySuppressed
459,Musicians Institute,Hollywood,90028,,0.53125,0.558536585
460,Napa Valley College,Napa,94558-6236,,PrivacySuppressed,PrivacySuppressed
461,Everest College-San Francisco,San Francisco,94103-9946,,0.664596273,0.566115703
462,Everest College-Reseda,Reseda,91335-4631,,0.745454546,0.613333333
463,Everest College-LA Wilshire,Los Angeles,90010,,0.686781609,0.554621849
464,Everest College-San Jose,San Jose,95128,,0.671755725,0.634408602
465,Everest College-Gardena,Gardena,90247,,0.633416459,0.603174603
466,Everest College-Alhambra,Alhambra,91803,,0.765389083,0.557142857
467,Everest College-San Bernardino,San Bernardino,92408,,0.666293393,0.561497326
468,The National Hispanic University,San Jose,95127-3823,,PrivacySuppressed,PrivacySuppressed
469,National Holistic Institute,Emeryville,94608-2008,,0.732,0.739495798
470,National University,La Jolla,92037-1011,,0.544347826,0.481977343
471,Newschool of Architecture and Design,San Diego,92101,,PrivacySuppressed,PrivacySuppressed
472,Marinello School of Beauty,Los Angeles,90048,,,
473,Newberry School of Beauty,Granada Hills,91344-7401,,PrivacySuppressed,PrivacySuppressed
474,North Adrian's College of Beauty Inc,Modesto,95350-2381,,PrivacySuppressed,PrivacySuppressed
475,North-West College-Pomona,Pomona,91768,,0.666666667,0.566666667
476,North-West College-West Covina,West Covina,91790,,0.72195122,0.72
477,North-West College-Pasadena,Pasadena,91101,,PrivacySuppressed,PrivacySuppressed
478,Notre Dame de Namur University,Belmont,94002-1908,,0.485875706,0.372727273
479,Occidental College,Los Angeles,90041-3392,,0.74025974,0.714285714
480,Oceanside College of Beauty,Oceanside,92054-5356,,PrivacySuppressed,PrivacySuppressed
481,Ohlone College,Fremont,94539-0390,,PrivacySuppressed,PrivacySuppressed
482,Orange Coast College,Costa Mesa,92626,,0.022779043,0.02384106
483,Otis College of Art and Design,Los Angeles,90045-3505,,0.3,0.393258427
484,Oxnard College,Oxnard,93033-6699,,PrivacySuppressed,PrivacySuppressed
485,Hope International University,Fullerton,92831-3199,,0.159624413,0.118181818
486,Concorde Career College-San Diego,San Diego,92113-1964,,0.706989247,0.659090909
487,Palo Alto University,Palo Alto,94304-1337,,,
488,Pacific Lutheran Theological Seminary,Berkeley,94708-1597,,,
489,Pacific Oaks College,Pasadena,91103,,PrivacySuppressed,PrivacySuppressed
490,Pacific School of Religion,Berkeley,94709,,,
491,Pacific States University,Los Angeles,90010,,,
492,Pacific Union College,Angwin,94508-9707,,0.3671875,0.358490566
493,University of the Pacific,Stockton,95211-0197,,0.685618729,0.540106952
494,Palmer College of Chiropractic-San Jose,San Jose,95134-1617,,PrivacySuppressed,PrivacySuppressed
495,Palo Verde College,Blythe,92225,,PrivacySuppressed,PrivacySuppressed
496,Palomar College,San Marcos,92069-1487,,PrivacySuppressed,PrivacySuppressed
497,Marinello Schools of Beauty-Paramount,Paramount,90723,,PrivacySuppressed,PrivacySuppressed
498,Paris Beauty College,Concord,94520,,PrivacySuppressed,PrivacySuppressed
499,Pasadena City College,Pasadena,91106-2003,,0.027686223,0.021201413
500,Patten University,Oakland,94601,,0.149122807,0.188405797
501,Pepperdine University,Malibu,90263,,0.728395062,0.74267101
502,Pitzer College,Claremont,91711-6101,,0.702380952,0.76
503,Platt College-San Diego,San Diego,92115-3919,,PrivacySuppressed,PrivacySuppressed
504,Point Loma Nazarene University,San Diego,92106-2899,,0.503778338,0.488188976
505,Pomona College,Claremont,91711-6319,,0.553571429,0.485714286
506,Porterville College,Porterville,93257,,PrivacySuppressed,PrivacySuppressed
507,Westwood College-South Bay,Torrance,90502,,0.373333333,0.424778761
508,Professional Institute of Beauty,El Monte,91731,,PrivacySuppressed,PrivacySuppressed
509,Santa Ana College,Santa Ana,92706-3398,,0.030955586,0.028790787
510,Pardee RAND Graduate School,Santa Monica,90407-2138,,,
511,University of Redlands,Redlands,92373-0999,,0.446,0.375366569
512,College of the Redwoods,Eureka,95501-9300,,0.083081571,0.05511811
513,Salon Success Academy-Upland,Upland,91786,,PrivacySuppressed,PrivacySuppressed
514,Salon Success Academy-Corona,Corona,92879,,PrivacySuppressed,PrivacySuppressed
515,Marinello Schools of Beauty-Huntington Beach,Huntington Beach,92646,,,
516,Rio Hondo College,Whittier,90601-1616,,PrivacySuppressed,PrivacySuppressed
517,Riverside City College,Riverside,92506,,0.024856597,0.02
518,Argosy University-San Francisco Bay Area,Alameda,94501,,0.20055325,0.241525424
519,Rosemead Beauty School,Rosemead,91770-1639,,PrivacySuppressed,PrivacySuppressed
520,Dongguk University-Los Angeles,Los Angeles,90020-1704,,PrivacySuppressed,PrivacySuppressed
521,Sacramento City College,Sacramento,95822-1386,,PrivacySuppressed,PrivacySuppressed
522,Saddleback College,Mission Viejo,92692-3635,,PrivacySuppressed,PrivacySuppressed
523,Samra University of Oriental Medicine,Los Angeles,90015-1019,,PrivacySuppressed,PrivacySuppressed
524,Samuel Merritt University,Oakland,94609,,PrivacySuppressed,PrivacySuppressed
525,San Diego City College,San Diego,92101-4787,,PrivacySuppressed,PrivacySuppressed
526,Golf Academy of America-San Diego,Carlsbad,92008,,0.386109476,0.327601032
527,San Diego Mesa College,San Diego,92111-4998,,0.05574136,0.050128535
528,San Diego Miramar College,San Diego,92126-2999,,PrivacySuppressed,PrivacySuppressed
529,San Diego State University,San Diego,92182,,0.488107549,0.467532468
530,University of San Diego,San Diego,92110-2492,,0.712948518,0.68258427
531,San Francisco Art Institute,San Francisco,94133-2299,,0.52238806,0.490909091
532,San Francisco Conservatory of Music,San Francisco,94102-6011,,PrivacySuppressed,PrivacySuppressed
533,San Francisco State University,San Francisco,94132,,0.371222528,0.377602701
534,San Francisco Theological Seminary,San Anselmo,94960-0000,,,
535,University of San Francisco,San Francisco,94117-1080,,0.542253521,0.534124629
536,San Joaquin College of Law,Clovis,93612-1312,,PrivacySuppressed,PrivacySuppressed
537,San Joaquin Delta College,Stockton,95207,,0.03802535,0.016548463
538,San Joaquin Valley College-Visalia,Visalia,93291-9283,,0.548125,0.493939394
539,San Joaquin Valley College-Bakersfield,Bakersfield,93309,,0.548125,0.493939394
540,William Jessup University,Rocklin,95765-3707,,0.463414634,0.230769231
541,San Jose City College,San Jose,95128-2798,,PrivacySuppressed,PrivacySuppressed
542,San Jose State University,San Jose,95192-0001,,0.098422713,0.078360891
543,College of San Mateo,San Mateo,94402-3784,,PrivacySuppressed,PrivacySuppressed
544,Santa Barbara Business College-Bakersfield,Bakersfield,93309,,PrivacySuppressed,PrivacySuppressed
545,Westwood College-Los Angeles,Los Angeles,90010,,0.244036697,0.271668823
546,Santa Barbara Business College-Santa Maria,Santa Maria,93454,,PrivacySuppressed,PrivacySuppressed
547,Santa Barbara City College,Santa Barbara,93109-2394,,0.053929122,0.046370968
548,Santa Clara University,Santa Clara,95053,,0.735368957,0.690839695
549,Santa Monica College,Santa Monica,90405-1628,,PrivacySuppressed,PrivacySuppressed
550,Santa Rosa Junior College,Santa Rosa,95401-4395,,0.098693759,0.088383838
551,Saybrook University,Oakland,94612-1943,,,
552,Scripps College,Claremont,91711-3905,,PrivacySuppressed,PrivacySuppressed
553,Wyotech-Fremont,Fremont,94539,,0.442105263,0.676641729
554,College of the Sequoias,Visalia,93277-2214,,PrivacySuppressed,PrivacySuppressed
555,Shasta Bible College and Graduate School,Redding,96002,,PrivacySuppressed,PrivacySuppressed
556,Shasta College,Redding,96003,,PrivacySuppressed,PrivacySuppressed
557,Sierra College,Rocklin,95677-3397,,PrivacySuppressed,PrivacySuppressed
558,Sierra College of Beauty,Merced,95340,,PrivacySuppressed,PrivacySuppressed
